MUN_INFE,Nome,year_notif,IPA,IPA_class
130330,Novo Aripuanã,2018,19.29706383,Medio
130340,Parintins,2018,0.035345681,Baixo
130350,Pauini,2018,17.69362098,Medio
130353,Presidente Figueiredo,2018,58.52568454,Alto
130356,Rio Preto da Eva,2018,48.10142125,Medio
130360,Santa Isabel do Rio Negro,2018,143.9679162,Alto
130370,Santo Antônio do Içá,2018,51.16998998,Alto
130380,São Gabriel da Cachoeira,2018,396.3316673,Alto
130390,São Paulo de Olivença,2018,2.129040634,Baixo
130395,São Sebastião do Uatumã,2018,44.7935696,Medio
130400,Silves,2018,14.92864984,Medio
130406,Tabatinga,2018,2.45006823,Baixo
130410,Tapauá,2018,120.2959709,Alto
130420,Tefé,2018,80.07780031,Alto
130423,Tonantins,2018,0.268672757,Baixo
130426,Uarini,2018,20.01942183,Medio
130430,Urucará,2018,7.93505463,Baixo
140002,Amajari,2018,138.7768275,Alto
140005,Alto Alegre,2018,155.6465021,Alto
140010,Boa Vista,2018,1.049619846,Baixo
140015,Bonfim,2018,15.17500204,Medio
140017,Cantá,2018,224.4795165,Alto
140020,Caracaraí,2018,157.3919495,Alto
140023,Caroebe,2018,38.19095477,Medio
140028,Iracema,2018,93.87931034,Alto
140030,Mucajaí,2018,65.49520767,Alto
140040,Normandia,2018,2.535083748,Baixo
140045,Pacaraima,2018,140.8215661,Alto
140047,Rorainópolis,2018,152.6089459,Alto
140050,São João da Baliza,2018,55.88673621,Alto
140060,São Luiz,2018,34.86005089,Medio
140070,Uiramutã,2018,111.6707022,Alto
150010,Abaetetuba,2018,0.038389681,Baixo
150020,Acará,2018,0.036027597,Baixo
150030,Afuá,2018,22.41206289,Medio
150034,Água Azul do Norte,2018,0.036709372,Baixo
150040,Alenquer,2018,6.019830028,Baixo
150050,Almeirim,2018,20.7662117,Medio
150060,Altamira,2018,1.652016432,Baixo
150070,Anajás,2018,239.8905021,Alto
150080,Ananindeua,2018,0.034248791,Baixo
150085,Anapu,2018,0.110452487,Baixo
150090,Augusto Corrêa,2018,0.043940592,Baixo
150095,Aurora do Pará,2018,0.226566546,Baixo
150100,Aveiro,2018,0.061083623,Baixo
150110,Bagre,2018,343.896831,Alto
150120,Baião,2018,13.78834885,Medio
150140,Belém,2018,0.010096033,Baixo
150145,Belterra,2018,0.056740808,Baixo
150157,Bom Jesus do Tocantins,2018,0.118757793,Baixo
150170,Bragança,2018,0.00790914,Baixo
150178,Breu Branco,2018,0.726003275,Baixo
150180,Breves,2018,18.4609043,Medio
150195,Cachoeira do Piriá,2018,5.425281813,Baixo
150200,Cachoeira do Arari,2018,0.127844541,Baixo
150210,Cametá,2018,76.21526505,Alto
150240,Castanhal,2018,0.005043017,Baixo
150250,Chaves,2018,23.50736735,Medio
150260,Colares,2018,0.083056478,Baixo
150276,Cumaru do Norte,2018,0.227634874,Baixo
150277,Curionópolis,2018,0.055512379,Baixo
150280,Curralinho,2018,104.8594105,Alto
150285,Curuá,2018,0.140874833,Baixo
150295,Eldorado do Carajás,2018,0.029696502,Baixo
150300,Faro,2018,6.421642301,Baixo
150309,Goianésia do Pará,2018,0.75269087,Baixo
150310,Gurupá,2018,0.939650208,Baixo
150330,Igarapé-Miri,2018,0.17640927,Baixo
150345,Ipixuna do Pará,2018,0.080057642,Baixo
150360,Itaituba,2018,30.03056471,Medio
150370,Itupiranga,2018,0.864954308,Baixo
150375,Jacareacanga,2018,130.1269806,Alto
150380,Jacundá,2018,0.068426365,Baixo
150390,Juruti,2018,0.017572222,Baixo
150400,Limoeiro do Ajuru,2018,51.63908617,Alto
150410,Magalhães Barata,2018,0.117329579,Baixo
150420,Marabá,2018,0.014540907,Baixo
150430,Maracanã,2018,0.067960175,Baixo
150442,Marituba,2018,0.007732696,Baixo
150445,Medicilândia,2018,0.064075866,Baixo
150450,Melgaço,2018,5.544409995,Baixo
150460,Mocajuba,2018,25.99557522,Medio
150470,Moju,2018,0.160517608,Baixo
150475,Mojuí dos Campos,2018,0.250281567,Baixo
150480,Monte Alegre,2018,0.051813472,Baixo
150490,Muaná,2018,9.350727698,Baixo
150495,Nova Esperança do Piriá,2018,5.072565873,Baixo
150503,Novo Progresso,2018,17.12089448,Medio
150506,Novo Repartimento,2018,6.286694727,Baixo
150510,Óbidos,2018,0.481102302,Baixo
150520,Oeiras do Pará,2018,497.2021885,Alto
150530,Oriximiná,2018,3.215077605,Baixo
150543,Ourilândia do Norte,2018,5.291005291,Baixo
150548,Pacajá,2018,12.57821479,Medio
150550,Paragominas,2018,0.867900218,Baixo
150553,Parauapebas,2018,0.029573841,Baixo
150565,Placas,2018,0.066021853,Baixo
150570,Ponta de Pedras,2018,4.279926817,Baixo
150580,Portel,2018,26.07728299,Medio
150590,Porto de Moz,2018,0.049433981,Baixo
150600,Prainha,2018,0.167302416,Baixo
150613,Redenção,2018,0.011905187,Baixo
150619,Rurópolis,2018,0.141405571,Baixo
150620,Salinópolis,2018,0.02473778,Baixo
150630,Salvaterra,2018,0.042691257,Baixo
150635,Santa Bárbara do Pará,2018,0.048299845,Baixo
150640,Santa Cruz do Arari,2018,1.006137438,Baixo
150655,Santa Luzia do Pará,2018,0.151118275,Baixo
150658,Santa Maria das Barreiras,2018,0.047524,Baixo
150680,Santarém,2018,0.042951495,Baixo
150720,São Domingos do Capim,2018,0.188459968,Baixo
150730,São Félix do Xingu,2018,0.088167165,Baixo
150760,São Miguel do Guamá,2018,0.034288849,Baixo
150770,São Sebastião da Boa Vista,2018,20.37945325,Medio
150790,Soure,2018,0.039712482,Baixo
150797,Terra Santa,2018,0.053708577,Baixo
150800,Tomé-Açu,2018,0.031819773,Baixo
150805,Trairão,2018,0.797575371,Baixo
150808,Tucumã,2018,0.204818352,Baixo
150810,Tucuruí,2018,12.29625138,Medio
150830,Viseu,2018,0.032760569,Baixo
150835,Vitória do Xingu,2018,0.133448989,Baixo
160005,Serra do Navio,2018,121.1835658,Alto
160010,Amapá,2018,1.772067782,Baixo
160015,Pedra Branca do Amapari,2018,117.9461427,Alto
160020,Calçoene,2018,66.90463116,Alto
160021,Cutias,2018,2.38744884,Baixo
160023,Ferreira Gomes,2018,8.562771703,Baixo
160025,Itaubal,2018,2.598849081,Baixo
160027,Laranjal do Jari,2018,7.90761639,Baixo
160030,Macapá,2018,3.241267822,Baixo
160040,Mazagão,2018,149.4388381,Alto
160050,Oiapoque,2018,62.11739963,Alto
160053,Porto Grande,2018,125.7214671,Alto
160055,Pracuúba,2018,1.401962748,Baixo
160060,Santana,2018,26.82886046,Medio
160070,Tartarugalzinho,2018,21.83328389,Medio
160080,Vitória do Jari,2018,1.345722525,Baixo
170220,Araguatins,2018,0.226333956,Baixo
172100,Palmas,2018,0.003426359,Baixo
210020,Alcântara,2018,0.045283702,Baixo
210043,Alto Alegre do Maranhão,2018,0.037259212,Baixo
210055,Amapá do Maranhão,2018,2.023706273,Baixo
210087,Araguanã,2018,0.719095247,Baixo
210095,Arame,2018,0.030640071,Baixo
210160,Barra do Corda,2018,0.0341709,Baixo
210197,Boa Vista do Gurupi,2018,0.109194147,Baixo
210200,Bom Jardim,2018,0.048268372,Baixo
210203,Bom Jesus das Selvas,2018,0.02986947,Baixo
210260,Cândido Mendes,2018,0.398485754,Baixo
210300,Caxias,2018,0.01,Baixo
210317,Centro Novo do Maranhão,2018,2.383288939,Baixo
210350,Colinas,2018,0.024365284,Baixo
210430,Godofredo Viana,2018,0.08567512,Baixo
210440,Gonçalves Dias,2018,0.055791118,Baixo
210467,Governador Nunes Freire,2018,0.078076202,Baixo
210480,Grajaú,2018,0.217782682,Baixo
210535,Itaipava do Grajaú,2018,0.188714852,Baixo
210547,Jenipapo dos Vieiras,2018,8.519961052,Baixo
210596,Lagoa Grande do Maranhão,2018,0.441696113,Baixo
210632,Maracaçumé,2018,0.188670346,Baixo
210635,Marajá do Sena,2018,1.152368758,Baixo
210637,Maranhãozinho,2018,0.06244926,Baixo
210735,Nova Olinda do Maranhão,2018,0.144411283,Baixo
210810,Paulo Ramos,2018,0.047585058,Baixo
210845,Peritoró,2018,0.043431053,Baixo
210850,Pindaré-Mirim,2018,0.121895475,Baixo
210910,Presidente Dutra,2018,0.042045956,Baixo
210923,Presidente Médici,2018,0.574795229,Baixo
211003,Santa Luzia do Paruá,2018,0.039786743,Baixo
211023,Santana do Maranhão,2018,0.23,Baixo
211105,São João do Paraíso,2018,0.089589679,Baixo
211163,São Raimundo do Doca Bezerra,2018,0.374181478,Baixo
211245,Turilândia,2018,0.275970826,Baixo
211300,Vitorino Freire,2018,0.031720856,Baixo
211400,Zé Doca,2018,1.35998912,Baixo
510080,Apiacás,2018,0.200420884,Baixo
510100,Araguaiana,2018,0.320615582,Baixo
510140,Aripuanã,2018,10.6881339,Medio
510325,Colniza,2018,26.42167382,Medio
510330,Comodoro,2018,3.071223127,Baixo
510340,Cuiabá,2018,0.003294063,Baixo
510420,Guiratinga,2018,0.133022946,Baixo
510510,Juara,2018,0.028723251,Baixo
510515,Juína,2018,0.56227845,Baixo
510517,Juruena,2018,0.065061809,Baixo
510560,Matupá,2018,0.061221991,Baixo
510562,Mirassol d'Oeste,2018,0.036316095,Baixo
510615,Nova Bandeirantes,2018,0.134147159,Baixo
510618,Nova Lacerda,2018,0.306466442,Baixo
510626,Novo Mundo,2018,0.111234705,Baixo
510630,Paranatinga,2018,0.089903803,Baixo
510677,Porto Alegre do Norte,2018,0.080991334,Baixo
510710,São José dos Quatro Marcos,2018,0.052723151,Baixo
510735,São José do Xingu,2018,0.179565452,Baixo
510757,Rondolândia,2018,0.252143217,Baixo
510760,Rondonópolis,2018,0.008739082,Baixo
510788,Serra Nova Dourada,2018,0.616522811,Baixo
510790,Sinop,2018,0.01429235,Baixo
110002,Ariquemes,2019,4.014351539,Baixo
110003,Cabixi,2019,0.188253012,Baixo
110004,Cacoal,2019,0.011715226,Baixo
110008,Costa Marques,2019,6.546287709,Baixo
110009,Espigão D'Oeste,2019,10.56403287,Medio
110010,Guajará-Mirim,2019,12.084723,Medio
110011,Jaru,2019,0.019314341,Baixo
110012,Ji-Paraná,2019,0.077538013,Baixo
110013,Machadinho D'Oeste,2019,12.05271186,Medio
110020,Porto Velho,2019,12.28037708,Medio
110025,Presidente Médici,2019,0.105340777,Baixo
110026,Rio Crespo,2019,7.970244421,Baixo
110028,Rolim de Moura,2019,0.03632533,Baixo
110030,Vilhena,2019,0.070102349,Baixo
110032,São Miguel do Guaporé,2019,0.043468811,Baixo
110033,Nova Mamoré,2019,3.531373639,Baixo
110040,Alto Paraíso,2019,6.486839649,Baixo
110045,Buritis,2019,0.050436274,Baixo
110060,Cacaulândia,2019,0.802568218,Baixo
110070,Campo Novo de Rondônia,2019,1.060895396,Baixo
110080,Candeias do Jamari,2019,84.59146593,Alto
110094,Cujubim,2019,10.82688876,Medio
110110,Itapuã do Oeste,2019,34.32778734,Medio
110140,Monte Negro,2019,0.567751703,Baixo
110146,Pimenteiras do Oeste,2019,29.96772706,Medio
110149,São Francisco do Guaporé,2019,0.789499655,Baixo
110150,Seringueiras,2019,1.433873144,Baixo
110160,Theobroma,2019,1.053236308,Baixo
110170,Urupá,2019,0.087206767,Baixo
110175,Vale do Anari,2019,0.981792217,Baixo
110180,Vale do Paraíso,2019,0.879120879,Baixo
120001,Acrelândia,2019,3.736234924,Baixo
120013,Bujari,2019,3.019676602,Baixo
120017,Capixaba,2019,0.085229694,Baixo
120020,Cruzeiro do Sul,2019,78.81098941,Alto
120030,Feijó,2019,0.057504313,Baixo
120032,Jordão,2019,0.480942648,Baixo
120033,Mâncio Lima,2019,206.1969753,Alto
120034,Manoel Urbano,2019,0.105719421,Baixo
120035,Marechal Thaumaturgo,2019,3.445168813,Baixo
120038,Plácido de Castro,2019,4.756844289,Baixo
120039,Porto Walter,2019,24.70372225,Medio
120040,Rio Branco,2019,0.309339854,Baixo
120042,Rodrigues Alves,2019,134.9181194,Alto
120043,Santa Rosa do Purus,2019,0.305810398,Baixo
120045,Senador Guiomard,2019,18.63273106,Medio
120060,Tarauacá,2019,1.949867268,Baixo
120070,Xapuri,2019,0.569269782,Baixo
120080,Porto Acre,2019,3.350626891,Baixo
130002,Alvarães,2019,63.77407892,Alto
130008,Anamã,2019,0.146907595,Baixo
130010,Anori,2019,0.047596383,Baixo
130014,Apuí,2019,10.5584126,Medio
130020,Atalaia do Norte,2019,90.55770293,Alto
130030,Autazes,2019,6.394540629,Baixo
130040,Barcelos,2019,358.3012145,Alto
130060,Benjamin Constant,2019,0.581611763,Baixo
130063,Beruri,2019,7.825600894,Baixo
130068,Boa Vista do Ramos,2019,0.052064352,Baixo
130070,Boca do Acre,2019,11.83397458,Medio
130080,Borba,2019,11.95306236,Medio
130083,Caapiranga,2019,22.62823943,Medio
130090,Canutama,2019,141.2118498,Alto
130100,Carauari,2019,71.25185552,Alto
130110,Careiro,2019,2.799123293,Baixo
130115,Careiro da Várzea,2019,1.488833747,Baixo
130120,Coari,2019,44.26713045,Medio
130130,Codajás,2019,0.139679436,Baixo
130140,Eirunepé,2019,15.56431265,Medio
130150,Envira,2019,0.84859981,Baixo
130160,Fonte Boa,2019,2.328354819,Baixo
130165,Guajará,2019,51.38505816,Alto
130170,Humaitá,2019,39.94190269,Medio
130180,Ipixuna,2019,66.25349456,Alto
130185,Iranduba,2019,14.99088951,Medio
130190,Itacoatiara,2019,4.9044278,Baixo
130195,Itamarati,2019,90.05222265,Alto
130200,Itapiranga,2019,15.30389156,Medio
130210,Japurá,2019,237.3865699,Alto
130220,Juruá,2019,7.476889614,Baixo
130230,Jutaí,2019,82.8385835,Alto
130240,Lábrea,2019,88.99693937,Alto
130250,Manacapuru,2019,6.798319932,Baixo
130255,Manaquiri,2019,0.716399315,Baixo
130260,Manaus,2019,3.626138064,Baixo
130270,Manicoré,2019,34.51059174,Medio
130280,Maraã,2019,49.22080773,Medio
130290,Maués,2019,18.71528049,Medio
130300,Nhamundá,2019,2.644877911,Baixo
130310,Nova Olinda do Norte,2019,0.454812992,Baixo
130320,Novo Airão,2019,22.92587643,Medio
130330,Novo Aripuanã,2019,46.95055374,Medio
130340,Parintins,2019,0.008750974,Baixo
130350,Pauini,2019,47.1532997,Medio
130353,Presidente Figueiredo,2019,40.21610298,Medio
130356,Rio Preto da Eva,2019,18.4424386,Medio
130360,Santa Isabel do Rio Negro,2019,193.3932263,Alto
130370,Santo Antônio do Içá,2019,45.50504583,Medio
130380,São Gabriel da Cachoeira,2019,206.1495918,Alto
130390,São Paulo de Olivença,2019,2.264688669,Baixo
130395,São Sebastião do Uatumã,2019,20.89871612,Medio
130400,Silves,2019,4.688692618,Baixo
130406,Tabatinga,2019,2.126237774,Baixo
130410,Tapauá,2019,135.3462346,Alto
130420,Tefé,2019,50.74437334,Alto
130423,Tonantins,2019,0.21327646,Baixo
130426,Uarini,2019,35.37666174,Medio
130430,Urucará,2019,3.998523622,Baixo
130440,Urucurituba,2019,0.043355734,Baixo
140002,Amajari,2019,211.081588,Alto
140005,Alto Alegre,2019,469.0522244,Alto
140010,Boa Vista,2019,1.350156433,Baixo
140015,Bonfim,2019,14.90853413,Medio
140017,Cantá,2019,115.2440687,Alto
140020,Caracaraí,2019,64.48964699,Alto
140023,Caroebe,2019,115.6455895,Alto
140028,Iracema,2019,131.7991632,Alto
140030,Mucajaí,2019,114.4345488,Alto
140040,Normandia,2019,8.060230292,Baixo
140045,Pacaraima,2019,123.6135854,Alto
140047,Rorainópolis,2019,88.88373172,Alto
140050,São João da Baliza,2019,82.06316303,Alto
140060,São Luiz,2019,29.67693464,Medio
140070,Uiramutã,2019,123.4965432,Alto
150010,Abaetetuba,2019,0.006341235,Baixo
150020,Acará,2019,0.017988523,Baixo
150030,Afuá,2019,26.11045948,Medio
150040,Alenquer,2019,30.26994664,Medio
150050,Almeirim,2019,10.43712803,Medio
150060,Altamira,2019,5.558755258,Baixo
150070,Anajás,2019,263.927315,Alto
150080,Ananindeua,2019,0.001884666,Baixo
150085,Anapu,2019,0.07171029,Baixo
150095,Aurora do Pará,2019,0.031910141,Baixo
150100,Aveiro,2019,0.48816207,Baixo
150110,Bagre,2019,171.942751,Alto
150120,Baião,2019,4.995152384,Baixo
150140,Belém,2019,0.009378695,Baixo
150178,Breu Branco,2019,0.908457742,Baixo
150180,Breves,2019,22.68721824,Medio
150190,Bujaru,2019,0.034326514,Baixo
150195,Cachoeira do Piriá,2019,0.206489676,Baixo
150210,Cametá,2019,28.07310175,Medio
150240,Castanhal,2019,0.004980253,Baixo
150250,Chaves,2019,13.0707931,Medio
150276,Cumaru do Norte,2019,4.304906109,Baixo
150280,Curralinho,2019,26.70692058,Medio
150285,Curuá,2019,0.208434656,Baixo
150300,Faro,2019,2.085070892,Baixo
150309,Goianésia do Pará,2019,0.271772699,Baixo
150310,Gurupá,2019,0.479386385,Baixo
150320,Igarapé-Açu,2019,0.025768547,Baixo
150330,Igarapé-Miri,2019,0.031898944,Baixo
150345,Ipixuna do Pará,2019,0.046836214,Baixo
150360,Itaituba,2019,43.59635347,Medio
150375,Jacareacanga,2019,346.8867581,Alto
150380,Jacundá,2019,0.067618967,Baixo
150390,Juruti,2019,0.01725834,Baixo
150400,Limoeiro do Ajuru,2019,16.69258683,Medio
150420,Marabá,2019,0.010739254,Baixo
150440,Marapanim,2019,0.035290796,Baixo
150450,Melgaço,2019,1.193317422,Baixo
150460,Mocajuba,2019,6.198612539,Baixo
150470,Moju,2019,0.13399274,Baixo
150475,Mojuí dos Campos,2019,0.124347177,Baixo
150480,Monte Alegre,2019,0.034463744,Baixo
150490,Muaná,2019,1.239188084,Baixo
150495,Nova Esperança do Piriá,2019,0.093597903,Baixo
150503,Novo Progresso,2019,6.443599099,Baixo
150506,Novo Repartimento,2019,0.52687733,Baixo
150510,Óbidos,2019,1.572779408,Baixo
150520,Oeiras do Pará,2019,191.6830709,Alto
150530,Oriximiná,2019,7.907409434,Baixo
150543,Ourilândia do Norte,2019,5.969785575,Baixo
150548,Pacajá,2019,5.051775458,Baixo
150550,Paragominas,2019,0.42423439,Baixo
150553,Parauapebas,2019,0.024006952,Baixo
150560,Peixe-Boi,2019,0.123808345,Baixo
150565,Placas,2019,0.032276806,Baixo
150570,Ponta de Pedras,2019,2.187761405,Baixo
150580,Portel,2019,15.79549667,Medio
150590,Porto de Moz,2019,0.024310198,Baixo
150600,Prainha,2019,1.741110293,Baixo
150613,Redenção,2019,0.094354087,Baixo
150619,Rurópolis,2019,0.059394179,Baixo
150620,Salinópolis,2019,0.049170252,Baixo
150640,Santa Cruz do Arari,2019,1.2835703,Baixo
150655,Santa Luzia do Pará,2019,0.05038291,Baixo
150660,Santa Maria do Pará,2019,0.040223643,Baixo
150670,Santana do Araguaia,2019,0.013733057,Baixo
150680,Santarém,2019,0.039397352,Baixo
150730,São Félix do Xingu,2019,0.147881788,Baixo
150770,São Sebastião da Boa Vista,2019,1.313813814,Baixo
150780,Senador José Porfírio,2019,2.144450163,Baixo
150790,Soure,2019,0.07882084,Baixo
150795,Tailândia,2019,0.03761555,Baixo
150800,Tomé-Açu,2019,0.015761187,Baixo
150805,Trairão,2019,0.21064827,Baixo
150808,Tucumã,2019,0.631281248,Baixo
150810,Tucuruí,2019,2.841833907,Baixo
150812,Ulianópolis,2019,0.016889039,Baixo
150820,Vigia,2019,0.01862683,Baixo
160005,Serra do Navio,2019,62.99796183,Alto
160010,Amapá,2019,2.195630695,Baixo
160015,Pedra Branca do Amapari,2019,92.41304084,Alto
160020,Calçoene,2019,63.59629396,Alto
160021,Cutias,2019,1.169981615,Baixo
160023,Ferreira Gomes,2019,10.41131105,Medio
160025,Itaubal,2019,1.635471561,Baixo
160027,Laranjal do Jari,2019,6.129736163,Baixo
160030,Macapá,2019,2.288770521,Baixo
160040,Mazagão,2019,102.0247781,Alto
160050,Oiapoque,2019,37.44041071,Medio
160053,Porto Grande,2019,94.98884894,Alto
160055,Pracuúba,2019,1.7578125,Baixo
160060,Santana,2019,17.27859991,Medio
160070,Tartarugalzinho,2019,11.31966503,Medio
160080,Vitória do Jari,2019,1.632038165,Baixo
171886,Santa Fé do Araguaia,2019,0.133120341,Baixo
210095,Arame,2019,0.152900523,Baixo
210120,Bacabal,2019,0.009528438,Baixo
210140,Balsas,2019,0.010538851,Baixo
210197,Boa Vista do Gurupi,2019,0.215354797,Baixo
210200,Bom Jardim,2019,0.240211386,Baixo
210203,Bom Jesus das Selvas,2019,0.029387563,Baixo
210210,Brejo,2019,0.03,Baixo
210260,Cândido Mendes,2019,0.049558926,Baixo
210317,Centro Novo do Maranhão,2019,0.462491906,Baixo
210330,Codó,2019,0.008139412,Baixo
210400,Esperantinópolis,2019,0.116002552,Baixo
210420,Fortuna,2019,0.064300412,Baixo
210465,Governador Newton Bello,2019,0.68762279,Baixo
210467,Governador Nunes Freire,2019,0.078195254,Baixo
210480,Grajaú,2019,0.158211918,Baixo
210535,Itaipava do Grajaú,2019,0.186834402,Baixo
210547,Jenipapo dos Vieiras,2019,2.422040569,Baixo
210632,Maracaçumé,2019,0.046739892,Baixo
210850,Pindaré-Mirim,2019,0.030357305,Baixo
210910,Presidente Dutra,2019,0.020918752,Baixo
210980,Santa Helena,2019,0.071208165,Baixo
211245,Turilândia,2019,0.03903353,Baixo
211300,Vitorino Freire,2019,0.031722869,Baixo
211400,Zé Doca,2019,0.077348494,Baixo
510025,Alta Floresta,2019,0.03862346,Baixo
510080,Apiacás,2019,0.592124741,Baixo
510140,Aripuanã,2019,45.89782589,Medio
510180,Barra do Garças,2019,0.016390218,Baixo
510268,Campos de Júlio,2019,0.290233638,Baixo
510270,Canarana,2019,0.04634135,Baixo
510279,Carlinda,2019,0.097040272,Baixo
510310,Cocalinho,2019,0.175438596,Baixo
510325,Colniza,2019,47.84614587,Medio
510330,Comodoro,2019,2.359967249,Baixo
510340,Cuiabá,2019,0.001632528,Baixo
510410,Guarantã do Norte,2019,0.055840965,Baixo
510510,Juara,2019,0.057185338,Baixo
510515,Juína,2019,0.243920287,Baixo
510523,Lambari D'Oeste,2019,0.163371998,Baixo
510560,Matupá,2019,0.422552215,Baixo
510615,Nova Bandeirantes,2019,0.130821559,Baixo
510617,Nova Nazaré,2019,0.259807742,Baixo
510622,Nova Mutum,2019,0.02203711,Baixo
510626,Novo Mundo,2019,0.1089562,Baixo
510628,Novo São Joaquim,2019,0.197083169,Baixo
510629,Paranaíta,2019,0.08908686,Baixo
510642,Peixoto de Azevedo,2019,0.257319305,Baixo
510675,Pontes e Lacerda,2019,0.066026939,Baixo
510735,São José do Xingu,2019,0.17873101,Baixo
510757,Rondolândia,2019,0.749812547,Baixo
510760,Rondonópolis,2019,0.017204967,Baixo
510790,Sinop,2019,0.034966013,Baixo
510794,Tabaporã,2019,0.105385183,Baixo
510800,Tapurah,2019,0.072966071,Baixo
510810,Tesouro,2019,0.262812089,Baixo
510880,Nova Guarita,2019,0.442575791,Baixo
150034,Água Azul do Norte,2019,4.014351539,Baixo
150350,Irituia,2019,0.077538013,Baixo
510170,Barra do Bugres,2019,12.05271186,Medio
510190,Brasnorte,2019,12.28037708,Medio
