MUNIAT;SEXO;POP_TOTAL;IMIGRANTE;EMIGRANTE;MIGRANTE;SALDO;IEM;TX_IMIG;TX_EMIG;TX_MIG
SILVANÓPOLIS;Masc;2655,00000000001;497,930450447871;609,927081682152;1107,85753213002;-111,996631234281;-0,101092990737673;0,0229727714381224;0,0187544425780741;0,0417272140161965
SILVES;Fem;3946,00000000001;479,21303152915;353,103152546483;832,316184075633;126,109878982668;0,15151679301145;0,00894838197026057;0,0121442734802116;0,0210926554504722
SILVES;Masc;4498;524,050960495391;287,542410349942;811,593370845333;236,508550145449;0,291412619473603;0,00639267252890043;0,0116507550132368;0,0180434275421372
SINOP;Fem;55533,9999999993;19364,3706961601;12479,866901166;31844,2375973261;6884,50379499416;0,216193079641267;0,0224724797442398;0,0348693965789614;0,0573418763232012
SINOP;Masc;57564,9999999993;20074,8756912943;12644,5680639713;32719,4437552656;7430,30762732308;0,227091502010247;0,0219657223381767;0,0348734051790057;0,0568391275171824
SORRISO;Fem;32254,0000000007;13579,6063040248;7382,33133865781;20961,9376426826;6197,274965367;0,295644184760293;0,0228881110518312;0,042102084405111;0,0649901954569423
SORRISO;Masc;34267,0000000008;14695,4849042931;8062,40091552166;22757,8858198148;6633,08398877147;0,291463101682152;0,0235281784676846;0,0428852391638976;0,0664134176315822
SOURE;Fem;11529;1478,31244280524;1779,05817779084;3257,37062059608;-300,745734985603;-0,092327760643512;0,0154311577568813;0,0128225556666254;0,0282537134235067
SOURE;Masc;11472;1329,4534572006;1526,28927416527;2855,74273136588;-196,83581696467;-0,0689263128652086;0,0133044741471869;0,0115886807636036;0,0248931549107905
SUCUPIRA;Fem;848,000000000003;213,643516267549;233,981520823706;447,625037091255;-20,338004556157;-0,0454353596669142;0,0275921604744936;0,0251938108806071;0,0527859713551007
SUCUPIRA;Masc;894,000000000003;200,105195527753;202,069036885319;402,174232413073;-1,96384135756637;-0,00488306111951327;0,0226028005464562;0,0223831314908001;0,0449859320372563
SUCUPIRA DO NORTE;Fem;5107;551,324876202224;1053,70256561341;1605,02744181564;-502,377689411187;-0,313002554550026;0,0206325154809753;0,0107954743724735;0,0314279898534489
SUCUPIRA DO NORTE;Masc;5337;416,396620710394;908,914586235909;1325,3112069463;-492,517965525515;-0,371624387497895;0,017030440064379;0,00780207271332947;0,0248325127777085
SUCUPIRA DO RIACHÃO;Fem;2241;254,845033324587;351,018443428036;605,863476752623;-96,1734101034483;-0,158737758247006;0,015663473602322;0,0113719336601779;0,0270354072624999
SUCUPIRA DO RIACHÃO;Masc;2372;208,963416205708;332,125661134668;541,089077340376;-123,16224492896;-0,227619166763338;0,0140019250056774;0,00880958752975162;0,022811512535429
SÃO BENEDITO DO RIO PRETO;Fem;8759,00000000003;678,1558981819;1121,94598862018;1800,10188680208;-443,790090438278;-0,246536095368847;0,0128090648318321;0,00774238952142822;0,0205514543532603
SÃO BENEDITO DO RIO PRETO;Masc;9040,00000000006;652,664261249991;1230,0518958584;1882,71615710839;-577,387634608408;-0,306678004769026;0,0136067687594955;0,00721973740320782;0,0208265061627033
SÃO BENTO;Fem;20792;1673,87486201316;3686,07851936118;5359,95338137435;-2012,20365734802;-0,375414395270742;0,0177283499392131;0,00805057167186016;0,0257789216110732
SÃO BENTO;Masc;19944;1490,1439901255;3470,11770064467;4960,26169077016;-1979,97371051917;-0,399167187933536;0,0173993065615958;0,0074716405441511;0,0248709471057469
SÃO BENTO DO TOCANTINS;Fem;2204,9999999994;922,270759664729;213,257090015642;1135,52784968037;709,013669649087;0,624391264246544;0,00967152335672109;0,0418263383068018;0,0514978616635229
SÃO BENTO DO TOCANTINS;Masc;2402,99999999931;938,11118378845;276,243777324555;1214,35496111301;661,867406463895;0,545036194241976;0,011495787653959;0,0390391670324062;0,0505349546863651
SÃO BERNARDO;Fem;13120;1221,68229765465;2125,32324466201;3347,00554231666;-903,640947007353;-0,26998489712147;0,0161991100965092;0,00931160287846537;0,0255107129749746
SÃO BERNARDO;Masc;13356;978,188364973238;2209,29146003717;3187,4798250104;-1231,10309506393;-0,38623086659377;0,016541565289287;0,00732396200189608;0,0238655272911831
SÃO CAETANO DE ODIVELAS;Fem;8084,99999999999;918,950021022142;967,119729229136;1886,06975025128;-48,1697082069937;-0,0255397278921292;0,0119619014128527;0,0113661103404099;0,0233280117532626
SÃO CAETANO DE ODIVELAS;Masc;8805,99999999998;1109,19830616811;1234,03756018428;2343,23586635239;-124,839254016171;-0,0532764352956507;0,0140135993661627;0,0125959380668648;0,0266095374330275
SÃO DOMINGOS DO ARAGUAIA;Fem;11229;2893,49603850726;3266,75573605819;6160,25177456545;-373,259697550924;-0,0605916302142138;0,0290921340819146;0,025768065175058;0,0548601992569726
SÃO DOMINGOS DO ARAGUAIA;Masc;11901;3063,89766045843;2954,95245795885;6018,85011841728;108,945202499576;0,0181006671301235;0,024829446752028;0,025744875728581;0,050574322480609
SÃO DOMINGOS DO AZEITÃO;Fem;3416,99999999991;400,632275699329;729,656847669911;1130,28912336924;-329,024571970582;-0,291097706921043;0,0213537268852775;0,0117246788322897;0,0330784057175672
SÃO DOMINGOS DO AZEITÃO;Masc;3565,99999999989;435,31698819675;607,286416176;1042,60340437275;-171,96942797925;-0,164942323474102;0,0170299051086937;0,0122074309645755;0,0292373360732693
SÃO DOMINGOS DO CAPIM;Fem;14104,9999999987;1329,45116331797;2804,72600852983;4134,17717184779;-1475,27484521186;-0,356848481303108;0,0198846225347756;0,00942538931810062;0,0293100118528762
SÃO DOMINGOS DO CAPIM;Masc;15740,9999999985;1587,41119639804;2622,65061807567;4210,06181447371;-1035,23942167763;-0,245896489718654;0,0166612706821417;0,0100845638548897;0,0267458345370314
SÃO DOMINGOS DO MARANHÃO;Fem;16703;1801,95917936156;4032,57597612945;5834,53515549102;-2230,61679676789;-0,382312684270761;0,0241428244993681;0,0107882367201195;0,0349310612194876
SÃO DOMINGOS DO MARANHÃO;Masc;16904,0000000001;1843,09339425841;4556,91880709041;6400,01220134882;-2713,82541283199;-0,424034412350034;0,0269576361044155;0,010903297410426;0,0378609335148415
SÃO FELIPE D'OESTE;Fem;2932,0000000006;895,667627440223;843,17022514211;1738,83785258233;52,497402298113;0,0301910855115959;0,0287575110894249;0,0305480091214202;0,0593055202108451
SÃO FELIPE D'OESTE;Masc;3086,00000000061;804,431561814103;998,804830432946;1803,23639224705;-194,373268618843;-0,107791340866092;0,0323656782382615;0,0260671277321434;0,0584328059704049
SÃO FRANCISCO DO BREJÃO;Fem;4993,00000000001;1235,3297667838;650,918748915377;1886,24851569918;584,411017868427;0,309827158512992;0,0130366262550646;0,0247412330619628;0,0377778593170274
SÃO FRANCISCO DO BREJÃO;Masc;5268,00000000001;1348,13395966547;536,484215344388;1884,61817500986;811,649744321081;0,430670655246565;0,0101838309670537;0,0255910015122526;0,0357748324793063
SÃO FRANCISCO DO GUAPORÉ;Fem;7620,00000000003;3535,77259601263;2154,15206269695;5689,92465870959;1381,62053331568;0,242818774621352;0,0282697121088838;0,0464012151707693;0,0746709272796531
SÃO FRANCISCO DO GUAPORÉ;Masc;8415,00000000001;3727,48332194327;2015,37164724362;5742,85496918689;1712,11167469966;0,298129011421312;0,0239497521954083;0,0442957019838772;0,0682454541792856
SÃO FRANCISCO DO MARANHÃO;Fem;5993,99999999997;361,518139094772;1214,8651174462;1576,38325654097;-853,346978351427;-0,541332175922694;0,0202680199774142;0,00603133365189813;0,0262993536293123
SÃO FRANCISCO DO MARANHÃO;Masc;6151,99999999997;356,384821224032;1284,84847055533;1641,23329177936;-928,463649331298;-0,565710952843696;0,0208850531624729;0,00579299124226322;0,0266780444047362
SÃO FRANCISCO DO PARÁ;Fem;7285,00000000001;1253,01087473578;640,836130041821;1893,8470047776;612,174744693963;0,323244033519936;0,00879665243708744;0,017199874738995;0,0259965271760824
SÃO FRANCISCO DO PARÁ;Masc;7775,00000000001;1251,38320723093;936,789069244608;2188,17227647554;314,594137986326;0,143770278678897;0,0120487340095769;0,0160949608647065;0,0281436948742835
SÃO FÉLIX DE BALSAS;Fem;2248;148,756810937587;520,003663234293;668,760474171881;-371,246852296706;-0,555126785500321;0,0231318355531269;0,00661729586021294;0,0297491314133398
SÃO FÉLIX DE BALSAS;Masc;2454;123,75001272095;678,741365128196;802,491377849145;-554,991352407246;-0,691585439702475;0,0276585723361123;0,00504278780443968;0,0327013601405519
SÃO FÉLIX DO ARAGUAIA;Fem;5063,00000000005;1486,69704639219;2047,26857007659;3533,96561646878;-560,5715236844;-0,158623932579326;0,0404358793220733;0,0293639550936633;0,0697998344157366
SÃO FÉLIX DO ARAGUAIA;Masc;5562,00000000005;1761,84785537279;2013,08299382356;3774,93084919635;-251,235138450768;-0,0665535736910926;0,036193509417899;0,0316765166374106;0,0678700260553095
SÃO FÉLIX DO TOCANTINS;Fem;667,000000000002;45,7039158742684;219,672386672842;265,37630254711;-173,968470798573;-0,655553902623578;0,0329343908055234;0,00685216130048999;0,0397865521060134
SÃO FÉLIX DO TOCANTINS;Masc;770,000000000003;54,2114413460904;254,328379648747;308,539820994837;-200,116938302656;-0,648593551579214;0,0330296596946423;0,00704044692806366;0,040070106622706
SÃO FÉLIX DO XINGU;Fem;42649,0000000001;6940,97987871777;3660,03550875344;10601,0153874712;3280,94436996433;0,309493407003437;0,00858176160930722;0,0162746603172824;0,0248564219265896
SÃO FÉLIX DO XINGU;Masc;48691;8084,19750618529;3959,7810150938;12043,9785212791;4124,41649109149;0,342446350581292;0,00813247009733586;0,0166030632071333;0,0247355333044692
SÃO GABRIEL DA CACHOEIRA;Fem;18433,0000000003;1538,57630253373;2418,85308024338;3957,42938277711;-880,276777709654;-0,222436509300874;0,0131224059037777;0,0083468578231091;0,0214692637268868
SÃO GABRIEL DA CACHOEIRA;Masc;19463,0000000003;1952,2015860486;2338,88972484996;4291,09131089856;-386,688138801361;-0,090114171613931;0,0120171079733336;0,0100303220780382;0,0220474300513718
SÃO GERALDO DO ARAGUAIA;Fem;12493,9999999974;2563,55107722387;5111,98418710671;7675,53526433058;-2548,43310988284;-0,332020246421876;0,0409155129430748;0,0205182573813382;0,061433770324413
SÃO GERALDO DO ARAGUAIA;Masc;13092,9999999973;2717,20161263271;4910,42593247343;7627,62754510614;-2193,22431984073;-0,287536892286763;0,0375042078398719;0,0207530864785248;0,0582572943183967
SÃO JOSÉ DE RIBAMAR;Fem;84362;21218,7580105364;3276,30220054936;24495,0602110858;17942,455809987;0,732492823261843;0,00388362319592868;0,0251520329183002;0,0290356561142289
SÃO JOSÉ DE RIBAMAR;Masc;78683,0000000002;19471,6870495816;2941,30736415504;22412,9944137366;16530,3796854266;0,737535528733068;0,00373817389290576;0,0247470064049179;0,0284851802978237
SÃO JOSÉ DO POVO;Fem;1666;341,879520343839;209,879046266344;551,758566610184;132,000474077495;0,239235930469482;0,0125977818887361;0,0205209796124753;0,0331187615012114
SÃO JOSÉ DO POVO;Masc;1926;403,839715711682;181,655319653476;585,495035365158;222,184396058207;0,379481263952369;0,00943174037660827;0,0209677941698693;0,0303995345464775
SÃO JOSÉ DO RIO CLARO;Fem;7939,00000000015;1882,13096951683;2063,56372877095;3945,69469828778;-181,432759254113;-0,0459824626910047;0,0259927412617572;0,0237074060903993;0,0497001473521565
SÃO JOSÉ DO RIO CLARO;Masc;9185,00000000015;2605,24883914072;2265,47543424351;4870,72427338423;339,773404897208;0,0697582917501364;0,0246649475693356;0,0283641680908076;0,0530291156601432
SÃO JOSÉ DO XINGU;Fem;2416,00000000004;975,160136912748;770,307961299799;1745,46809821255;204,852175612949;0,117362314340049;0,0318836076696932;0,0403625884483747;0,0722461961180678
SÃO JOSÉ DO XINGU;Masc;2824,00000000005;1115,77354753981;823,527673996012;1939,30122153582;292,245873543797;0,150696482990071;0,0291617448298866;0,0395103947429104;0,068672139572797
SÃO JOSÉ DOS BASÍLIOS;Fem;3739,00000000001;340,028499638692;560,245938465422;900,274438104114;-220,217438826731;-0,244611453470218;0,0149838443023648;0,00909410269159376;0,0240779469939586
SÃO JOSÉ DOS BASÍLIOS;Masc;3757,00000000001;312,968568540623;800,645479079078;1113,6140476197;-487,676910538455;-0,437922735961209;0,0213107660122192;0,00833027864095346;0,0296410446531727
SÃO JOSÉ DOS QUATRO MARCOS;Fem;9497,00000000005;2133,55687410839;2256,39338931976;4389,95026342815;-122,836515211361;-0,0279812999784278;0,0237590122072206;0,022465587807817;0,0462246000150377
SÃO JOSÉ DOS QUATRO MARCOS;Masc;9501,00000000006;2235,68066838646;2204,01781447168;4439,69848285814;31,6628539147787;0,00713175771666257;0,023197745652791;0,0235310037720919;0,0467287494248828
SÃO JOÃO BATISTA;Fem;9789;490,79019058556;1312,95512952702;1803,74532011258;-822,164938941459;-0,455809880571246;0,0134125562317603;0,00501369078134192;0,0184262470131023
SÃO JOÃO BATISTA;Masc;10131;396,944237791181;1605,36896145505;2002,31319924623;-1208,42472366387;-0,60351433737678;0,0158461056307872;0,00391811507048842;0,0197642207012756
SÃO JOÃO DA BALIZA;Fem;3218,00000000001;1005,50710466953;472,426803951134;1477,93390862066;533,080300718392;0,360692922470336;0,0146807583577108;0,0312463363787919;0,0459270947365027
SÃO JOÃO DA BALIZA;Masc;3551,00000000001;1238,43159777255;474,348397025835;1712,77999479838;764,083200746715;0,446107032466045;0,0133581638137379;0,0348755730152787;0,0482337368290166
SÃO JOÃO DA PONTA;Fem;2527;477,687748999899;377,837252099406;855,525001099305;99,8504969004926;0,116712541155653;0,0149520083933283;0,0189033537396082;0,0338553621329365
SÃO JOÃO DA PONTA;Masc;2738;451,830547873914;228,322177351732;680,152725225646;223,508370522182;0,328614974597111;0,0083390130515607;0,0165022113905739;0,0248412244421346
SÃO JOÃO DE PIRABAS;Fem;9887,00000000001;1893,69002198831;1342,7025967045;3236,39261869281;550,987425283806;0,170247398940847;0,0135804854526601;0,0191533328814434;0,0327338183341035
SÃO JOÃO DE PIRABAS;Masc;10760;1736,06854233621;1161,36279563458;2897,43133797079;574,705746701627;0,198350083113314;0,0107933345319199;0,0161344660068421;0,026927800538762
SÃO JOÃO DO ARAGUAIA;Fem;6006,00000000006;2336,7769544389;1273,6011278885;3610,37808232739;1063,1758265504;0,294477697988084;0,0212054799848232;0,0389073751987825;0,0601128551836057
SÃO JOÃO DO ARAGUAIA;Masc;7149,00000000008;2572,23289002586;1148,67717625641;3720,91006628227;1423,55571376945;0,382582671553732;0,0160676622780305;0,0359803173874085;0,052047979665439
SÃO JOÃO DO CARÚ;Fem;5969,99999999999;560,54760500398;1046,82008714742;1607,3676921514;-486,272482143444;-0,302527221691625;0,0175346748265901;0,00938940711899466;0,0269240819455847
SÃO JOÃO DO CARÚ;Masc;6338,99999999999;664,782159265446;989,857946313302;1654,64010557875;-325,075787047857;-0,196463137785576;0,0156153643526314;0,0104871771456925;0,0261025414983239
SÃO JOÃO DO PARAÍSO;Fem;5037,00000000001;931,613587645403;866,547637447493;1798,1612250929;65,0659501979097;0,0361847143014378;0,01720364577025;0,0184954057503554;0,0356990515206054
SÃO JOÃO DO PARAÍSO;Masc;5777,00000000002;989,038173511097;786,846683109425;1775,88485662052;202,191490401672;0,113853941401606;0,013620333791058;0,017120273039832;0,03074060683089
SÃO JOÃO DO SOTER;Fem;8421,99999999996;1187,56693544243;580,748848352317;1768,31578379474;606,81808709011;0,343161607587927;0,00689561681729185;0,014100771021639;0,0209963878389308
SÃO JOÃO DO SOTER;Masc;8815,99999999994;1284,46353997103;583,539188521888;1868,00272849292;700,924351449143;0,375226620795484;0,00661909242878734;0,0145696862519401;0,0211887786807274
SÃO JOÃO DOS PATOS;Fem;12718;1941,99221229732;2187,62674707197;4129,61895936929;-245,634534774656;-0,0594811621099715;0,0172010280474286;0,0152696352594536;0,0324706633068822
SÃO JOÃO DOS PATOS;Masc;12210,0000000001;1514,24698790025;1862,13105023706;3376,37803813731;-347,884062336812;-0,103034689364564;0,01525086855231;0,0124016952325982;0,0276525637849082
SÃO LUIZ;Fem;3182;754,940971092714;699,675924890915;1454,61689598363;55,2650462017992;0,0379928532071865;0,0219885582932405;0,0237253604994567;0,0457139187926973
SÃO LUIZ;Masc;3568,00000000001;817,973633368163;771,062738210168;1589,03637157833;46,9108951579951;0,0295215993774896;0,0216105027525271;0,0229252699935023;0,0445357727460294
SÃO LUÍS;Fem;539841,999999997;66708,6808531279;78683,4130193603;145392,093872488;-11974,7321662324;-0,0823616459966141;0,0145752670261596;0,0123570750058588;0,0269323420320184
SÃO LUÍS;Masc;474994,999999999;56495,5550621461;72831,2340442804;129326,789106426;-16335,6789821344;-0,126313187662081;0,0153330527782988;0,0118939262649388;0,0272269790432377
SÃO LUÍS GONZAGA DO MARANHÃO;Fem;9992,00000000001;559,447516412439;2555,39156908793;3114,83908550037;-1995,94405267549;-0,640785606539563;0,0255743751910321;0,00559895432758645;0,0311733295186186
SÃO LUÍS GONZAGA DO MARANHÃO;Masc;10161;492,59485944365;2593,92855622239;3086,52341566604;-2101,33369677874;-0,680809251636697;0,0255282802501957;0,00484789744556294;0,0303761776957587
SÃO MATEUS DO MARANHÃO;Fem;19862;2490,7988682931;4059,40682595163;6550,20569424474;-1568,60795765853;-0,239474610551051;0,020438056721134;0,0125405239567672;0,0329785806779012
SÃO MATEUS DO MARANHÃO;Masc;19231;2127,59227335959;3656,78989997258;5784,38217333218;-1529,19762661299;-0,264366630832775;0,0190150792989059;0,0110633470613052;0,030078426360211
SÃO MIGUEL DO GUAMÁ;Fem;25539,0000000023;4566,24770670015;4340,54464822512;8906,79235492527;225,703058475026;0,0253405546554835;0,0169957502181946;0,0178795086209316;0,0348752588391262
SÃO MIGUEL DO GUAMÁ;Masc;26028,0000000025;4054,22977965368;4074,50464080658;8128,73442046026;-20,2748611528973;-0,00249422113015095;0,0156543132042654;0,0155764168574354;0,0312307300617008
SÃO MIGUEL DO GUAPORÉ;Fem;10500;2860,16033820584;2689,54728933828;5549,70762754412;170,613048867556;0,0307427094034243;0,0256147360889359;0,0272396222686269;0,0528543583575629
SÃO MIGUEL DO GUAPORÉ;Masc;11328;3072,48334582923;2724,95364768104;5797,43699351028;347,529698148189;0,0599454032078689;0,0240550286695006;0,027122910891854;0,0511779395613546
SÃO MIGUEL DO TOCANTINS;Fem;5191,00000000001;1401,51122977893;460,814205115523;1862,32543489445;940,697024663406;0,505119570960873;0,00887717597987906;0,02699886784394;0,0358760438238191
SÃO MIGUEL DO TOCANTINS;Masc;5290,00000000002;1198,50967823311;396,046976017452;1594,55665425057;802,462702215662;0,50325129563541;0,00748671032169093;0,0226561375847469;0,0301428479064378
SÃO PAULO DE OLIVENÇA;Fem;15156;526,275455171885;991,352483029594;1517,62793820148;-465,077027857709;-0,306449964547217;0,00654099025487989;0,00347239017664216;0,0100133804315221
SÃO PAULO DE OLIVENÇA;Masc;16266;498,251099256107;737,26746386634;1235,51856312245;-239,016364610233;-0,193454288542766;0,00453256771096975;0,0030631445915167;0,00759571230248645
SÃO PEDRO DA CIPA;Fem;2009;512,088113438301;410,666488913888;922,754602352189;101,421624524414;0,10991180565871;0,0204413384227918;0,0254897020128572;0,0459310404356491
SÃO PEDRO DA CIPA;Masc;2149;628,875471218654;392,768841318738;1021,64431253739;236,106629899915;0,231104531197861;0,0182768190469399;0,0292636329091975;0,0475404519561374
SÃO PEDRO DA ÁGUA BRANCA;Fem;5913;1388,38303687582;1433,59686370701;2821,97990058283;-45,2138268311942;-0,0160220229853005;0,0242448311129209;0,0234801798896637;0,0477250110025846
SÃO PEDRO DA ÁGUA BRANCA;Masc;6115;1505,08530735123;1483,48185569588;2988,56716304711;21,6034516553527;0,00722869872977059;0,0242597196352556;0,0246130058438468;0,0488727254791024
SÃO PEDRO DOS CRENTES;Fem;2070,00000000001;410,696244644792;455,503120400539;866,199365045331;-44,806875755747;-0,0517281327646807;0,0220049816618617;0,0198403982920189;0,0418453799538806
SÃO PEDRO DOS CRENTES;Masc;2355;407,960681184523;231,432681703873;639,393362888395;176,52799948065;0,276086693617216;0,00982729009358272;0,0173231711755636;0,0271504612691463
SÃO RAIMUNDO DAS MANGABEIRAS;Fem;8590,00000000006;1333,10625826692;1522,83196861992;2855,93822688684;-189,725710352993;-0,0664320077258138;0,0177279623820711;0,0155192812371003;0,0332472436191714
SÃO RAIMUNDO DAS MANGABEIRAS;Masc;8884,00000000008;1351,18002541598;1258,84613744092;2610,0261628569;92,3338879750586;0,0353766139547012;0,0141698124430539;0,0152091403131018;0,0293789527561557
SÃO RAIMUNDO DO DOCA BEZERRA;Fem;2904,00000000001;403,127607559396;317,23317521946;720,360782778855;85,8944323399358;0,119238074022562;0,0109240074111384;0,0138818046680232;0,0248058120791616
SÃO RAIMUNDO DO DOCA BEZERRA;Masc;3186,00000000001;419,751131154485;392,343835819659;812,094966974144;27,4072953348269;0,0337488796869978;0,0123146213377168;0,0131748628736498;0,0254894842113667
SÃO ROBERTO;Fem;2866,00000000001;395,266799462261;267,628364181648;662,895163643908;127,638435280613;0,192546939970099;0,00933804480745454;0,0137915840705604;0,0231296288780149
SÃO ROBERTO;Masc;3091,00000000001;459,475912610816;277,625385337955;737,101297948772;181,850527272861;0,246710360948923;0,00898173359229876;0,0148649599679979;0,0238466935602967
SÃO SALVADOR DO TOCANTINS;Fem;1424;236,566646642284;224,683110409682;461,249757051966;11,8835362326018;0,0257637777601321;0,0157783083152867;0,0166128263091491;0,0323911346244358
SÃO SALVADOR DO TOCANTINS;Masc;1486;247,98268893265;302,912696000419;550,895384933068;-54,9300070677694;-0,0997104143002453;0,0203844344549407;0,0166879333063694;0,0370723677613101
SÃO SEBASTIÃO DA BOA VISTA;Fem;11071;818,554118245078;1697,09323787791;2515,64735612299;-878,539119632836;-0,34922983839309;0,0153291774715736;0,00739367824266171;0,0227228557142353
SÃO SEBASTIÃO DA BOA VISTA;Masc;11833;764,366533412157;1501,36140832297;2265,72794173513;-736,994874910812;-0,325279510101469;0,0126879186032533;0,00645961745467891;0,0191475360579322
SÃO SEBASTIÃO DO TOCANTINS;Fem;2084;305,185196024507;552,247045743191;857,432241767698;-247,061849718684;-0,288141543650535;0,0264993783945869;0,0146442032641318;0,0411435816587187
SÃO SEBASTIÃO DO TOCANTINS;Masc;2199,00000000001;277,943976194329;508,531793154155;786,475769348483;-230,587816959826;-0,293191253877847;0,0231255931402525;0,0126395623553583;0,0357651554956108
SÃO SEBASTIÃO DO UATUMÃ;Fem;5025,00000000001;537,357865064269;689,139223930767;1226,49708899504;-151,781358866499;-0,12375191121804;0,0137142134115575;0,0106936888570004;0,0244079022685579
SÃO SEBASTIÃO DO UATUMÃ;Masc;5680,00000000001;580,802998837928;632,742300763371;1213,5452996013;-51,9393019254428;-0,0427996399825429;0,0111398292387917;0,0102254049091184;0,0213652341479102
SÃO VALÉRIO;Fem;2116,00000000001;;;;;;;;
SÃO VALÉRIO;Masc;2267;;;;;;;;
SÃO VICENTE FERRER;Fem;10282,9999999961;744,797558556845;2258,57780024653;3003,37535880337;-1513,78024168968;-0,504026323999946;0,0219641913862431;0,00724299872174585;0,029207190107989
SÃO VICENTE FERRER;Masc;10579,999999996;723,315284225008;1801,0104692971;2524,32575352211;-1077,69518507209;-0,426923975072718;0,0170227832636841;0,00683662839532402;0,0238594116590081
SÍTIO NOVO;Fem;8060;840,268731644667;1930,00350137974;2770,2722330244;-1089,73476973507;-0,393367394274233;0,0239454528707163;0,0104251703677998;0,0343706232385162
SÍTIO NOVO;Masc;8941,99999999998;891,740837502671;1920,60531412375;2812,34615162642;-1028,86447662108;-0,365838492543342;0,0214784758904468;0,00997249874192208;0,0314509746323689
SÍTIO NOVO DO TOCANTINS;Fem;4517;462,602240212255;1039,52236823618;1502,12460844844;-576,920128023927;-0,384069420592101;0,0230135569678145;0,0102413601995186;0,0332549171673331
SÍTIO NOVO DO TOCANTINS;Masc;4631;561,015711119001;1024,33829196998;1585,35400308898;-463,322580850981;-0,292251812496276;0,0221191598352404;0,012114353511531;0,0342335133467714
TABAPORÃ;Fem;4624,00000000002;2275,10346100957;700,33445316773;2975,4379141773;1574,76900784184;0,529256214804017;0,0151456412882294;0,0492020644681998;0,0643477057564292
TABAPORÃ;Masc;5308,00000000003;2593,56892119625;809,204055933079;3402,77297712933;1784,36486526317;0,524385516534962;0,0152449897500579;0,0488615094422803;0,0641064991923382
TABATINGA;Fem;25913,0000000001;3201,00354277217;3528,78952804434;6729,79307081652;-327,785985272171;-0,0487066960043098;0,0136178347857999;0,0123528867470851;0,025970721532885
TABATINGA;Masc;26359,0000000001;3543,52432611937;3743,43848173904;7286,96280785841;-199,914155619673;-0,0274344964961372;0,0142017469620965;0,0134433185102597;0,0276450654723562
TAGUATINGA;Fem;7166,99999999987;934,217118056956;1380,70676553615;2314,92388359311;-446,489647479199;-0,192874439908659;0,0192647797619113;0,0130349814156129;0,0322997611775241
TAGUATINGA;Masc;7883,99999999985;867,818068678931;1278,79750763462;2146,61557631355;-410,97943895569;-0,191454605794614;0,0162201611825805;0,0110073321750247;0,0272274933576052
TAILÂNDIA;Fem;38305,9999999999;8577,96617137127;6822,69616728244;15400,6623386537;1755,27000408883;0,113973669800118;0,0178110378720891;0,0223932704311891;0,0402043083032782
TAILÂNDIA;Masc;40990,9999999998;8105,4945399201;6993,43773432509;15098,9322742452;1112,05680559501;0,0736513539763265;0,0170609102835381;0,0197738394767635;0,0368347497603017
TAIPAS DO TOCANTINS;Fem;928,000000000003;185,138987638114;218,993662551421;404,132650189535;-33,8546749133073;-0,0837711946743966;0,0235984550163168;0,0199503219437622;0,043548776960079
TAIPAS DO TOCANTINS;Masc;1017;180,633339437042;137,293659049677;317,926998486719;43,3396803873642;0,136319597246079;0,0134998681464776;0,0177613903084603;0,0312612584549379
TALISMÃ;Fem;1211;469,243118381122;208,102743891915;677,345862273037;261,140374489207;0,385534760060204;0,0171843719151044;0,0387483995360133;0,0559327714511177
TALISMÃ;Masc;1351;522,541391698508;206,523489360182;729,06488105869;316,017902338325;0,433456487273711;0,0152867127579705;0,0386781192967067;0,0539648320546772
TANGARÁ DA SERRA;Fem;41441,0000000009;12237,4598375982;7681,75520110322;19919,2150387014;4555,70463649495;0,228709044389731;0,018536606744777;0,0295298372085565;0,0480664439533335
TANGARÁ DA SERRA;Masc;41990,0000000011;12395,2319912529;8408,20903527304;20803,4410265259;3987,02295597986;0,191652090194892;0,0200243130156533;0,0295194855709754;0,0495437985866287
TAPAUÁ;Fem;9002,00000000001;495,857716938101;929,6609384273;1425,5186553654;-433,8032214892;-0,304312553088268;0,010327271033407;0,00550830612017441;0,0158355771535814
TAPAUÁ;Masc;10075;597,154071527487;852,35387060801;1449,5079421355;-255,199799080523;-0,176059607306841;0,00846008804573707;0,00592708755858548;0,0143871756043225
TAPURAH;Fem;4333;2431,87022658948;1463,93330788118;3895,80353447066;967,936918708304;0,248456296664822;0,0337856752338144;0,0561243994135583;0,0899100746473726
TAPURAH;Masc;6059;3550,6101064975;1413,44763740777;4964,05774390527;2137,16246908974;0,430527318445012;0,0233280679552363;0,0586005959151263;0,0819286638703627
TARAUACÁ;Fem;17237,0000000013;861,655976305126;2359,53669098537;3221,1926672905;-1497,88071468025;-0,465008110160697;0,0136887897603133;0,00499887437666103;0,0186876641369743
TARAUACÁ;Masc;18353,0000000014;979,593936457574;2347,42628869526;3327,02022515284;-1367,83235223769;-0,411128355005672;0,0127904227575606;0,00533751395661474;0,0181279367141753
TARTARUGALZINHO;Fem;5883,99999999997;1553,38515399783;664,063114846363;2217,44826884419;889,322039151469;0,401056498880586;0,0112859128967771;0,0264001555744024;0,0376860684711796
TARTARUGALZINHO;Masc;6678,99999999997;1618,2006135805;776,828886762545;2395,02950034305;841,371726817958;0,351299107880486;0,0116309161066409;0,024228187057651;0,0358591031642919
