MUNIAT;IMIGRANTE;EMIGRANTE;POP_TOTAL;MIGRANTE;SALDO;IEM;TX_IMIG;TX_EMIG;TX_MIG
SATUBINHA;1279,99270999602;564,213537946296;11990;1844,20624794232;715,779172049728;0,388123168354061;0,00470570090030273;0,0106755021684406;0,0153812030687433
SENA MADUREIRA;2654,35057345579;4140,19429876691;38028,9999999998;6794,54487222271;-1485,84372531112;-0,218681862178218;0,0108869397006677;0,00697980639368851;0,0178667460943562
SENADOR ALEXANDRE COSTA;;;10256;;;;;;
SENADOR GUIOMARD;5296,0632761069;2003,18578642031;20179,0000000002;7299,24906252721;3292,87748968658;0,451125514621979;0,00992708155220921;0,0262454198726738;0,036172501424883
SENADOR JOSÉ PORFÍRIO;3122,54612725278;1861,68128099747;13044,9999999998;4984,22740825024;1260,86484625531;0,25297097082052;0,014271224844749;0,0239367276907078;0,0382079525354567
SENADOR LA ROCQUE;2040,43034399138;3873,0570820223;17998;5913,48742601368;-1832,62673803092;-0,309906254297442;0,0215193748306606;0,0113369837981519;0,0328563586288125
SERINGUEIRAS;3247,21504985074;3599,60675780653;11628,9999999987;6846,82180765726;-352,391707955789;-0,0514679245137775;0,0309537084685436;0,0279234246268046;0,0588771330953481
SERRA DO NAVIO;1504,15581108903;1156,21440678365;4380;2660,37021787268;347,941404305387;0,130786836346263;0,0263975891959736;0,0343414568741788;0,0607390460701525
SERRA NOVA DOURADA;813,743438145358;463,291628312154;1365,00000000001;1277,03506645751;350,451809833205;0,274426144620567;0,0339407786309269;0,0596149038934326;0,0935556825243594
SERRANO DO MARANHÃO;1054,68560708089;761,893343844176;10940;1816,57895092507;292,792263236715;0,161177835451421;0,00696429016310949;0,0096406362621654;0,0166049264252749
SILVANÓPOLIS;992,077224104538;1210,41464632906;5068,00000000001;2202,49187043359;-218,337422224518;-0,0991319991485531;0,0238834776308022;0,0195753201283452;0,0434587977591474
SILVES;1003,26399202454;640,645562896425;8444,00000000002;1643,90955492097;362,618429128117;0,220582956065092;0,00758699150753699;0,0118813831362451;0,0194683746437821
SINOP;39439,2463874545;25124,4349651371;113098,999999998;64563,6813525916;14314,8114223174;0,22171615871998;0,0222145509377957;0,0348714368716392;0,0570859878094349
SORRISO;28275,0912083178;15444,7322541795;66521,0000000015;43719,8234624973;12830,3589541384;0,293467766747599;0,023217829338373;0,042505511354786;0,0657233406931591
SOURE;2807,76590000584;3305,34745195611;23001;6113,11335196195;-497,581551950265;-0,0813957673123418;0,0143704510758494;0,0122071470805871;0,0265775981564365
SUCUPIRA;413,748711795303;436,050557709026;1742;849,799269504329;-22,3018459137226;-0,0262436633144329;0,0250316049201507;0,0237513611822792;0,0487829661024299
SUCUPIRA DO NORTE;967,721496912617;1962,61715184932;10444;2930,33864876194;-994,895654936706;-0,339515589898474;0,018791814935363;0,00926581287737087;0,0280576278127339
SUCUPIRA DO RIACHÃO;463,808449530296;683,144104562704;4613;1146,952554093;-219,335655032408;-0,191233416107484;0,0148091069707935;0,0100543778350379;0,0248634848058314
SÃO BENEDITO DO RIO PRETO;1330,82015943189;2351,99788447857;17799;3682,81804391046;-1021,17772504669;-0,277281612306425;0,013214213632668;0,00747693780230288;0,0206911514349709
SÃO BENTO;3164,01885213866;7156,19622000584;40735,9999999997;10320,2150721445;-3992,17736786718;-0,386830830555319;0,0175672530931017;0,00776713190332552;0,0253343849964272
SÃO BENTO DO TOCANTINS;1860,38194345318;489,500867340197;4607,99999999871;2349,88281079338;1370,88107611298;0,583382741393023;0,010622848683601;0,0403728720367557;0,0509957207203567
SÃO BERNARDO;2199,87066262789;4334,61470469917;26476;6534,48536732706;-2134,74404207128;-0,326688931426056;0,0163718639700074;0,00830892378995275;0,0246807877599602
SÃO CAETANO DE ODIVELAS;2028,14832719025;2201,15728941342;16890,9999999999;4229,30561660367;-173,008962223172;-0,0409071790754403;0,0130315392185983;0,0120072720809322;0,0250388112995305
SÃO DOMINGOS DO ARAGUAIA;5957,39369896569;6221,70819401703;23130;12179,1018929827;-264,314495051343;-0,0217022977042038;0,0268988681107525;0,025756133588265;0,0526550016990175
SÃO DOMINGOS DO AZEITÃO;835,949263896079;1336,94326384591;6982,9999999998;2172,89252774199;-500,993999949833;-0,230565475997311;0,0191456861498776;0,0119712052684534;0,031116891418331
SÃO DOMINGOS DO CAPIM;2916,862359716;5427,37662660549;29845,9999999972;8344,23898632149;-2510,51426688948;-0,300867972622178;0,0181846030510152;0,00977304281885774;0,027957645869873
SÃO DOMINGOS DO MARANHÃO;3645,05257361997;8589,49478321985;33607;12234,5473568398;-4944,44220959988;-0,404137731081293;0,0255586478508044;0,0108461111483321;0,0364047589991365
SÃO FELIPE D'OESTE;1700,09918925433;1841,97505557506;6018,00000000122;3542,07424482939;-141,875866320733;-0,0400544586347503;0,0306077609766482;0,0282502357802257;0,0588579967568739
SÃO FRANCISCO DO BREJÃO;2583,46372644927;1187,40296425976;10261;3770,86669070903;1396,06076218951;0,370222783433113;0,0115720004313397;0,0251775043996616;0,0367495048310012
SÃO FRANCISCO DO GUAPORÉ;7263,25591795591;4169,52370994057;16035,0000000001;11432,7796278965;3093,73220801534;0,270601927851954;0,0260026424068634;0,0452962639099213;0,0712989063167847
SÃO FRANCISCO DO MARANHÃO;717,902960318804;2499,71358800153;12146;3217,61654832033;-1781,81062768272;-0,553767237619682;0,0205805498765152;0,00591061222063893;0,0264911620971541
SÃO FRANCISCO DO PARÁ;2504,39408196672;1577,62519928643;15060;4082,01928125315;926,76888268029;0,227036870437266;0,0104755989328448;0,0166294427753434;0,0271050417081883
SÃO FÉLIX DE BALSAS;272,506823658537;1198,74502836249;4702,00000000004;1471,25185202102;-926,238204703951;-0,629557885301282;0,0254943647035831;0,00579555133259325;0,0312899160361763
SÃO FÉLIX DO ARAGUAIA;3248,54490176497;4060,35156390013;10625,0000000001;7308,8964656651;-811,806662135164;-0,111071030483025;0,038215073542589;0,0305745402519052;0,0687896137944942
SÃO FÉLIX DO TOCANTINS;99,9153572203588;474,000766321588;1437,00000000001;573,916123541946;-374,085409101229;-0,651811987425176;0,0329854395491709;0,00695305199863315;0,039938491547804
SÃO FÉLIX DO XINGU;15025,1773849031;7619,81652384723;91339,9999999994;22644,9939087503;7405,36086105587;0,327019777125855;0,00834225588334496;0,0164497234343149;0,0247919793176598
SÃO GABRIEL DA CACHOEIRA;3490,77788858233;4757,74280509335;37896,0000000007;8248,52069367568;-1266,96491651103;-0,153599046854842;0,0125547361333472;0,00921146793482758;0,0217662040681748
SÃO GERALDO DO ARAGUAIA;5280,75268985657;10022,4101195802;25586,9999999948;15303,1628094367;-4741,6574297236;-0,309848198622029;0,0391699305099551;0,0206384206427391;0,0598083511526942
SÃO JOSÉ DE RIBAMAR;40690,4450601181;6217,60956470439;163045;46908,0546248225;34472,8354954137;0,734902262972372;0,00381343160765701;0,0249565733755209;0,0287700049831779
SÃO JOSÉ DO POVO;745,719236055522;391,53436591982;3592;1137,25360197534;354,184870135702;0,311438776294491;0,0109001772249393;0,020760557796646;0,0316607350215853
SÃO JOSÉ DO RIO CLARO;4487,37980865755;4329,03916301446;17124,0000000003;8816,41897167201;158,34064564309;0,0179597460320175;0,0252805370416631;0,0262052079459091;0,0514857449875722
SÃO JOSÉ DO XINGU;2090,93368445255;1593,83563529581;5240,0000000001;3684,76931974837;497,098049156744;0,134906151788816;0,0304167105972477;0,0399033145887884;0,0703200251860362
SÃO JOSÉ DOS BASÍLIOS;652,997068179315;1360,8914175445;7496,00000000004;2013,88848572381;-707,894349365186;-0,351506230053627;0,0181549015147344;0,00871127358830457;0,026866175103039
SÃO JOSÉ DOS QUATRO MARCOS;4369,23754249486;4460,41120379143;18998,0000000002;8829,64874628629;-91,1736612965697;-0,0103258537135939;0,0234783198430961;0,0229984079508097;0,0464767277939058
SÃO JOÃO BATISTA;887,734428376741;2918,32409098207;19920;3806,05851935881;-2030,58966260533;-0,533515092392067;0,0146502213402714;0,00445649813442139;0,0191067194746928
SÃO JOÃO DA BALIZA;2243,93870244207;946,775200976968;6769,00000000001;3190,71390341904;1297,16350146511;0,406543344445617;0,0139869286597277;0,033150224589187;0,0471371532489147
SÃO JOÃO DA PONTA;929,518296873812;606,159429451139;5265,00000000001;1535,67772632495;323,358867422674;0,210564275224925;0,0115129996097082;0,0176546685066251;0,0291676681163333
SÃO JOÃO DE PIRABAS;3629,75856432452;2504,06539233908;20646,9999999999;6133,8239566636;1125,69317198544;0,183522249731755;0,0121279865953363;0,0175800773203106;0,0297080639156469
SÃO JOÃO DO ARAGUAIA;4909,00984446477;2422,27830414491;13155,0000000001;7331,28814860968;2486,73154031986;0,339194353013045;0,0184133660520327;0,0373166844885196;0,0557300505405522
SÃO JOÃO DO CARÚ;1225,32976426943;2036,67803346073;12309;3262,00779773015;-811,348269191298;-0,248726649199266;0,0165462509827015;0,0099547466428583;0,0265009976255598
SÃO JOÃO DO PARAÍSO;1920,6517611565;1653,39432055692;10814;3574,04608171342;267,257440599582;0,0747772788848479;0,0152893870959581;0,017760789357837;0,0330501764537952
SÃO JOÃO DO SOTER;2472,03047541346;1164,28803687421;17237,9999999998;3636,31851228767;1307,74243853925;0,359633633335527;0,00675419443597993;0,0143405875125507;0,0210947819485306
SÃO JOÃO DOS PATOS;3456,23920019756;4049,75779730903;24928,0000000002;7505,99699750659;-593,518597111466;-0,0790725865342907;0,0162458191483834;0,0138648876773008;0,0301107068256842
SÃO LUIZ;1572,91460446087;1470,73866310109;6749,99999999999;3043,65326756196;102,175941359788;0,0335701646599298;0,0217887209348309;0,0233024385846056;0,0450911595194365
SÃO LUÍS;123204,235915274;151514,64706364;1014836,99999999;274718,882978914;-28310,411148366;-0,103052294190272;0,0149299490522756;0,0121402979902463;0,0270702470425219
SÃO LUÍS GONZAGA DO MARANHÃO;1052,04237585609;5149,32012531032;20153,0000000002;6201,36250116641;-4097,27774945423;-0,660706054303966;0,025551134448024;0,0052202767620507;0,0307714112100747
SÃO MATEUS DO MARANHÃO;4618,3911416527;7716,19672592424;39093;12334,5878675769;-3097,80558427153;-0,251147879242444;0,0197380521472495;0,0118138570630361;0,0315519092102856
SÃO MIGUEL DO GUAMÁ;8620,47748635386;8415,0492890317;51567,0000000049;17035,5267753856;205,428197322159;0,0120588109795923;0,0163186714158879;0,0167170428497935;0,0330357142656814
SÃO MIGUEL DO GUAPORÉ;5932,64368403507;5414,50093701932;21828;11347,1446210544;518,142747015753;0,045662830986956;0,0248053002428959;0,0271790529779873;0,0519843532208831
SÃO MIGUEL DO TOCANTINS;2600,02090801204;856,861181132975;10481;3456,88208914502;1743,15972687907;0,504257791248587;0,00817537621537042;0,0248069927298162;0,0329823689451867
SÃO PAULO DE OLIVENÇA;1024,52655442799;1728,61994689594;31422,0000000001;2753,14650132393;-704,093392467944;-0,255741346175861;0,00550130464927735;0,00326053896769139;0,00876184361696874
SÃO PEDRO DA CIPA;1140,96358465695;803,435330232626;4158;1944,39891488958;337,528254424329;0,173590024063296;0,0193226390147337;0,0274402016512014;0,0467628406659351
SÃO PEDRO DA ÁGUA BRANCA;2893,46834422705;2917,07871940289;12028,0000000001;5810,54706362994;-23,6103751758442;-0,00406336527650366;0,0242524003941044;0,0240561052895497;0,0483085056836541
SÃO PEDRO DOS CRENTES;818,656925829314;686,935802104412;4425,00000000001;1505,59272793373;131,721123724902;0,0874878851903569;0,0155239729289132;0,0185007214876681;0,0340246944165813
SÃO RAIMUNDO DAS MANGABEIRAS;2684,28628368291;2781,67810606084;17474;5465,96438974375;-97,3918223779319;-0,0178178662416236;0,0159189544812913;0,0153616017150218;0,031280556196313
SÃO RAIMUNDO DO DOCA BEZERRA;822,878738713882;709,577011039118;6090;1532,455749753;113,301727674763;0,0739347466920498;0,0116515108545011;0,0135119661529373;0,0251634770074384
SÃO ROBERTO;854,742712073078;545,253749519603;5956,99999999999;1399,99646159268;309,488962553475;0,221064103405941;0,00915316013966096;0,0143485430933873;0,0235017032330482
SÃO SALVADOR DO TOCANTINS;484,549335574933;527,595806410101;2910;1012,14514198503;-43,0464708351676;-0,0425299386911487;0,0181304400828214;0,0166511799166644;0,0347816199994857
SÃO SEBASTIÃO DA BOA VISTA;1582,92065165723;3198,45464620088;22904;4781,37529785811;-1615,53399454365;-0,337880608382142;0,0139646116233011;0,00691111007534594;0,020875721698647
SÃO SEBASTIÃO DO TOCANTINS;583,129172218835;1060,77883889735;4283,00000000001;1643,90801111618;-477,64966667851;-0,290557417719618;0,0247671921292866;0,0136149701662114;0,038382162295498
SÃO SEBASTIÃO DO UATUMÃ;1118,1608639022;1321,88152469414;10705;2440,04238859634;-203,72066079194;-0,0834906236645884;0,0123482627248401;0,0104452205875964;0,0227934833124366
SÃO VALÉRIO;;;4383;;;;;;
SÃO VICENTE FERRER;1468,11284278185;4059,58826954363;20862,9999999921;5527,70111232548;-2591,47542676177;-0,468816127012256;0,0194583150531811;0,00703692106975224;0,0264952361229333
SÍTIO NOVO;1732,00956914734;3850,60881550349;17001,9999999999;5582,61838465083;-2118,59924635615;-0,379499206354701;0,0226479756234767;0,0101870931016783;0,032835068725155
SÍTIO NOVO DO TOCANTINS;1023,61795133125;2063,86066020616;9148,00000000005;3087,47861153742;-1040,24270887491;-0,336923049438363;0,0225607855291447;0,0111895272336166;0,0337503127627613
TABAPORÃ;4868,67238220581;1509,53850910081;9932,00000000005;6378,21089130662;3359,133873105;0,526657699212084;0,0151987364992026;0,049020060231633;0,0642187967308355
TABATINGA;6744,52786889153;7272,22800978339;52272,0000000005;14016,7558786749;-527,700140891857;-0,0376478084843226;0,0139122819287254;0,0129027545701168;0,0268150364988422
TAGUATINGA;1802,03518673589;2659,50427317078;15050,9999999998;4461,53945990667;-857,469086434894;-0,192191303952477;0,0176699506555765;0,0119728601869372;0,0296428108425137
TAILÂNDIA;16683,4607112914;13816,1339016075;79297;30499,5946128989;2867,32680968391;0,0940119646203841;0,0174232744008065;0,0210392079287885;0,038462482329595
TAIPAS DO TOCANTINS;365,772327075156;356,287321601098;1945;722,059648676254;9,48500547405735;0,013136041449548;0,0183181142211361;0,0188057751709591;0,0371238893920952
TALISMÃ;991,784510079629;414,626233252097;2562;1406,41074333173;577,158276827531;0,410376754844939;0,0161836937256869;0,0387113391912424;0,0548950329169292
TANGARÁ DA SERRA;24632,691828851;16089,9642363763;83431,0000000022;40722,6560652273;8542,72759247475;0,209778251663926;0,0192853546480035;0,029524627331388;0,0488099819793916
TAPAUÁ;1093,01178846559;1782,01480903531;19077;2875,0265975009;-689,003020569722;-0,239651007461508;0,00934116899426172;0,00572947417552858;0,0150706431697903
TAPURAH;5982,48033308696;2877,38094528894;10392;8859,8612783759;3105,09938779801;0,350468172157116;0,027688423261056;0,0575681325354787;0,0852565557965347
TARAUACÁ;1841,2499127627;4706,96297968063;35590,0000000029;6548,21289244333;-2865,71306691793;-0,43763284944889;0,0132255211567301;0,00517350354808247;0,0183990247048126
TARTARUGALZINHO;3171,58576757834;1440,89200160891;12563,0000000001;4612,47776918724;1730,69376596943;0,375219969087112;0,0114693305867142;0,0252454490772771;0,0367147796639913
TASSO FRAGOSO;1410,9307025175;1181,83229948113;7796,00000000002;2592,76300199863;229,098403036378;0,0883607189935127;0,0151594702344936;0,0180981362559967;0,0332576064904903
TEFÉ;7844,37380481658;10596,6222457684;61453,0000000002;18440,996050585;-2752,24844095185;-0,149246192201453;0,0172434580016735;0,0127648345968733;0,0300082925985468
TEIXEIRÓPOLIS;1141,79066840667;761,060207816872;4888;1902,85087622354;380,730460589794;0,200084234317617;0,0155699715183484;0,0233590562276323;0,0389290277459807
TERRA ALTA;2472,37049154455;920,810156562013;10262;3393,18064810657;1551,56033498254;0,457258394376476;0,00897300873671808;0,0240924818899293;0,0330654906266473
TERRA NOVA DO NORTE;2398,20570637626;4670,84771659218;11290,9999999996;7069,05342296844;-2272,64201021592;-0,321491701114008;0,041367883416813;0,0212399761436219;0,0626078595604349
TERRA SANTA;2007,32946185842;1491,3633332954;16949,0000000001;3498,69279515382;515,966128563021;0,147473973501677;0,00879912285854853;0,0118433504151184;0,0206424732736669
TESOURO;768,81059974945;730,756873511102;3418;1499,56747326055;38,0537262383479;0,0253764681595864;0,0213796627709509;0,0224929958967071;0,0438726586676581
THEOBROMA;4244,91778938655;1819,29300970892;10649;6064,21079909547;2425,62477967764;0,399990181746228;0,0170841676186394;0,0398621259215563;0,0569462935401957
TIMBIRAS;2195,70226272041;5640,12223635716;27997;7835,82449907757;-3444,41997363674;-0,439573394483531;0,0201454521425766;0,00784263407765266;0,0279880862202292
TIMON;18661,3439193625;13995,343240004;155460,000000001;32656,6871593665;4666,00067935849;0,142880404757168;0,00900253649813712;0,0120039520901598;0,0210064885882969
TOCANTINÓPOLIS;3340,79732851289;6195,38156752066;22619,0000000028;9536,17889603355;-2854,58423900776;-0,299342563738511;0,0273901656462261;0,0147698719152592;0,0421600375614853
TOCANTÍNIA;691,057488928221;1146,35876844888;6736,00000000003;1837,4162573771;-455,301279520655;-0,247794302294133;0,0170183902679464;0,0102591669971529;0,0272775572650993
TOMÉ-AÇU;7532,23604662939;8275,1310917589;56518;15807,3671383883;-742,895045129518;-0,0469967603476098;0,0146415851441291;0,0133271454167334;0,0279687305608626
TONANTINS;476,938323847404;844,590243917747;17079;1321,52856776515;-367,651920070342;-0,27820202229308;0,00494519728273169;0,00279254244304352;0,00773773972577521
TORIXORÉU;628,335674499027;1254,31142601244;4071,00000000007;1882,64710051147;-625,975751513414;-0,332497657868727;0,0308108923117764;0,0154344307172443;0,0462453230290207
TRACUATEUA;2858,15023993819;1530,50969948579;27455,0000000001;4388,65993942397;1327,6405404524;0,302516157272978;0,00557461190852588;0,0104103086502938;0,0159849205588197
TRAIRÃO;5364,95835045666;1662,04595599689;16874,9999999999;7027,00430645355;3702,91239445977;0,526954621482022;0,00984916122072236;0,0317923457804841;0,0416415070012064
TRIZIDELA DO VALE;2787,90995015682;857,502097033534;18953,0000000001;3645,41204719035;1930,40785312328;0,529544487189347;0,00452436077155874;0,0147095971622265;0,0192339579337853
TUCUMÃ;10769,6071462446;8128,58324421689;33689,9999999998;18898,1903904614;2641,02390202767;0,139750094980559;0,0241275845776697;0,0319667769256296;0,0560943615032993
TUCURUÍ;20527,9747855332;22567,9103203573;97128,0000000028;43095,8851058905;-2039,9355348241;-0,0473348100360811;0,0232352260114042;0,0211349711571664;0,0443701971685706
TUFILÂNDIA;881,969516486226;622,452979050638;5596;1504,42249553686;259,516537435587;0,172502430803507;0,011123176895115;0,0157607133038997;0,0268838901990147
TUNTUM;5019,29952286982;8422,16642539709;39182,9999999998;13441,4659482669;-3402,86690252728;-0,253161888414859;0,0214944400005031;0,0128098908273227;0,0343043308278258
TUPIRAMA;562,125761693685;318,374006287213;1574;880,499767980897;243,751755406472;0,276833412421478;0,0202270652024913;0,0357131995993446;0,0559402648018359
TUPIRATINS;617,938533928507;501,850927079535;2097,00000000001;1119,78946100804;116,087606848972;0,103669136825479;0,0239318515536258;0,0294677412459945;0,0533995927996203
TURIAÇU;2792,74724061979;4529,6765837801;33932,9999999998;7322,42382439989;-1736,92934316031;-0,237206884607319;0,0133488833400528;0,00823018076981054;0,0215790641098634
TURILÂNDIA;2955,74918900428;1539,34489579001;22846,0000000001;4495,09408479428;1416,40429321427;0,315100032723585;0,00673791865442528;0,0129377098354384;0,0196756284898637
TUTÓIA;5459,91658186632;5761,01279358106;52788,0000000003;11220,9293754474;-301,096211714734;-0,0268334468242502;0,0109134894172559;0,0103431018069756;0,0212565912242315
UARINI;1208,07048372977;772,311417130061;11891;1980,38190085983;435,759066599711;0,220037895928313;0,00649492403607821;0,0101595364875096;0,0166544605235878
UIRAMUTÃ;343,734311495796;605,30099128171;8375,00000000008;949,035302777507;-261,566679785914;-0,27561322431357;0,00722747452276662;0,00410429028651693;0,0113317648092836
ULIANÓPOLIS;9714,20289330206;3905,53650043637;43341,0000000001;13619,7393937384;5808,66639286569;0,426488806058666;0,00901118225337755;0,0224134258399715;0,031424608093349
UNIÃO DO SUL;1717,52335240638;1598,46564876974;3760,00000000004;3315,98900117612;119,057703636645;0,0359041310433834;0,0425123842757905;0,0456788125639991;0,0881911968397895
URBANO SANTOS;2772,82879200273;2945,77356672526;24573,0000000007;5718,60235872798;-172,944774722532;-0,0302424900130669;0,0119878466883375;0,0112840466853972;0,0232718933737346
URUARÁ;9127,75447313072;5482,30436420593;44789,0000000026;14610,0588373366;3645,45010892479;0,249516456402536;0,0122402919560732;0,0203794558331961;0,0326197477892693
URUCARÁ;2125,90319019273;3262,06966171648;17093,9999999985;5387,97285190921;-1136,16647152375;-0,210870860479773;0,0190831266041697;0,0124365460991746;0,0315196727033443
URUCURITUBA;1922,96330566715;2656,60999265684;17837,0000000001;4579,573298324;-733,646686989692;-0,160199791377548;0,0148938161835333;0,0107807552036056;0,0256745713871389
URUPÁ;3519,20028591588;3961,48333796883;12974,0000000001;7480,68362388471;-442,283052052947;-0,0591233467808748;0,0305340167871805;0,0271250214730681;0,0576590382602486
VALE DE SÃO DOMINGOS;876,261379725976;613,436394660668;3051,9999999998;1489,69777438664;262,824985065308;0,176428393452841;0,0200994886848201;0,0287110543815869;0,048810543066407
VALE DO ANARI;3818,54612705467;1716,14194529956;9384;5534,68807235423;2102,40418175511;0,379859561057581;0,0182879576438572;0,0406920942780762;0,0589800519219334
VALE DO PARAÍSO;1549,36832781864;1436,70117481521;8210,00000000002;2986,06950263385;112,667153003432;0,0377309211671242;0,0174994052961657;0,018871721410702;0,0363711267068677
VARGEM GRANDE;1813,97934257158;6326,82766583517;49412,0000000005;8140,80700840676;-4512,84832326359;-0,554349012156082;0,01280423311308;0,00367113118791298;0,016475364300993
VERA;3430,86005157909;3315,12525770631;10235;6745,9853092854;115,734793872778;0,0171560993044969;0,032390085566256;0,0335208602987697;0,0659109458650257
VIANA;5448,54460189024;8591,84089618231;49496,0000000008;14040,3854980726;-3143,29629429208;-0,223875355468237;0,0173586570554836;0,0110080503513216;0,0283667074068052
VIGIA;7700,75122086508;6382,27668618197;47888,9999999996;14083,027907047;1318,47453468311;0,0936215239638454;0,0133272289798952;0,0160804176760115;0,0294076466559067
VILA BELA DA SANTÍSSIMA TRINDADE;3239,8660919736;2172,96182247582;14493;5412,82791444942;1066,90426949778;0,197106630094355;0,0149931816909944;0,0223546960047857;0,0373478776957801
VILA NOVA DOS MARTÍRIOS;3611,72074858388;1157,29261429404;11258;4769,01336287793;2454,42813428984;0,514661618144153;0,0102797354263105;0,0320813710124701;0,0423611064387806
VILA RICA;7468,67712738786;5799,02001723908;21381,9999999998;13267,6971446269;1669,65711014878;0,125843776199319;0,0271210364663696;0,0349297405639694;0,062050777030339
VILHENA;27086,9114214952;16489,2257169985;76202,0000000001;43576,1371384937;10597,6857044968;0,243199292099141;0,0216388358796337;0,035546194878737;0,0571850307583707
VISEU;4253,31510035933;10994,434075448;56715,9999999999;15247,7491758073;-6741,11897508865;-0,442105841154863;0,0193850660756189;0,00749932135615935;0,0268843874317782
VITORINO FREIRE;4200,49646082161;7385,73212910321;31657,9999999998;11586,2285899248;-3185,2356682816;-0,274915659013618;0,0233297496023225;0,0132683570055646;0,0365981066078871
VITÓRIA DO JARI;3072,55425987177;1234,49042354183;12427,9999999999;4307,0446834136;1838,06383632994;0,426757549882943;0,00993313826473962;0,0247228376236868;0,0346559758884264
VITÓRIA DO MEARIM;3280,27603568091;6259,23774864578;31217,0000000002;9539,51378432669;-2978,96171296487;-0,312276053089757;0,0200507343711623;0,0105079797407851;0,0305587141119474
VITÓRIA DO XINGU;2326,66839863316;873,468113089089;13431,0000000004;3200,13651172225;1453,20028554407;0,454105717122045;0,00650337363628219;0,0173231211274893;0,0238264947637715
VÁRZEA GRANDE;47970,0717247528;15812,9165954157;252596,000000004;63782,9883201685;32157,1551293372;0,504165075614196;0,0062601611250437;0,0189908279326482;0,0252509890576919
WANDERLÂNDIA;1920,32332918796;2222,83243363342;10981,0000000005;4143,15576282138;-302,509104445466;-0,0730141760925408;0,0202425319518561;0,017487690822219;0,0377302227740751
XAMBIOÁ;2266,35408251563;3984,23024194475;11484,0000000003;6250,58432446038;-1717,87615942912;-0,274834490706183;0,034693749929856;0,0197348840344443;0,0544286339643002
XAPURI;1603,87479989215;3517,06038338627;16090,9999999998;5120,93518327841;-1913,18558349412;-0,373600819971578;0,0218573139232261;0,00996752718844176;0,0318248411116678
XINGUARA;11606,864348119;15146,3131687727;40573,0000000001;26753,1775168916;-3539,44882065371;-0,132300128402278;0,0373310161160689;0,0286073604321074;0,0659383765481763
ZÉ DOCA;7141,79875718352;12804,2821506481;50173,0000000007;19946,0809078316;-5662,48339346459;-0,283889522940884;0,0255202641872081;0,0142343466748718;0,0397546108620799
ÁGUA AZUL DO NORTE;6924,85732990133;2279,91533631054;25057,0000000016;9204,77266621187;4644,94199359079;0,504623216892805;0,0090989158171784;0,0276364182859117;0,0367353341030901
ÁGUA BOA;7843,25755585771;5048,73633951284;20856;12891,9938953705;2794,52121634487;0,216764081570685;0,0242075965645993;0,0376067201565866;0,0618143167211859
ÁGUA DOCE DO MARANHÃO;1137,86768947629;1379,53102205641;11581;2517,3987115327;-241,663332580127;-0,0959972417055031;0,0119120198778725;0,00982529737912342;0,0217373172569959
ÓBIDOS;3661,96612329753;7750,48641453171;49333;11412,4525378292;-4088,52029123419;-0,358250803469441;0,0157105515872372;0,00742295445907917;0,0231335060463163
