"MUN_INFE" "year_notif" "municipio" "uf" "count_falciparum" "perc_falciparum" "count" "pro_tratamento"
150770 2012 "SaÞo SebastiaÞo da Boa Vista" "Pará" 9 0.0267857142857143 109 0.324404761904762
150770 2013 "SaÞo SebastiaÞo da Boa Vista" "Pará" 4 0.129032258064516 6 0.193548387096774
150780 2007 "Senador José Porfírio" "Pará" 306 0.255639097744361 776 0.64828738512949
150780 2008 "Senador José Porfírio" "Pará" 77 0.128978224455611 353 0.591289782244556
150780 2009 "Senador José Porfírio" "Pará" 25 0.0388802488335925 347 0.539657853810264
150780 2010 "Senador José Porfírio" "Pará" 113 0.121114683815648 424 0.454448017148982
150780 2011 "Senador José Porfírio" "Pará" 20 0.0132978723404255 603 0.40093085106383
150780 2012 "Senador José Porfírio" "Pará" 19 0.0228091236494598 482 0.578631452581032
150780 2013 "Senador José Porfírio" "Pará" 1 0.0045045045045045 164 0.738738738738739
150780 2019 "Senador José Porfírio" "Pará" 2 0.08 11 0.44
150790 2007 "Soure" "Pará" 1 0.2 1 0.2
150790 2008 "Soure" "Pará" 1 0.25 1 0.25
150795 2007 "Tailândia" "Pará" 32 0.120300751879699 146 0.548872180451128
150795 2008 "Tailândia" "Pará" 14 0.0528301886792453 148 0.558490566037736
150795 2009 "Tailândia" "Pará" 7 0.0368421052631579 108 0.568421052631579
150795 2010 "Tailândia" "Pará" 16 0.103225806451613 61 0.393548387096774
150795 2011 "Tailândia" "Pará" 8 0.0496894409937888 59 0.366459627329193
150795 2012 "Tailândia" "Pará" 3 0.0357142857142857 43 0.511904761904762
150797 2008 "Terra Santa" "Pará" 1 0.111111111111111 1 0.111111111111111
150800 2007 "Tomé-Açu" "Pará" 1 0.0113636363636364 31 0.352272727272727
150800 2008 "Tomé-Açu" "Pará" 2 0.0263157894736842 30 0.394736842105263
150800 2009 "Tomé-Açu" "Pará" 13 0.0970149253731343 64 0.477611940298507
150800 2010 "Tomé-Açu" "Pará" 11 0.0222222222222222 173 0.349494949494949
150800 2011 "Tomé-Açu" "Pará" 3 0.0128755364806867 84 0.360515021459227
150803 2009 "Tracuateua" "Pará" 1 0.0909090909090909 3 0.272727272727273
150805 2007 "TrairaÞo" "Pará" 41 0.0921348314606742 207 0.465168539325843
150805 2008 "TrairaÞo" "Pará" 13 0.220338983050847 29 0.491525423728814
150805 2009 "TrairaÞo" "Pará" 22 0.0664652567975831 118 0.356495468277946
150805 2010 "TrairaÞo" "Pará" 43 0.211822660098522 112 0.551724137931034
150805 2011 "TrairaÞo" "Pará" 17 0.0988372093023256 67 0.38953488372093
150805 2012 "TrairaÞo" "Pará" 15 0.077319587628866 92 0.474226804123711
150805 2013 "TrairaÞo" "Pará" 22 0.0909090909090909 122 0.504132231404959
150805 2015 "TrairaÞo" "Pará" 1 0.0434782608695652 7 0.304347826086957
150805 2017 "TrairaÞo" "Pará" 1 0.2 2 0.4
150808 2007 "TucumaÞ" "Pará" 1 0.142857142857143 4 0.571428571428571
150808 2019 "TucumaÞ" "Pará" 10 0.4 8 0.32
150810 2007 "Tucuruí" "Pará" 246 0.0958690568978956 1216 0.473889321901793
150810 2008 "Tucuruí" "Pará" 47 0.0382113821138211 505 0.410569105691057
150810 2009 "Tucuruí" "Pará" 95 0.0702662721893491 560 0.414201183431953
150810 2010 "Tucuruí" "Pará" 489 0.148632218844985 1202 0.365349544072948
150810 2011 "Tucuruí" "Pará" 154 0.138240574506284 429 0.385098743267504
150810 2012 "Tucuruí" "Pará" 80 0.0549073438572409 584 0.400823610157859
150810 2013 "Tucuruí" "Pará" 12 0.0495867768595041 88 0.363636363636364
150810 2016 "Tucuruí" "Pará" 2 0.0246913580246914 31 0.382716049382716
150810 2018 "Tucuruí" "Pará" 2 0.00145032632342277 547 0.396664249456128
150810 2019 "Tucuruí" "Pará" 1 0.00309597523219814 130 0.402476780185758
150812 2007 "Ulianópolis" "Pará" 7 0.0897435897435897 33 0.423076923076923
150812 2009 "Ulianópolis" "Pará" 2 0.0769230769230769 8 0.307692307692308
150812 2010 "Ulianópolis" "Pará" 28 0.148148148148148 53 0.28042328042328
150812 2012 "Ulianópolis" "Pará" 1 0.142857142857143 3 0.428571428571429
150815 2007 "Uruará" "Pará" 9 0.0358565737051793 89 0.354581673306773
150815 2008 "Uruará" "Pará" 1 0.00263852242744063 165 0.435356200527704
150815 2009 "Uruará" "Pará" 12 0.107142857142857 41 0.366071428571429
150815 2010 "Uruará" "Pará" 2 0.0176991150442478 53 0.469026548672566
150815 2011 "Uruará" "Pará" 10 0.0317460317460317 154 0.488888888888889
150820 2012 "Vigia" "Pará" 2 0.133333333333333 2 0.133333333333333
150820 2017 "Vigia" "Pará" 1 0.333333333333333 3 1
150830 2007 "Viseu" "Pará" 8 0.00495049504950495 747 0.462252475247525
150830 2009 "Viseu" "Pará" 44 0.0550688360450563 396 0.495619524405507
150830 2010 "Viseu" "Pará" 18 0.0164383561643836 603 0.550684931506849
150835 2007 "Vitória do Xingu" "Pará" 81 0.176086956521739 207 0.45
150835 2008 "Vitória do Xingu" "Pará" 14 0.0645161290322581 94 0.433179723502304
150835 2009 "Vitória do Xingu" "Pará" 16 0.0820512820512821 91 0.466666666666667
150835 2010 "Vitória do Xingu" "Pará" 25 0.113122171945701 90 0.407239819004525
150835 2011 "Vitória do Xingu" "Pará" 8 0.0412371134020619 77 0.396907216494845
150835 2012 "Vitória do Xingu" "Pará" 2 0.0128205128205128 63 0.403846153846154
150835 2013 "Vitória do Xingu" "Pará" 1 0.0192307692307692 28 0.538461538461538
150840 2010 "Xinguara" "Pará" 1 0.5 1 0.5
160005 2007 "Serra do Navio" "Amapá" 107 0.189716312056738 352 0.624113475177305
160005 2008 "Serra do Navio" "Amapá" 10 0.03003003003003 190 0.570570570570571
160005 2009 "Serra do Navio" "Amapá" 19 0.0327022375215146 345 0.593803786574871
160005 2010 "Serra do Navio" "Amapá" 20 0.0352733686067019 290 0.511463844797178
160005 2011 "Serra do Navio" "Amapá" 255 0.270413573700954 433 0.459172852598091
160005 2012 "Serra do Navio" "Amapá" 66 0.114186851211073 299 0.517301038062284
160005 2013 "Serra do Navio" "Amapá" 51 0.101593625498008 230 0.458167330677291
160005 2014 "Serra do Navio" "Amapá" 2 0.00160513643659711 648 0.520064205457464
160005 2015 "Serra do Navio" "Amapá" 23 0.011031175059952 1110 0.532374100719424
160005 2016 "Serra do Navio" "Amapá" 31 0.0287303058387396 584 0.541241890639481
160005 2017 "Serra do Navio" "Amapá" 14 0.0324074074074074 231 0.534722222222222
160005 2018 "Serra do Navio" "Amapá" 15 0.0233281493001555 295 0.458786936236392
160010 2007 "Amapá" "Amapá" 8 0.153846153846154 22 0.423076923076923
160010 2008 "Amapá" "Amapá" 4 0.121212121212121 13 0.393939393939394
160010 2009 "Amapá" "Amapá" 2 0.0555555555555556 18 0.5
160010 2010 "Amapá" "Amapá" 4 0.266666666666667 7 0.466666666666667
160010 2011 "Amapá" "Amapá" 5 0.135135135135135 9 0.243243243243243
160010 2012 "Amapá" "Amapá" 1 0.0416666666666667 7 0.291666666666667
160010 2013 "Amapá" "Amapá" 4 0.0888888888888889 16 0.355555555555556
160010 2014 "Amapá" "Amapá" 3 0.115384615384615 12 0.461538461538462
160010 2015 "Amapá" "Amapá" 1 0.0416666666666667 7 0.291666666666667
160010 2017 "Amapá" "Amapá" 2 0.0869565217391304 14 0.608695652173913
160015 2007 "Pedra Branca do Amapari" "Amapá" 383 0.24789644012945 973 0.629773462783171
160015 2008 "Pedra Branca do Amapari" "Amapá" 80 0.0888888888888889 498 0.553333333333333
160015 2009 "Pedra Branca do Amapari" "Amapá" 92 0.0979765708200213 540 0.575079872204473
160015 2010 "Pedra Branca do Amapari" "Amapá" 125 0.149164677804296 431 0.514319809069212
160015 2011 "Pedra Branca do Amapari" "Amapá" 427 0.266541822721598 969 0.604868913857678
160015 2012 "Pedra Branca do Amapari" "Amapá" 298 0.235201262825572 607 0.479084451460142
160015 2013 "Pedra Branca do Amapari" "Amapá" 221 0.242590559824369 444 0.487376509330406
160015 2014 "Pedra Branca do Amapari" "Amapá" 62 0.0409240924092409 730 0.481848184818482
160015 2015 "Pedra Branca do Amapari" "Amapá" 188 0.0688897031879809 1517 0.555881275192378
160015 2016 "Pedra Branca do Amapari" "Amapá" 176 0.0902564102564103 1154 0.591794871794872
160015 2017 "Pedra Branca do Amapari" "Amapá" 86 0.0599721059972106 714 0.497907949790795
160015 2018 "Pedra Branca do Amapari" "Amapá" 103 0.0548163916977115 1092 0.581160191591272
160015 2019 "Pedra Branca do Amapari" "Amapá" 111 0.0727868852459016 944 0.619016393442623
160020 2007 "Calçoene" "Amapá" 1131 0.258396161754626 3339 0.762851267991775
160020 2008 "Calçoene" "Amapá" 260 0.118613138686131 1635 0.745894160583942
160020 2009 "Calçoene" "Amapá" 284 0.145865434001027 1170 0.600924499229584
160020 2010 "Calçoene" "Amapá" 172 0.133333333333333 793 0.614728682170543
160020 2011 "Calçoene" "Amapá" 161 0.105643044619423 834 0.547244094488189
160020 2012 "Calçoene" "Amapá" 352 0.231578947368421 853 0.561184210526316
160020 2013 "Calçoene" "Amapá" 796 0.282570110046148 1539 0.546325878594249
160020 2014 "Calçoene" "Amapá" 28 0.0161197466896949 1187 0.683362118595279
160020 2015 "Calçoene" "Amapá" 48 0.0219078046554085 1306 0.596074851665906
160020 2016 "Calçoene" "Amapá" 14 0.00770500825536599 994 0.547055586130985
160020 2017 "Calçoene" "Amapá" 13 0.00661577608142494 1095 0.557251908396947
160020 2018 "Calçoene" "Amapá" 52 0.0711354309165527 425 0.581395348837209
160020 2019 "Calçoene" "Amapá" 1 0.00141442715700141 379 0.536067892503536
160021 2007 "Cutias" "Amapá" 2 0.117647058823529 4 0.235294117647059
160021 2008 "Cutias" "Amapá" 1 0.2 2 0.4
160021 2009 "Cutias" "Amapá" 1 0.111111111111111 1 0.111111111111111
160021 2010 "Cutias" "Amapá" 1 0.142857142857143 2 0.285714285714286
160021 2011 "Cutias" "Amapá" 41 0.661290322580645 16 0.258064516129032
160021 2012 "Cutias" "Amapá" 42 0.7 14 0.233333333333333
160021 2013 "Cutias" "Amapá" 5 0.161290322580645 10 0.32258064516129
160021 2014 "Cutias" "Amapá" 6 0.146341463414634 16 0.390243902439024
160023 2007 "Ferreira Gomes" "Amapá" 262 0.306432748538012 377 0.44093567251462
160023 2008 "Ferreira Gomes" "Amapá" 131 0.161528976572133 342 0.421701602959309
160023 2009 "Ferreira Gomes" "Amapá" 72 0.195652173913043 160 0.434782608695652
160023 2010 "Ferreira Gomes" "Amapá" 26 0.0817610062893082 138 0.433962264150943
160023 2011 "Ferreira Gomes" "Amapá" 61 0.201320132013201 108 0.356435643564356
160023 2012 "Ferreira Gomes" "Amapá" 125 0.253549695740365 207 0.419878296146045
160023 2013 "Ferreira Gomes" "Amapá" 17 0.0564784053156146 139 0.461794019933555
160023 2014 "Ferreira Gomes" "Amapá" 5 0.0144092219020173 162 0.46685878962536
160023 2015 "Ferreira Gomes" "Amapá" 2 0.00784313725490196 113 0.443137254901961
160023 2016 "Ferreira Gomes" "Amapá" 12 0.0497925311203319 100 0.4149377593361
160023 2017 "Ferreira Gomes" "Amapá" 5 0.0290697674418605 66 0.383720930232558
160023 2018 "Ferreira Gomes" "Amapá" 1 0.0153846153846154 43 0.661538461538462
160023 2019 "Ferreira Gomes" "Amapá" 4 0.0493827160493827 44 0.54320987654321
160025 2007 "Itaubal" "Amapá" 3 0.230769230769231 3 0.230769230769231
160025 2009 "Itaubal" "Amapá" 3 0.25 3 0.25
160025 2010 "Itaubal" "Amapá" 1 0.166666666666667 2 0.333333333333333
160025 2011 "Itaubal" "Amapá" 4 0.235294117647059 2 0.117647058823529
160025 2012 "Itaubal" "Amapá" 1 0.111111111111111 2 0.222222222222222
160025 2016 "Itaubal" "Amapá" 2 0.105263157894737 5 0.263157894736842
160027 2007 "Laranjal do Jari" "Amapá" 132 0.372881355932203 216 0.610169491525424
160027 2008 "Laranjal do Jari" "Amapá" 17 0.111111111111111 114 0.745098039215686
160027 2009 "Laranjal do Jari" "Amapá" 6 0.0425531914893617 93 0.659574468085106
160027 2010 "Laranjal do Jari" "Amapá" 19 0.0969387755102041 107 0.545918367346939
160027 2011 "Laranjal do Jari" "Amapá" 36 0.0728744939271255 273 0.552631578947368
160027 2012 "Laranjal do Jari" "Amapá" 42 0.117647058823529 222 0.621848739495798
160027 2013 "Laranjal do Jari" "Amapá" 11 0.0316091954022989 224 0.64367816091954
160027 2014 "Laranjal do Jari" "Amapá" 9 0.0365853658536585 144 0.585365853658537
160027 2015 "Laranjal do Jari" "Amapá" 18 0.0918367346938776 109 0.556122448979592
160027 2016 "Laranjal do Jari" "Amapá" 17 0.103658536585366 77 0.469512195121951
160027 2017 "Laranjal do Jari" "Amapá" 45 0.130813953488372 208 0.604651162790698
160027 2018 "Laranjal do Jari" "Amapá" 27 0.0690537084398977 262 0.670076726342711
160027 2019 "Laranjal do Jari" "Amapá" 4 0.0129449838187702 242 0.783171521035599
160030 2007 "Macapá" "Amapá" 233 0.181605611847233 563 0.438815276695246
160030 2008 "Macapá" "Amapá" 28 0.0484429065743945 233 0.403114186851211
160030 2009 "Macapá" "Amapá" 50 0.0489715964740451 341 0.333986287952987
160030 2010 "Macapá" "Amapá" 32 0.024653312788906 541 0.416795069337442
160030 2011 "Macapá" "Amapá" 177 0.0998871331828442 626 0.353273137697517
160030 2012 "Macapá" "Amapá" 95 0.0541928123217342 614 0.350256702795208
160030 2013 "Macapá" "Amapá" 154 0.0509427720807145 898 0.2970559047304
160030 2014 "Macapá" "Amapá" 150 0.0718735026353618 668 0.320076665069478
160030 2015 "Macapá" "Amapá" 16 0.0118255728011826 382 0.282335550628234
160030 2016 "Macapá" "Amapá" 31 0.0238461538461538 369 0.283846153846154
160030 2017 "Macapá" "Amapá" 26 0.0173680694722779 424 0.283233132932532
160030 2018 "Macapá" "Amapá" 9 0.005625 486 0.30375
160030 2019 "Macapá" "Amapá" 82 0.0711805555555556 382 0.331597222222222
160040 2007 "MazagaÞo" "Amapá" 488 0.229863400847857 862 0.406029203956665
160040 2008 "MazagaÞo" "Amapá" 244 0.196615632554392 592 0.477034649476229
160040 2009 "MazagaÞo" "Amapá" 82 0.0949074074074074 409 0.47337962962963
160040 2010 "MazagaÞo" "Amapá" 14 0.0149732620320856 509 0.544385026737968
160040 2011 "MazagaÞo" "Amapá" 345 0.159279778393352 1115 0.51477377654663
160040 2012 "MazagaÞo" "Amapá" 503 0.187896899514382 1486 0.555098991408293
160040 2013 "MazagaÞo" "Amapá" 319 0.0986089644513138 1865 0.576506955177743
160040 2014 "MazagaÞo" "Amapá" 152 0.0609218436873748 1450 0.581162324649299
160040 2015 "MazagaÞo" "Amapá" 216 0.101408450704225 1107 0.519718309859155
160040 2016 "MazagaÞo" "Amapá" 618 0.245238095238095 1122 0.445238095238095
160040 2017 "MazagaÞo" "Amapá" 463 0.192675821889305 1138 0.473574698293799
160040 2018 "MazagaÞo" "Amapá" 140 0.0441779741243294 1516 0.478384348374882
160040 2019 "MazagaÞo" "Amapá" 54 0.0244676030811056 1072 0.485727231536022
160050 2007 "Oiapoque" "Amapá" 445 0.131578947368421 2047 0.605263157894737
160050 2008 "Oiapoque" "Amapá" 424 0.110994764397906 2401 0.628534031413613
160050 2009 "Oiapoque" "Amapá" 450 0.112895132965379 2598 0.65178123432012
160050 2010 "Oiapoque" "Amapá" 1174 0.251769247265709 2602 0.558009864893845
160050 2011 "Oiapoque" "Amapá" 920 0.179512195121951 3104 0.605658536585366
160050 2012 "Oiapoque" "Amapá" 271 0.0981528431727635 1804 0.653386454183267
160050 2013 "Oiapoque" "Amapá" 137 0.0954038997214485 909 0.633008356545961
160050 2014 "Oiapoque" "Amapá" 23 0.0292249047013977 403 0.512071156289708
160050 2015 "Oiapoque" "Amapá" 4 0.0030840400925212 780 0.601387818041635
160050 2016 "Oiapoque" "Amapá" 25 0.0268528464017186 522 0.560687432867884
160050 2017 "Oiapoque" "Amapá" 12 0.00778210116731518 916 0.594033722438392
160050 2018 "Oiapoque" "Amapá" 2 0.00120918984280532 1190 0.719467956469166
160050 2019 "Oiapoque" "Amapá" 2 0.0019588638589618 788 0.77179236043095
160053 2007 "Porto Grande" "Amapá" 656 0.182933630786392 1934 0.539319576129392
160053 2008 "Porto Grande" "Amapá" 300 0.135256988277728 1177 0.530658250676285
160053 2009 "Porto Grande" "Amapá" 355 0.154347826086957 1212 0.52695652173913
160053 2010 "Porto Grande" "Amapá" 289 0.116956697693242 1280 0.518008903278025
160053 2011 "Porto Grande" "Amapá" 484 0.16518771331058 1437 0.490443686006826
160053 2012 "Porto Grande" "Amapá" 344 0.182881446039341 921 0.4896331738437
160053 2013 "Porto Grande" "Amapá" 82 0.122388059701493 278 0.414925373134328
160053 2014 "Porto Grande" "Amapá" 46 0.0334545454545455 639 0.464727272727273
160053 2015 "Porto Grande" "Amapá" 42 0.0428134556574924 389 0.396534148827727
160053 2016 "Porto Grande" "Amapá" 149 0.170091324200913 395 0.450913242009132
160053 2017 "Porto Grande" "Amapá" 123 0.0556309362279511 1004 0.454093170511081
160053 2018 "Porto Grande" "Amapá" 117 0.0433172898926324 1372 0.50796001480933
160053 2019 "Porto Grande" "Amapá" 162 0.0776233828461907 962 0.460948730234787
160055 2007 "Pracuúba" "Amapá" 3 0.0638297872340425 21 0.446808510638298
160055 2008 "Pracuúba" "Amapá" 11 0.139240506329114 43 0.544303797468354
160055 2009 "Pracuúba" "Amapá" 2 0.0526315789473684 21 0.552631578947368
160055 2010 "Pracuúba" "Amapá" 2 0.222222222222222 4 0.444444444444444
160055 2011 "Pracuúba" "Amapá" 12 0.2 28 0.466666666666667
160055 2012 "Pracuúba" "Amapá" 7 0.225806451612903 15 0.483870967741935
160055 2013 "Pracuúba" "Amapá" 2 0.0625 13 0.40625
160055 2015 "Pracuúba" "Amapá" 1 0.0263157894736842 21 0.552631578947368
160055 2019 "Pracuúba" "Amapá" 1 0.111111111111111 7 0.777777777777778
160060 2007 "Santana" "Amapá" 183 0.0983342289091886 756 0.406233207952714
160060 2008 "Santana" "Amapá" 70 0.0579950289975145 496 0.410936205468103
160060 2009 "Santana" "Amapá" 28 0.0170731707317073 699 0.426219512195122
160060 2010 "Santana" "Amapá" 39 0.030952380952381 548 0.434920634920635
160060 2011 "Santana" "Amapá" 321 0.167536534446764 803 0.419102296450939
160060 2012 "Santana" "Amapá" 67 0.0857874519846351 328 0.419974391805378
160060 2013 "Santana" "Amapá" 95 0.0778050778050778 399 0.326781326781327
160060 2014 "Santana" "Amapá" 195 0.0855263157894737 759 0.332894736842105
160060 2015 "Santana" "Amapá" 15 0.00943989930774072 484 0.304594084329767
160060 2016 "Santana" "Amapá" 21 0.0126658624849216 538 0.324487334137515
160060 2017 "Santana" "Amapá" 285 0.0692924872355945 1497 0.363967906637491
160060 2018 "Santana" "Amapá" 138 0.0430040511062636 1131 0.352446244936117
160060 2019 "Santana" "Amapá" 154 0.0734382451120649 722 0.344301382927992
160070 2007 "Tartarugalzinho" "Amapá" 179 0.225157232704403 396 0.49811320754717
160070 2008 "Tartarugalzinho" "Amapá" 27 0.0859872611464968 131 0.417197452229299
160070 2009 "Tartarugalzinho" "Amapá" 65 0.113636363636364 303 0.52972027972028
160070 2010 "Tartarugalzinho" "Amapá" 7 0.0192307692307692 172 0.472527472527473
160070 2011 "Tartarugalzinho" "Amapá" 67 0.16421568627451 219 0.536764705882353
160070 2012 "Tartarugalzinho" "Amapá" 178 0.275115919629057 308 0.476043276661515
160070 2013 "Tartarugalzinho" "Amapá" 17 0.0164251207729469 481 0.464734299516908
160070 2014 "Tartarugalzinho" "Amapá" 10 0.0144092219020173 397 0.572046109510086
160070 2015 "Tartarugalzinho" "Amapá" 9 0.014218009478673 257 0.406003159557662
160070 2016 "Tartarugalzinho" "Amapá" 8 0.00865800865800866 439 0.475108225108225
160070 2017 "Tartarugalzinho" "Amapá" 1 0.00248756218905473 188 0.467661691542289
160070 2018 "Tartarugalzinho" "Amapá" 2 0.00543478260869565 168 0.456521739130435
160070 2019 "Tartarugalzinho" "Amapá" 1 0.00510204081632653 111 0.566326530612245
160080 2007 "Vitória do Jari" "Amapá" 7 0.134615384615385 20 0.384615384615385
160080 2008 "Vitória do Jari" "Amapá" 2 0.0363636363636364 31 0.563636363636364
160080 2009 "Vitória do Jari" "Amapá" 2 0.222222222222222 4 0.444444444444444
160080 2010 "Vitória do Jari" "Amapá" 1 0.0454545454545455 11 0.5
160080 2011 "Vitória do Jari" "Amapá" 1 0.05 11 0.55
160080 2012 "Vitória do Jari" "Amapá" 4 0.0909090909090909 10 0.227272727272727
160080 2013 "Vitória do Jari" "Amapá" 1 0.0357142857142857 7 0.25
160080 2015 "Vitória do Jari" "Amapá" 3 0.3 5 0.5
160080 2016 "Vitória do Jari" "Amapá" 2 0.0198019801980198 28 0.277227722772277
160080 2017 "Vitória do Jari" "Amapá" 6 0.0394736842105263 80 0.526315789473684
160080 2018 "Vitória do Jari" "Amapá" 1 0.0476190476190476 9 0.428571428571429
170100 2010 "Ananás" "Tocantins" 1 1 1 1
170130 2007 "Aragominas" "Tocantins" 1 0.142857142857143 1 0.142857142857143
170220 2013 "Araguatins" "Tocantins" 1 0.142857142857143 2 0.285714285714286
170390 2007 "Caseara" "Tocantins" 12 0.631578947368421 4 0.210526315789474
172020 2013 "SaÞo Miguel do Tocantins" "Tocantins" 1 1 1 1
172030 2008 "SaÞo SebastiaÞo do Tocantins" "Tocantins" 4 0.666666666666667 1 0.166666666666667
210005 2009 "Açailândia" "Maranhão" 1 0.166666666666667 1 0.166666666666667
210020 2009 "Alcântara" "Maranhão" 1 0.00317460317460317 121 0.384126984126984
210020 2011 "Alcântara" "Maranhão" 2 0.0217391304347826 50 0.543478260869565
210043 2007 "Alto Alegre do MaranhaÞo" "Maranhão" 15 0.9375 7 0.4375
210043 2008 "Alto Alegre do MaranhaÞo" "Maranhão" 8 0.888888888888889 3 0.333333333333333
210043 2009 "Alto Alegre do MaranhaÞo" "Maranhão" 114 0.966101694915254 9 0.076271186440678
210043 2010 "Alto Alegre do MaranhaÞo" "Maranhão" 63 0.577981651376147 18 0.165137614678899
210043 2013 "Alto Alegre do MaranhaÞo" "Maranhão" 1 0.142857142857143 2 0.285714285714286
210047 2007 "Alto Alegre do Pindaré" "Maranhão" 1 0.012987012987013 35 0.454545454545455
210047 2008 "Alto Alegre do Pindaré" "Maranhão" 2 0.1 7 0.35
210047 2009 "Alto Alegre do Pindaré" "Maranhão" 2 0.222222222222222 2 0.222222222222222
210047 2011 "Alto Alegre do Pindaré" "Maranhão" 1 0.125 5 0.625
210055 2007 "Amapá do MaranhaÞo" "Maranhão" 9 0.0865384615384615 46 0.442307692307692
210055 2008 "Amapá do MaranhaÞo" "Maranhão" 1 0.0112359550561798 28 0.314606741573034
210087 2007 "AraguanaÞ" "Maranhão" 6 0.3 3 0.15
210087 2008 "AraguanaÞ" "Maranhão" 1 0.0161290322580645 15 0.241935483870968
210087 2017 "AraguanaÞ" "Maranhão" 1 0.0666666666666667 6 0.4
210095 2007 "Arame" "Maranhão" 1 0.25 3 0.75
210095 2010 "Arame" "Maranhão" 1 0.0625 7 0.4375
210095 2015 "Arame" "Maranhão" 1 1 1 1
210095 2017 "Arame" "Maranhão" 4 0.8 4 0.8
210120 2007 "Bacabal" "Maranhão" 27 0.397058823529412 4 0.0588235294117647
210120 2008 "Bacabal" "Maranhão" 64 0.711111111111111 21 0.233333333333333
210120 2009 "Bacabal" "Maranhão" 31 0.861111111111111 1 0.0277777777777778
210120 2010 "Bacabal" "Maranhão" 21 0.291666666666667 20 0.277777777777778
210120 2011 "Bacabal" "Maranhão" 1 0.0384615384615385 4 0.153846153846154
210120 2012 "Bacabal" "Maranhão" 1 0.2 2 0.4
210120 2016 "Bacabal" "Maranhão" 1 0.25 2 0.5
210140 2007 "Balsas" "Maranhão" 1 0.5 1 0.5
210177 2008 "Bela Vista do MaranhaÞo" "Maranhão" 1 0.25 1 0.25
210177 2010 "Bela Vista do MaranhaÞo" "Maranhão" 1 0.0666666666666667 10 0.666666666666667
210193 2007 "Bernardo do Mearim" "Maranhão" 1 1 1 1
210197 2007 "Boa Vista do Gurupi" "Maranhão" 29 0.0935483870967742 134 0.432258064516129
210197 2008 "Boa Vista do Gurupi" "Maranhão" 1 0.00606060606060606 85 0.515151515151515
210197 2009 "Boa Vista do Gurupi" "Maranhão" 3 0.037037037037037 40 0.493827160493827
210200 2007 "Bom Jardim" "Maranhão" 42 0.233333333333333 87 0.483333333333333
210200 2008 "Bom Jardim" "Maranhão" 13 0.30952380952381 23 0.547619047619048
210200 2009 "Bom Jardim" "Maranhão" 9 0.375 11 0.458333333333333
210200 2010 "Bom Jardim" "Maranhão" 5 0.178571428571429 9 0.321428571428571
210203 2009 "Bom Jesus das Selvas" "Maranhão" 1 0.333333333333333 2 0.666666666666667
210210 2009 "Brejo" "Maranhão" 1 0.125 1 0.125
210232 2007 "Buriticupu" "Maranhão" 1 0.166666666666667 3 0.5
210250 2007 "Cajari" "Maranhão" 42 0.807692307692308 6 0.115384615384615
210260 2007 "Cândido Mendes" "Maranhão" 29 0.0529197080291971 201 0.366788321167883
210260 2008 "Cândido Mendes" "Maranhão" 3 0.0118110236220472 96 0.377952755905512
210260 2009 "Cândido Mendes" "Maranhão" 1 0.00179533213644524 212 0.380610412926391
210270 2007 "Cantanhede" "Maranhão" 4 0.114285714285714 4 0.114285714285714
210270 2009 "Cantanhede" "Maranhão" 21 0.807692307692308 4 0.153846153846154
210290 2007 "Carutapera" "Maranhão" 5 0.178571428571429 7 0.25
210300 2009 "Caxias" "Maranhão" 5 0.714285714285714 1 0.142857142857143
210315 2007 "Centro do Guilherme" "Maranhão" 12 0.244897959183673 17 0.346938775510204
210315 2008 "Centro do Guilherme" "Maranhão" 1 0.0588235294117647 9 0.529411764705882
210315 2009 "Centro do Guilherme" "Maranhão" 3 0.0882352941176471 9 0.264705882352941
210315 2010 "Centro do Guilherme" "Maranhão" 1 0.0588235294117647 3 0.176470588235294
210317 2007 "Centro Novo do MaranhaÞo" "Maranhão" 248 0.221428571428571 513 0.458035714285714
210317 2008 "Centro Novo do MaranhaÞo" "Maranhão" 22 0.0451745379876797 265 0.544147843942505
210317 2009 "Centro Novo do MaranhaÞo" "Maranhão" 53 0.0574837310195228 499 0.541214750542299
210317 2010 "Centro Novo do MaranhaÞo" "Maranhão" 45 0.0884086444007859 342 0.671905697445973
210330 2009 "Codó" "Maranhão" 8 0.266666666666667 1 0.0333333333333333
210355 2007 "ConceiçaÞo do Lago-Açu" "Maranhão" 36 0.493150684931507 18 0.246575342465753
210355 2010 "ConceiçaÞo do Lago-Açu" "Maranhão" 8 0.333333333333333 2 0.0833333333333333
210355 2011 "ConceiçaÞo do Lago-Açu" "Maranhão" 1 0.0454545454545455 2 0.0909090909090909
210360 2007 "Coroatá" "Maranhão" 16 0.727272727272727 4 0.181818181818182
210360 2009 "Coroatá" "Maranhão" 105 0.889830508474576 18 0.152542372881356
210360 2010 "Coroatá" "Maranhão" 16 0.444444444444444 5 0.138888888888889
210380 2008 "Dom Pedro" "Maranhão" 1 0.5 2 1
210405 2007 "Estreito" "Maranhão" 9 0.642857142857143 1 0.0714285714285714
210420 2008 "Fortuna" "Maranhão" 1 0.25 3 0.75
210420 2009 "Fortuna" "Maranhão" 12 0.2 39 0.65
210420 2010 "Fortuna" "Maranhão" 2 0.0277777777777778 52 0.722222222222222
210420 2011 "Fortuna" "Maranhão" 4 0.333333333333333 9 0.75
210420 2012 "Fortuna" "Maranhão" 4 0.307692307692308 8 0.615384615384615
