mun;ano;group;ocup;n;p
130430;2017;Importado;Exploração Vegetal;1;1,61290322580645e-02
130430;2017;Importado;Caça/Pesca;4;6,45161290322581e-02
130430;2017;Importado;Viajante;4;6,45161290322581e-02
130430;2017;Importado;Outros;7;1,12903225806452e-01
130430;2017;Importado;Ignorado;1;1,61290322580645e-02
130430;2018;Autóctone;Agricultura;44;4,19047619047619e-01
130430;2018;Autóctone;Doméstica;13;1,23809523809524e-01
130430;2018;Autóctone;Turismo;1;9,52380952380952e-03
130430;2018;Autóctone;Outros;46;4,38095238095238e-01
130430;2018;Autóctone;Ignorado;1;9,52380952380952e-03
130430;2018;Importado;Agricultura;44;6,66666666666667e-01
130430;2018;Importado;Pecuária;2;3,03030303030303e-02
130430;2018;Importado;Doméstica;1;1,51515151515152e-02
130430;2018;Importado;Turismo;3;4,54545454545455e-02
130430;2018;Importado;Viajante;1;1,51515151515152e-02
130430;2018;Importado;Outros;15;2,27272727272727e-01
130430;2019;Autóctone;Agricultura;20;4,65116279069767e-01
130430;2019;Autóctone;Pecuária;1;2,32558139534884e-02
130430;2019;Autóctone;Doméstica;3;6,97674418604651e-02
130430;2019;Autóctone;Exploração Vegetal;1;2,32558139534884e-02
130430;2019;Autóctone;Viajante;4;9,30232558139535e-02
130430;2019;Autóctone;Outros;11;2,55813953488372e-01
130430;2019;Autóctone;Ignorado;3;6,97674418604651e-02
130430;2019;Importado;Agricultura;6;7,50000000000000e-01
130430;2019;Importado;Exploração Vegetal;1;1,25000000000000e-01
130430;2019;Importado;Outros;1;1,25000000000000e-01
130430;2020;Autóctone;Agricultura;2;1,00000000000000e+00
130430;2020;Importado;Agricultura;3;1,00000000000000e+00
130440;2007;Autóctone;Agricultura;2;1,00000000000000e+00
130440;2007;Importado;Agricultura;1;5,00000000000000e-02
130440;2007;Importado;Doméstica;1;5,00000000000000e-02
130440;2007;Importado;Viajante;14;7,00000000000000e-01
130440;2007;Importado;Outros;4;2,00000000000000e-01
130440;2008;Importado;Agricultura;2;1,53846153846154e-01
130440;2008;Importado;Doméstica;1;7,69230769230769e-02
130440;2008;Importado;Viajante;10;7,69230769230769e-01
130440;2009;Importado;Exploração Vegetal;1;1,66666666666667e-01
130440;2009;Importado;Viajante;5;8,33333333333333e-01
130440;2009;NA;Viajante;1;1,00000000000000e+00
130440;2010;Importado;Viajante;8;1,00000000000000e+00
130440;2010;NA;Viajante;3;1,00000000000000e+00
130440;2011;Importado;Viajante;3;1,00000000000000e+00
130440;2012;Importado;Viajante;2;1,00000000000000e+00
130440;2013;Importado;Viajante;1;1,00000000000000e+00
130440;2014;Importado;Agricultura;1;5,00000000000000e-01
130440;2014;Importado;Turismo;1;5,00000000000000e-01
130440;2015;Importado;Agricultura;3;6,00000000000000e-01
130440;2015;Importado;Pecuária;1;2,00000000000000e-01
130440;2015;Importado;Garimpagem;1;2,00000000000000e-01
130440;2015;NA;Agricultura;1;1,00000000000000e+00
130440;2016;Importado;Agricultura;2;2,85714285714286e-01
130440;2016;Importado;Viajante;1;1,42857142857143e-01
130440;2016;Importado;Outros;4;5,71428571428571e-01
130440;2016;NA;Agricultura;1;1,00000000000000e+00
130440;2017;Importado;Agricultura;1;2,50000000000000e-01
130440;2017;Importado;Turismo;2;5,00000000000000e-01
130440;2017;Importado;Caça/Pesca;1;2,50000000000000e-01
130440;2018;Importado;Viajante;1;2,50000000000000e-01
130440;2018;Importado;Ignorado;3;7,50000000000000e-01
130440;2019;Importado;Viajante;1;5,00000000000000e-01
130440;2019;Importado;Outros;1;5,00000000000000e-01
140002;2007;Autóctone;Agricultura;75;2,91828793774319e-01
140002;2007;Autóctone;Pecuária;3;1,16731517509728e-02
140002;2007;Autóctone;Doméstica;13;5,05836575875486e-02
140002;2007;Autóctone;Turismo;1;3,89105058365759e-03
140002;2007;Autóctone;Garimpagem;5;1,94552529182879e-02
140002;2007;Autóctone;Exploração Vegetal;1;3,89105058365759e-03
140002;2007;Autóctone;Caça/Pesca;14;5,44747081712062e-02
140002;2007;Autóctone;Construção de estradas/barragens;4;1,55642023346304e-02
140002;2007;Autóctone;Mineração;1;3,89105058365759e-03
140002;2007;Autóctone;Viajante;10;3,89105058365759e-02
140002;2007;Autóctone;Outros;90;3,50194552529183e-01
140002;2007;Autóctone;Ignorado;40;1,55642023346304e-01
140002;2007;Importado;Turismo;1;1,11111111111111e-01
140002;2007;Importado;Ignorado;8;8,88888888888889e-01
140002;2008;Autóctone;Agricultura;115;2,42105263157895e-01
140002;2008;Autóctone;Pecuária;7;1,47368421052632e-02
140002;2008;Autóctone;Doméstica;35;7,36842105263158e-02
140002;2008;Autóctone;Garimpagem;2;4,21052631578947e-03
140002;2008;Autóctone;Exploração Vegetal;1;2,10526315789474e-03
140002;2008;Autóctone;Caça/Pesca;12;2,52631578947368e-02
140002;2008;Autóctone;Mineração;1;2,10526315789474e-03
140002;2008;Autóctone;Viajante;1;2,10526315789474e-03
140002;2008;Autóctone;Outros;187;3,93684210526316e-01
140002;2008;Autóctone;Ignorado;114;2,40000000000000e-01
140002;2008;Importado;Agricultura;1;2,00000000000000e-01
140002;2008;Importado;Outros;2;4,00000000000000e-01
140002;2008;Importado;Ignorado;2;4,00000000000000e-01
140002;2008;NA;Agricultura;1;2,00000000000000e-01
140002;2008;NA;Garimpagem;1;2,00000000000000e-01
140002;2008;NA;Mineração;3;6,00000000000000e-01
140002;2009;Autóctone;Agricultura;71;5,90682196339434e-02
140002;2009;Autóctone;Doméstica;28;2,32945091514143e-02
140002;2009;Autóctone;Turismo;1;8,31946755407654e-04
140002;2009;Autóctone;Exploração Vegetal;2;1,66389351081531e-03
140002;2009;Autóctone;Caça/Pesca;98;8,15307820299501e-02
140002;2009;Autóctone;Construção de estradas/barragens;1;8,31946755407654e-04
140002;2009;Autóctone;Viajante;3;2,49584026622296e-03
140002;2009;Autóctone;Outros;917;7,62895174708819e-01
140002;2009;Autóctone;Ignorado;81;6,73876871880200e-02
140002;2009;Importado;Caça/Pesca;1;7,14285714285714e-02
140002;2009;Importado;Construção de estradas/barragens;1;7,14285714285714e-02
140002;2009;Importado;Outros;9;6,42857142857143e-01
140002;2009;Importado;Ignorado;3;2,14285714285714e-01
140002;2009;NA;Caça/Pesca;11;1,41025641025641e-01
140002;2009;NA;Outros;67;8,58974358974359e-01
140002;2010;Autóctone;Agricultura;225;1,33769322235434e-01
140002;2010;Autóctone;Pecuária;16;9,51248513674197e-03
140002;2010;Autóctone;Doméstica;44;2,61593341260404e-02
140002;2010;Autóctone;Garimpagem;1;5,94530321046373e-04
140002;2010;Autóctone;Exploração Vegetal;2;1,18906064209275e-03
140002;2010;Autóctone;Caça/Pesca;81;4,81569560047562e-02
140002;2010;Autóctone;Construção de estradas/barragens;3;1,78359096313912e-03
140002;2010;Autóctone;Viajante;1;5,94530321046373e-04
140002;2010;Autóctone;Outros;1197;7,11652794292509e-01
140002;2010;Autóctone;Ignorado;112;6,65873959571938e-02
140002;2010;Importado;Caça/Pesca;1;1,66666666666667e-01
140002;2010;Importado;Outros;2;3,33333333333333e-01
140002;2010;Importado;Ignorado;3;5,00000000000000e-01
140002;2010;NA;Caça/Pesca;2;7,69230769230769e-02
140002;2010;NA;Outros;24;9,23076923076923e-01
140002;2011;Autóctone;Agricultura;174;1,32319391634981e-01
140002;2011;Autóctone;Doméstica;41;3,11787072243346e-02
140002;2011;Autóctone;Garimpagem;3;2,28136882129278e-03
140002;2011;Autóctone;Exploração Vegetal;2;1,52091254752852e-03
140002;2011;Autóctone;Caça/Pesca;90;6,84410646387833e-02
140002;2011;Autóctone;Construção de estradas/barragens;4;3,04182509505703e-03
140002;2011;Autóctone;Viajante;4;3,04182509505703e-03
140002;2011;Autóctone;Outros;937;7,12547528517110e-01
140002;2011;Autóctone;Ignorado;60;4,56273764258555e-02
140002;2011;Importado;Caça/Pesca;2;6,66666666666667e-01
140002;2011;Importado;Outros;1;3,33333333333333e-01
140002;2011;NA;Caça/Pesca;1;1,25000000000000e-01
140002;2011;NA;Outros;7;8,75000000000000e-01
140002;2012;Autóctone;Agricultura;89;2,10401891252955e-01
140002;2012;Autóctone;Doméstica;19;4,49172576832151e-02
140002;2012;Autóctone;Garimpagem;3;7,09219858156028e-03
140002;2012;Autóctone;Exploração Vegetal;4;9,45626477541371e-03
140002;2012;Autóctone;Caça/Pesca;32;7,56501182033097e-02
140002;2012;Autóctone;Construção de estradas/barragens;1;2,36406619385343e-03
140002;2012;Autóctone;Mineração;1;2,36406619385343e-03
140002;2012;Autóctone;Outros;229;5,41371158392435e-01
140002;2012;Autóctone;Ignorado;45;1,06382978723404e-01
140002;2012;NA;Garimpagem;1;5,00000000000000e-01
140002;2012;NA;Outros;1;5,00000000000000e-01
140002;2013;Autóctone;Agricultura;327;2,84100781928758e-01
140002;2013;Autóctone;Pecuária;16;1,39009556907037e-02
140002;2013;Autóctone;Doméstica;82;7,12423979148566e-02
140002;2013;Autóctone;Turismo;6;5,21285838401390e-03
140002;2013;Autóctone;Garimpagem;1;8,68809730668983e-04
140002;2013;Autóctone;Exploração Vegetal;9;7,81928757602085e-03
140002;2013;Autóctone;Caça/Pesca;125;1,08601216333623e-01
140002;2013;Autóctone;Construção de estradas/barragens;7;6,08166811468288e-03
140002;2013;Autóctone;Viajante;4;3,47523892267593e-03
140002;2013;Autóctone;Outros;515;4,47437011294527e-01
140002;2013;Autóctone;Ignorado;59;5,12597741094700e-02
140002;2013;Importado;Agricultura;1;1,42857142857143e-01
140002;2013;Importado;Caça/Pesca;1;1,42857142857143e-01
140002;2013;Importado;Outros;3;4,28571428571429e-01
140002;2013;Importado;Ignorado;2;2,85714285714286e-01
140002;2013;NA;Agricultura;1;2,50000000000000e-01
140002;2013;NA;Garimpagem;2;5,00000000000000e-01
140002;2013;NA;Outros;1;2,50000000000000e-01
140002;2014;Autóctone;Agricultura;376;3,64341085271318e-01
140002;2014;Autóctone;Pecuária;30;2,90697674418605e-02
140002;2014;Autóctone;Doméstica;54;5,23255813953488e-02
140002;2014;Autóctone;Turismo;4;3,87596899224806e-03
140002;2014;Autóctone;Garimpagem;2;1,93798449612403e-03
140002;2014;Autóctone;Exploração Vegetal;1;9,68992248062015e-04
140002;2014;Autóctone;Caça/Pesca;63;6,10465116279070e-02
140002;2014;Autóctone;Construção de estradas/barragens;3;2,90697674418605e-03
140002;2014;Autóctone;Viajante;1;9,68992248062015e-04
140002;2014;Autóctone;Outros;384;3,72093023255814e-01
140002;2014;Autóctone;Ignorado;114;1,10465116279070e-01
140002;2014;Importado;Agricultura;3;1,00000000000000e+00
140002;2014;NA;Agricultura;2;6,66666666666667e-01
140002;2014;NA;Garimpagem;1;3,33333333333333e-01
140002;2015;Autóctone;Agricultura;82;1,23493975903614e-01
140002;2015;Autóctone;Pecuária;12;1,80722891566265e-02
140002;2015;Autóctone;Doméstica;15;2,25903614457831e-02
140002;2015;Autóctone;Turismo;1;1,50602409638554e-03
140002;2015;Autóctone;Garimpagem;4;6,02409638554217e-03
140002;2015;Autóctone;Caça/Pesca;75;1,12951807228916e-01
140002;2015;Autóctone;Mineração;1;1,50602409638554e-03
140002;2015;Autóctone;Viajante;1;1,50602409638554e-03
140002;2015;Autóctone;Outros;299;4,50301204819277e-01
140002;2015;Autóctone;Ignorado;174;2,62048192771084e-01
140002;2015;NA;Caça/Pesca;1;1,25000000000000e-01
140002;2015;NA;Outros;5;6,25000000000000e-01
140002;2015;NA;Ignorado;2;2,50000000000000e-01
140002;2016;Autóctone;Agricultura;111;1,18336886993603e-01
140002;2016;Autóctone;Pecuária;12;1,27931769722814e-02
140002;2016;Autóctone;Doméstica;61;6,50319829424307e-02
140002;2016;Autóctone;Garimpagem;2;2,13219616204691e-03
140002;2016;Autóctone;Exploração Vegetal;3;3,19829424307036e-03
140002;2016;Autóctone;Caça/Pesca;157;1,67377398720682e-01
140002;2016;Autóctone;Viajante;19;2,02558635394456e-02
140002;2016;Autóctone;Outros;545;5,81023454157783e-01
140002;2016;Autóctone;Ignorado;28;2,98507462686567e-02
140002;2016;Importado;Agricultura;1;2,50000000000000e-01
140002;2016;Importado;Outros;2;5,00000000000000e-01
140002;2016;Importado;Ignorado;1;2,50000000000000e-01
140002;2016;NA;Agricultura;1;7,69230769230769e-02
140002;2016;NA;Doméstica;1;7,69230769230769e-02
140002;2016;NA;Caça/Pesca;6;4,61538461538462e-01
140002;2016;NA;Viajante;1;7,69230769230769e-02
140002;2016;NA;Outros;4;3,07692307692308e-01
140002;2017;Autóctone;Agricultura;199;4,01209677419355e-01
140002;2017;Autóctone;Pecuária;26;5,24193548387097e-02
140002;2017;Autóctone;Doméstica;36;7,25806451612903e-02
140002;2017;Autóctone;Exploração Vegetal;4;8,06451612903226e-03
140002;2017;Autóctone;Caça/Pesca;45;9,07258064516129e-02
140002;2017;Autóctone;Viajante;3;6,04838709677419e-03
140002;2017;Autóctone;Outros;136;2,74193548387097e-01
140002;2017;Autóctone;Ignorado;47;9,47580645161290e-02
140002;2017;Importado;Agricultura;2;9,52380952380952e-02
140002;2017;Importado;Doméstica;3;1,42857142857143e-01
140002;2017;Importado;Construção de estradas/barragens;1;4,76190476190476e-02
140002;2017;Importado;Viajante;5;2,38095238095238e-01
140002;2017;Importado;Outros;8;3,80952380952381e-01
140002;2017;Importado;Ignorado;2;9,52380952380952e-02
140002;2017;NA;Agricultura;6;2,85714285714286e-01
140002;2017;NA;Garimpagem;1;4,76190476190476e-02
140002;2017;NA;Exploração Vegetal;2;9,52380952380952e-02
140002;2017;NA;Caça/Pesca;4;1,90476190476190e-01
140002;2017;NA;Outros;5;2,38095238095238e-01
140002;2017;NA;Ignorado;3;1,42857142857143e-01
140002;2018;Autóctone;Agricultura;260;1,96969696969697e-01
140002;2018;Autóctone;Pecuária;41;3,10606060606061e-02
140002;2018;Autóctone;Doméstica;89;6,74242424242424e-02
140002;2018;Autóctone;Turismo;2;1,51515151515152e-03
140002;2018;Autóctone;Garimpagem;5;3,78787878787879e-03
140002;2018;Autóctone;Exploração Vegetal;1;7,57575757575758e-04
140002;2018;Autóctone;Caça/Pesca;102;7,72727272727273e-02
140002;2018;Autóctone;Construção de estradas/barragens;2;1,51515151515152e-03
140002;2018;Autóctone;Mineração;1;7,57575757575758e-04
140002;2018;Autóctone;Viajante;5;3,78787878787879e-03
140002;2018;Autóctone;Outros;365;2,76515151515151e-01
140002;2018;Autóctone;Ignorado;447;3,38636363636364e-01
140002;2018;Importado;Garimpagem;1;2,00000000000000e-01
140002;2018;Importado;Outros;3;6,00000000000000e-01
140002;2018;Importado;Ignorado;1;2,00000000000000e-01
140002;2018;NA;Agricultura;12;2,30769230769231e-01
140002;2018;NA;Pecuária;1;1,92307692307692e-02
140002;2018;NA;Doméstica;3;5,76923076923077e-02
140002;2018;NA;Garimpagem;6;1,15384615384615e-01
140002;2018;NA;Caça/Pesca;1;1,92307692307692e-02
140002;2018;NA;Viajante;2;3,84615384615385e-02
140002;2018;NA;Outros;25;4,80769230769231e-01
140002;2018;NA;Ignorado;2;3,84615384615385e-02
140002;2019;Autóctone;Agricultura;436;2,00829111008752e-01
140002;2019;Autóctone;Pecuária;19;8,75172731460157e-03
140002;2019;Autóctone;Doméstica;98;4,51404882542607e-02
140002;2019;Autóctone;Turismo;5;2,30308613542146e-03
140002;2019;Autóctone;Garimpagem;17;7,83049286043298e-03
140002;2019;Autóctone;Exploração Vegetal;10;4,60617227084293e-03
140002;2019;Autóctone;Caça/Pesca;666;3,06771073238139e-01
140002;2019;Autóctone;Construção de estradas/barragens;2;9,21234454168586e-04
140002;2019;Autóctone;Viajante;25;1,15154306771073e-02
140002;2019;Autóctone;Outros;502;2,31229847996315e-01
140002;2019;Autóctone;Ignorado;391;1,80101335789959e-01
140002;2019;Importado;Agricultura;6;1,71428571428571e-01
140002;2019;Importado;Caça/Pesca;8;2,28571428571429e-01
140002;2019;Importado;Viajante;1;2,85714285714286e-02
140002;2019;Importado;Outros;17;4,85714285714286e-01
140002;2019;Importado;Ignorado;3;8,57142857142857e-02
140002;2019;NA;Agricultura;47;1,60958904109589e-01
140002;2019;NA;Doméstica;36;1,23287671232877e-01
140002;2019;NA;Turismo;21;7,19178082191781e-02
140002;2019;NA;Caça/Pesca;96;3,28767123287671e-01
140002;2019;NA;Viajante;56;1,91780821917808e-01
140002;2019;NA;Outros;16;5,47945205479452e-02
140002;2019;NA;Ignorado;20;6,84931506849315e-02
140002;2020;Autóctone;Agricultura;228;1,46812620734063e-01
140002;2020;Autóctone;Pecuária;15;9,65872504829363e-03
140002;2020;Autóctone;Doméstica;155;9,98068254990341e-02
140002;2020;Autóctone;Turismo;1;6,43915003219575e-04
140002;2020;Autóctone;Garimpagem;53;3,41274951706375e-02
140002;2020;Autóctone;Exploração Vegetal;5;3,21957501609787e-03
140002;2020;Autóctone;Caça/Pesca;609;3,92144236960721e-01
140002;2020;Autóctone;Mineração;2;1,28783000643915e-03
140002;2020;Autóctone;Viajante;35;2,25370251126851e-02
140002;2020;Autóctone;Outros;316;2,03477141017386e-01
140002;2020;Autóctone;Ignorado;134;8,62846104314230e-02
140002;2020;Importado;Doméstica;1;5,00000000000000e-01
140002;2020;Importado;Outros;1;5,00000000000000e-01
140002;2020;NA;Agricultura;5;6,84931506849315e-02
140002;2020;NA;Doméstica;4;5,47945205479452e-02
140002;2020;NA;Caça/Pesca;53;7,26027397260274e-01
140002;2020;NA;Viajante;3;4,10958904109589e-02
140002;2020;NA;Outros;4;5,47945205479452e-02
140002;2020;NA;Ignorado;4;5,47945205479452e-02
140005;2007;Autóctone;Agricultura;39;8,17610062893082e-02
140005;2007;Autóctone;Pecuária;3;6,28930817610063e-03
140005;2007;Autóctone;Doméstica;5;1,04821802935010e-02
140005;2007;Autóctone;Caça/Pesca;33;6,91823899371069e-02
140005;2007;Autóctone;Construção de estradas/barragens;1;2,09643605870021e-03
140005;2007;Autóctone;Viajante;1;2,09643605870021e-03
140005;2007;Autóctone;Outros;285;5,97484276729560e-01
140005;2007;Autóctone;Ignorado;110;2,30607966457023e-01
140005;2007;Importado;Agricultura;31;5,63636363636364e-01
140005;2007;Importado;Pecuária;3;5,45454545454545e-02
140005;2007;Importado;Doméstica;3;5,45454545454545e-02
140005;2007;Importado;Caça/Pesca;4;7,27272727272727e-02
140005;2007;Importado;Construção de estradas/barragens;1;1,81818181818182e-02
140005;2007;Importado;Viajante;1;1,81818181818182e-02
140005;2007;Importado;Outros;1;1,81818181818182e-02
140005;2007;Importado;Ignorado;11;2,00000000000000e-01
140005;2007;NA;Garimpagem;10;9,09090909090909e-01
140005;2007;NA;Ignorado;1;9,09090909090909e-02
140005;2008;Autóctone;Agricultura;20;1,19047619047619e-01
140005;2008;Autóctone;Pecuária;4;2,38095238095238e-02
140005;2008;Autóctone;Doméstica;6;3,57142857142857e-02
140005;2008;Autóctone;Caça/Pesca;16;9,52380952380952e-02
140005;2008;Autóctone;Construção de estradas/barragens;1;5,95238095238095e-03
140005;2008;Autóctone;Outros;54;3,21428571428571e-01
140005;2008;Autóctone;Ignorado;67;3,98809523809524e-01
140005;2008;Importado;Agricultura;1;1,00000000000000e-01
140005;2008;Importado;Doméstica;1;1,00000000000000e-01
140005;2008;Importado;Caça/Pesca;1;1,00000000000000e-01
140005;2008;Importado;Ignorado;7;7,00000000000000e-01
140005;2008;NA;Doméstica;1;8,33333333333333e-02
140005;2008;NA;Garimpagem;9;7,50000000000000e-01
140005;2008;NA;Viajante;1;8,33333333333333e-02
140005;2008;NA;Ignorado;1;8,33333333333333e-02
140005;2009;Autóctone;Agricultura;28;2,78884462151394e-02
140005;2009;Autóctone;Pecuária;2;1,99203187250996e-03
140005;2009;Autóctone;Doméstica;5;4,98007968127490e-03
140005;2009;Autóctone;Exploração Vegetal;1;9,96015936254980e-04
140005;2009;Autóctone;Caça/Pesca;92;9,16334661354582e-02
140005;2009;Autóctone;Construção de estradas/barragens;1;9,96015936254980e-04
140005;2009;Autóctone;Outros;834;8,30677290836653e-01
140005;2009;Autóctone;Ignorado;41;4,08366533864542e-02
140005;2009;Importado;Agricultura;4;1,53846153846154e-01
140005;2009;Importado;Doméstica;2;7,69230769230769e-02
140005;2009;Importado;Turismo;2;7,69230769230769e-02
140005;2009;Importado;Caça/Pesca;1;3,84615384615385e-02
140005;2009;Importado;Viajante;2;7,69230769230769e-02
140005;2009;Importado;Outros;3;1,15384615384615e-01
140005;2009;Importado;Ignorado;12;4,61538461538462e-01
140005;2009;NA;Agricultura;1;2,56410256410256e-02
140005;2009;NA;Pecuária;1;2,56410256410256e-02
140005;2009;NA;Doméstica;2;5,12820512820513e-02
140005;2009;NA;Garimpagem;35;8,97435897435897e-01
140005;2010;Autóctone;Agricultura;109;5,85706609349812e-02
140005;2010;Autóctone;Pecuária;4;2,14938205265986e-03
140005;2010;Autóctone;Doméstica;58;3,11660397635680e-02
140005;2010;Autóctone;Turismo;1;5,37345513164965e-04
140005;2010;Autóctone;Exploração Vegetal;1;5,37345513164965e-04
140005;2010;Autóctone;Caça/Pesca;92;4,94357872111768e-02
140005;2010;Autóctone;Construção de estradas/barragens;5;2,68672756582483e-03
140005;2010;Autóctone;Viajante;2;1,07469102632993e-03
140005;2010;Autóctone;Outros;1517;8,15153143471252e-01
140005;2010;Autóctone;Ignorado;72;3,86888769478775e-02
140005;2010;Importado;Agricultura;12;1,87500000000000e-01
140005;2010;Importado;Pecuária;2;3,12500000000000e-02
140005;2010;Importado;Doméstica;1;1,56250000000000e-02
140005;2010;Importado;Turismo;1;1,56250000000000e-02
140005;2010;Importado;Garimpagem;1;1,56250000000000e-02
140005;2010;Importado;Exploração Vegetal;1;1,56250000000000e-02
140005;2010;Importado;Caça/Pesca;4;6,25000000000000e-02
140005;2010;Importado;Construção de estradas/barragens;2;3,12500000000000e-02
140005;2010;Importado;Viajante;1;1,56250000000000e-02
140005;2010;Importado;Outros;24;3,75000000000000e-01
140005;2010;Importado;Ignorado;15;2,34375000000000e-01
140005;2010;NA;Doméstica;1;1,61290322580645e-02
140005;2010;NA;Garimpagem;56;9,03225806451613e-01
140005;2010;NA;Caça/Pesca;1;1,61290322580645e-02
140005;2010;NA;Outros;3;4,83870967741935e-02
140005;2010;NA;Ignorado;1;1,61290322580645e-02
140005;2011;Autóctone;Agricultura;55;4,23402617397998e-02
140005;2011;Autóctone;Pecuária;7;5,38876058506543e-03
140005;2011;Autóctone;Doméstica;26;2,00153964588145e-02
140005;2011;Autóctone;Garimpagem;2;1,53964588144727e-03
140005;2011;Autóctone;Exploração Vegetal;1;7,69822940723634e-04
140005;2011;Autóctone;Caça/Pesca;118;9,08391070053888e-02
140005;2011;Autóctone;Construção de estradas/barragens;1;7,69822940723634e-04
140005;2011;Autóctone;Viajante;4;3,07929176289453e-03
140005;2011;Autóctone;Outros;1076;8,28329484218630e-01
140005;2011;Autóctone;Ignorado;9;6,92840646651270e-03
140005;2011;Importado;Agricultura;2;1,05263157894737e-01
140005;2011;Importado;Doméstica;2;1,05263157894737e-01
140005;2011;Importado;Garimpagem;1;5,26315789473684e-02
140005;2011;Importado;Exploração Vegetal;1;5,26315789473684e-02
140005;2011;Importado;Caça/Pesca;5;2,63157894736842e-01
140005;2011;Importado;Construção de estradas/barragens;1;5,26315789473684e-02
140005;2011;Importado;Outros;5;2,63157894736842e-01
140005;2011;Importado;Ignorado;2;1,05263157894737e-01
140005;2011;NA;Doméstica;1;2,63157894736842e-02
140005;2011;NA;Garimpagem;36;9,47368421052632e-01
140005;2011;NA;Viajante;1;2,63157894736842e-02
140005;2012;Autóctone;Agricultura;15;8,52272727272727e-02
140005;2012;Autóctone;Pecuária;2;1,13636363636364e-02
140005;2012;Autóctone;Doméstica;2;1,13636363636364e-02
140005;2012;Autóctone;Caça/Pesca;31;1,76136363636364e-01
140005;2012;Autóctone;Outros;109;6,19318181818182e-01
140005;2012;Autóctone;Ignorado;17;9,65909090909091e-02
140005;2012;Importado;Agricultura;16;4,70588235294118e-01
140005;2012;Importado;Pecuária;2;5,88235294117647e-02
140005;2012;Importado;Doméstica;3;8,82352941176471e-02
140005;2012;Importado;Garimpagem;2;5,88235294117647e-02
140005;2012;Importado;Caça/Pesca;1;2,94117647058824e-02
140005;2012;Importado;Viajante;1;2,94117647058824e-02
140005;2012;Importado;Outros;8;2,35294117647059e-01
140005;2012;Importado;Ignorado;1;2,94117647058824e-02
140005;2012;NA;Doméstica;1;1,25000000000000e-02
140005;2012;NA;Garimpagem;73;9,12500000000000e-01
140005;2012;NA;Outros;6;7,50000000000000e-02
140005;2013;Autóctone;Agricultura;11;1,12244897959184e-01
140005;2013;Autóctone;Doméstica;7;7,14285714285714e-02
140005;2013;Autóctone;Garimpagem;1;1,02040816326531e-02
140005;2013;Autóctone;Caça/Pesca;36;3,67346938775510e-01
140005;2013;Autóctone;Construção de estradas/barragens;1;1,02040816326531e-02
140005;2013;Autóctone;Viajante;1;1,02040816326531e-02
140005;2013;Autóctone;Outros;30;3,06122448979592e-01
140005;2013;Autóctone;Ignorado;11;1,12244897959184e-01
140005;2013;Importado;Agricultura;6;4,00000000000000e-01
140005;2013;Importado;Doméstica;1;6,66666666666667e-02
140005;2013;Importado;Garimpagem;1;6,66666666666667e-02
140005;2013;Importado;Caça/Pesca;1;6,66666666666667e-02
140005;2013;Importado;Construção de estradas/barragens;1;6,66666666666667e-02
140005;2013;Importado;Outros;4;2,66666666666667e-01
140005;2013;Importado;Ignorado;1;6,66666666666667e-02
140005;2013;NA;Agricultura;4;5,55555555555556e-02
140005;2013;NA;Doméstica;1;1,38888888888889e-02
140005;2013;NA;Garimpagem;61;8,47222222222222e-01
140005;2013;NA;Construção de estradas/barragens;1;1,38888888888889e-02
140005;2013;NA;Mineração;1;1,38888888888889e-02
140005;2013;NA;Outros;4;5,55555555555556e-02
140005;2014;Autóctone;Agricultura;82;1,40170940170940e-01
140005;2014;Autóctone;Pecuária;3;5,12820512820513e-03
140005;2014;Autóctone;Doméstica;11;1,88034188034188e-02
140005;2014;Autóctone;Garimpagem;3;5,12820512820513e-03
140005;2014;Autóctone;Exploração Vegetal;1;1,70940170940171e-03
140005;2014;Autóctone;Caça/Pesca;181;3,09401709401709e-01
140005;2014;Autóctone;Viajante;1;1,70940170940171e-03
140005;2014;Autóctone;Outros;295;5,04273504273504e-01
140005;2014;Autóctone;Ignorado;8;1,36752136752137e-02
140005;2014;Importado;Agricultura;12;3,52941176470588e-01
140005;2014;Importado;Doméstica;3;8,82352941176471e-02
140005;2014;Importado;Exploração Vegetal;1;2,94117647058824e-02
140005;2014;Importado;Caça/Pesca;4;1,17647058823529e-01
140005;2014;Importado;Viajante;1;2,94117647058824e-02
140005;2014;Importado;Outros;13;3,82352941176471e-01
140005;2014;NA;Agricultura;2;5,55555555555556e-02
140005;2014;NA;Pecuária;1;2,77777777777778e-02
140005;2014;NA;Garimpagem;30;8,33333333333333e-01
140005;2014;NA;Mineração;1;2,77777777777778e-02
140005;2014;NA;Outros;2;5,55555555555556e-02
140005;2015;Autóctone;Agricultura;12;9,36037441497660e-03
140005;2015;Autóctone;Pecuária;1;7,80031201248050e-04
140005;2015;Autóctone;Doméstica;4;3,12012480499220e-03
140005;2015;Autóctone;Garimpagem;1;7,80031201248050e-04
140005;2015;Autóctone;Exploração Vegetal;1;7,80031201248050e-04
140005;2015;Autóctone;Caça/Pesca;477;3,72074882995320e-01
140005;2015;Autóctone;Outros;639;4,98439937597504e-01
140005;2015;Autóctone;Ignorado;147;1,14664586583463e-01
140005;2015;Importado;Agricultura;5;1,16279069767442e-01
140005;2015;Importado;Doméstica;1;2,32558139534884e-02
140005;2015;Importado;Turismo;1;2,32558139534884e-02
140005;2015;Importado;Caça/Pesca;11;2,55813953488372e-01
