mun;ano;group;qtdp;n;p
172100;2009;Importado;200-300;1;1,00000000000000e-01
172100;2009;Importado;300-500;4;4,00000000000000e-01
172100;2009;Importado;500-10k;1;1,00000000000000e-01
172100;2009;Importado;10k-100k;3;3,00000000000000e-01
172100;2009;Importado;>100k;1;1,00000000000000e-01
172100;2009;NA;200-300;3;2,30769230769231e-01
172100;2009;NA;300-500;2;1,53846153846154e-01
172100;2009;NA;500-10k;5;3,84615384615385e-01
172100;2009;NA;10k-100k;2;1,53846153846154e-01
172100;2009;NA;>100k;1;7,69230769230769e-02
172100;2010;Importado;300-500;4;4,00000000000000e-01
172100;2010;Importado;500-10k;2;2,00000000000000e-01
172100;2010;Importado;10k-100k;4;4,00000000000000e-01
172100;2010;NA;<200;1;1,11111111111111e-01
172100;2010;NA;200-300;2;2,22222222222222e-01
172100;2010;NA;300-500;4;4,44444444444444e-01
172100;2010;NA;10k-100k;2;2,22222222222222e-01
172100;2011;Importado;<200;3;2,50000000000000e-01
172100;2011;Importado;300-500;2;1,66666666666667e-01
172100;2011;Importado;500-10k;6;5,00000000000000e-01
172100;2011;Importado;10k-100k;1;8,33333333333333e-02
172100;2011;NA;500-10k;2;5,00000000000000e-01
172100;2011;NA;10k-100k;1;2,50000000000000e-01
172100;2011;NA;>100k;1;2,50000000000000e-01
172100;2012;Importado;<200;1;5,55555555555556e-02
172100;2012;Importado;300-500;1;5,55555555555556e-02
172100;2012;Importado;500-10k;10;5,55555555555556e-01
172100;2012;Importado;10k-100k;4;2,22222222222222e-01
172100;2012;Importado;>100k;2;1,11111111111111e-01
172100;2012;NA;300-500;1;1,66666666666667e-01
172100;2012;NA;500-10k;1;1,66666666666667e-01
172100;2012;NA;10k-100k;3;5,00000000000000e-01
172100;2012;NA;>100k;1;1,66666666666667e-01
172100;2013;Importado;<200;1;1,00000000000000e-01
172100;2013;Importado;500-10k;7;7,00000000000000e-01
172100;2013;Importado;10k-100k;2;2,00000000000000e-01
172100;2013;NA;<200;1;3,33333333333333e-01
172100;2013;NA;300-500;1;3,33333333333333e-01
172100;2013;NA;10k-100k;1;3,33333333333333e-01
172100;2014;Importado;300-500;1;3,33333333333333e-01
172100;2014;Importado;10k-100k;2;6,66666666666667e-01
172100;2015;Importado;10k-100k;1;1,00000000000000e+00
172100;2015;NA;10k-100k;1;1,00000000000000e+00
172100;2016;Importado;<200;1;1,66666666666667e-01
172100;2016;Importado;200-300;1;1,66666666666667e-01
172100;2016;Importado;300-500;1;1,66666666666667e-01
172100;2016;Importado;500-10k;3;5,00000000000000e-01
172100;2016;NA;10k-100k;1;3,33333333333333e-01
172100;2016;NA;>100k;2;6,66666666666667e-01
172100;2017;Importado;<200;1;3,33333333333333e-01
172100;2017;Importado;500-10k;2;6,66666666666667e-01
172100;2017;NA;200-300;2;4,00000000000000e-01
172100;2017;NA;300-500;1;2,00000000000000e-01
172100;2017;NA;500-10k;2;4,00000000000000e-01
172100;2018;Importado;200-300;1;1,11111111111111e-01
172100;2018;Importado;500-10k;6;6,66666666666667e-01
172100;2018;Importado;10k-100k;2;2,22222222222222e-01
172100;2018;NA;500-10k;1;5,00000000000000e-01
172100;2018;NA;10k-100k;1;5,00000000000000e-01
172100;2019;Importado;<200;1;7,69230769230769e-02
172100;2019;Importado;200-300;1;7,69230769230769e-02
172100;2019;Importado;500-10k;9;6,92307692307692e-01
172100;2019;Importado;10k-100k;2;1,53846153846154e-01
172100;2019;NA;500-10k;1;5,00000000000000e-01
172100;2019;NA;10k-100k;1;5,00000000000000e-01
172100;2020;Importado;<200;1;3,33333333333333e-01
172100;2020;Importado;10k-100k;2;6,66666666666667e-01
172100;2020;NA;10k-100k;1;1,00000000000000e+00
172120;2007;Importado;500-10k;1;1,00000000000000e+00
172120;2008;Importado;10k-100k;1;1,00000000000000e+00
172120;2008;NA;<200;1;1,00000000000000e+00
172120;2009;Importado;<200;1;5,00000000000000e-01
172120;2009;Importado;500-10k;1;5,00000000000000e-01
172120;2010;Importado;500-10k;1;1,00000000000000e+00
172120;2011;Importado;500-10k;2;1,00000000000000e+00
172120;2013;Importado;<200;1;2,00000000000000e-01
172120;2013;Importado;200-300;1;2,00000000000000e-01
172120;2013;Importado;500-10k;2;4,00000000000000e-01
172120;2013;Importado;10k-100k;1;2,00000000000000e-01
172120;2013;NA;<200;1;3,33333333333333e-01
172120;2013;NA;500-10k;2;6,66666666666667e-01
172120;2014;NA;500-10k;1;1,00000000000000e+00
172120;2015;Importado;<200;1;1,00000000000000e+00
172120;2018;Importado;500-10k;1;1,00000000000000e+00
172210;2007;Importado;<200;7;2,59259259259259e-01
172210;2007;Importado;200-300;3;1,11111111111111e-01
172210;2007;Importado;300-500;10;3,70370370370370e-01
172210;2007;Importado;500-10k;5;1,85185185185185e-01
172210;2007;Importado;10k-100k;2;7,40740740740741e-02
172210;2008;Importado;200-300;1;2,00000000000000e-01
172210;2008;Importado;300-500;1;2,00000000000000e-01
172210;2008;Importado;500-10k;2;4,00000000000000e-01
172210;2008;Importado;10k-100k;1;2,00000000000000e-01
172210;2010;Importado;200-300;3;3,33333333333333e-01
172210;2010;Importado;300-500;2;2,22222222222222e-01
172210;2010;Importado;500-10k;4;4,44444444444444e-01
172210;2011;Autóctone;500-10k;2;1,00000000000000e+00
172210;2011;Importado;300-500;1;3,33333333333333e-01
172210;2011;Importado;10k-100k;2;6,66666666666667e-01
172210;2012;Importado;200-300;1;3,33333333333333e-01
172210;2012;Importado;500-10k;1;3,33333333333333e-01
172210;2012;Importado;10k-100k;1;3,33333333333333e-01
172210;2014;Importado;<200;1;1,00000000000000e+00
172210;2016;Importado;<200;1;5,00000000000000e-01
172210;2016;Importado;500-10k;1;5,00000000000000e-01
172210;2019;Importado;200-300;1;5,00000000000000e-01
172210;2019;Importado;500-10k;1;5,00000000000000e-01
210005;2007;Importado;<200;1;5,00000000000000e-02
210005;2007;Importado;300-500;2;1,00000000000000e-01
210005;2007;Importado;500-10k;16;8,00000000000000e-01
210005;2007;Importado;10k-100k;1;5,00000000000000e-02
210005;2007;NA;<200;2;8,00000000000000e-02
210005;2007;NA;200-300;3;1,20000000000000e-01
210005;2007;NA;300-500;3;1,20000000000000e-01
210005;2007;NA;500-10k;17;6,80000000000000e-01
210005;2008;Importado;<200;3;1,00000000000000e-01
210005;2008;Importado;200-300;2;6,66666666666667e-02
210005;2008;Importado;300-500;4;1,33333333333333e-01
210005;2008;Importado;500-10k;20;6,66666666666667e-01
210005;2008;Importado;10k-100k;1;3,33333333333333e-02
210005;2008;NA;<200;2;8,00000000000000e-02
210005;2008;NA;200-300;1;4,00000000000000e-02
210005;2008;NA;300-500;1;4,00000000000000e-02
210005;2008;NA;500-10k;20;8,00000000000000e-01
210005;2008;NA;10k-100k;1;4,00000000000000e-02
210005;2009;Importado;<200;1;3,03030303030303e-02
210005;2009;Importado;200-300;2;6,06060606060606e-02
210005;2009;Importado;300-500;1;3,03030303030303e-02
210005;2009;Importado;500-10k;27;8,18181818181818e-01
210005;2009;Importado;10k-100k;2;6,06060606060606e-02
210005;2009;NA;<200;3;1,11111111111111e-01
210005;2009;NA;200-300;1;3,70370370370370e-02
210005;2009;NA;300-500;2;7,40740740740741e-02
210005;2009;NA;500-10k;19;7,03703703703704e-01
210005;2009;NA;10k-100k;2;7,40740740740741e-02
210005;2010;Autóctone;300-500;1;5,00000000000000e-01
210005;2010;Autóctone;500-10k;1;5,00000000000000e-01
210005;2010;Importado;<200;3;7,89473684210526e-02
210005;2010;Importado;200-300;3;7,89473684210526e-02
210005;2010;Importado;300-500;6;1,57894736842105e-01
210005;2010;Importado;500-10k;25;6,57894736842105e-01
210005;2010;Importado;10k-100k;1;2,63157894736842e-02
210005;2010;NA;<200;2;1,11111111111111e-01
210005;2010;NA;200-300;2;1,11111111111111e-01
210005;2010;NA;300-500;3;1,66666666666667e-01
210005;2010;NA;500-10k;10;5,55555555555556e-01
210005;2010;NA;10k-100k;1;5,55555555555556e-02
210005;2011;Importado;300-500;3;1,42857142857143e-01
210005;2011;Importado;500-10k;14;6,66666666666667e-01
210005;2011;Importado;10k-100k;4;1,90476190476190e-01
210005;2011;NA;<200;1;7,69230769230769e-02
210005;2011;NA;300-500;1;7,69230769230769e-02
210005;2011;NA;500-10k;11;8,46153846153846e-01
210005;2012;Importado;<200;3;1,66666666666667e-01
210005;2012;Importado;300-500;1;5,55555555555556e-02
210005;2012;Importado;500-10k;14;7,77777777777778e-01
210005;2012;NA;<200;1;6,25000000000000e-02
210005;2012;NA;200-300;1;6,25000000000000e-02
210005;2012;NA;300-500;2;1,25000000000000e-01
210005;2012;NA;500-10k;10;6,25000000000000e-01
210005;2012;NA;10k-100k;2;1,25000000000000e-01
210005;2013;Importado;<200;1;1,00000000000000e-01
210005;2013;Importado;300-500;1;1,00000000000000e-01
210005;2013;Importado;500-10k;6;6,00000000000000e-01
210005;2013;Importado;10k-100k;2;2,00000000000000e-01
210005;2013;NA;<200;2;1,53846153846154e-01
210005;2013;NA;200-300;1;7,69230769230769e-02
210005;2013;NA;500-10k;9;6,92307692307692e-01
210005;2013;NA;10k-100k;1;7,69230769230769e-02
210005;2014;Importado;<200;2;4,00000000000000e-01
210005;2014;Importado;500-10k;3;6,00000000000000e-01
210005;2014;NA;<200;5;6,25000000000000e-01
210005;2014;NA;500-10k;3;3,75000000000000e-01
210005;2015;Importado;500-10k;1;1,00000000000000e+00
210005;2015;NA;<200;2;5,00000000000000e-01
210005;2015;NA;500-10k;1;2,50000000000000e-01
210005;2015;NA;10k-100k;1;2,50000000000000e-01
210005;2016;Importado;<200;3;3,00000000000000e-01
210005;2016;Importado;200-300;1;1,00000000000000e-01
210005;2016;Importado;500-10k;6;6,00000000000000e-01
210005;2016;NA;500-10k;1;1,00000000000000e+00
210005;2017;Importado;<200;2;1,53846153846154e-01
210005;2017;Importado;300-500;1;7,69230769230769e-02
210005;2017;Importado;500-10k;9;6,92307692307692e-01
210005;2017;Importado;10k-100k;1;7,69230769230769e-02
210005;2017;NA;<200;1;2,00000000000000e-01
210005;2017;NA;300-500;1;2,00000000000000e-01
210005;2017;NA;500-10k;3;6,00000000000000e-01
210005;2018;Importado;<200;1;2,00000000000000e-01
210005;2018;Importado;500-10k;4;8,00000000000000e-01
210005;2018;NA;300-500;1;1,42857142857143e-01
210005;2018;NA;500-10k;5;7,14285714285714e-01
210005;2018;NA;10k-100k;1;1,42857142857143e-01
210005;2019;Importado;<200;1;7,69230769230769e-02
210005;2019;Importado;300-500;2;1,53846153846154e-01
210005;2019;Importado;500-10k;9;6,92307692307692e-01
210005;2019;Importado;10k-100k;1;7,69230769230769e-02
210005;2019;NA;<200;1;9,09090909090909e-02
210005;2019;NA;200-300;1;9,09090909090909e-02
210005;2019;NA;300-500;4;3,63636363636364e-01
210005;2019;NA;500-10k;4;3,63636363636364e-01
210005;2019;NA;10k-100k;1;9,09090909090909e-02
210010;2009;Autóctone;<200;1;5,00000000000000e-01
210010;2009;Autóctone;500-10k;1;5,00000000000000e-01
210010;2010;Autóctone;500-10k;1;1,00000000000000e+00
210010;2013;NA;500-10k;1;1,00000000000000e+00
210020;2007;Autóctone;<200;24;8,33333333333333e-02
210020;2007;Autóctone;200-300;133;4,61805555555556e-01
210020;2007;Autóctone;300-500;82;2,84722222222222e-01
210020;2007;Autóctone;500-10k;46;1,59722222222222e-01
210020;2007;Autóctone;10k-100k;3;1,04166666666667e-02
210020;2007;Importado;200-300;1;1,00000000000000e+00
210020;2008;Autóctone;<200;22;8,33333333333333e-02
210020;2008;Autóctone;200-300;94;3,56060606060606e-01
210020;2008;Autóctone;300-500;99;3,75000000000000e-01
210020;2008;Autóctone;500-10k;46;1,74242424242424e-01
210020;2008;Autóctone;10k-100k;3;1,13636363636364e-02
210020;2009;Autóctone;<200;22;8,11808118081181e-02
210020;2009;Autóctone;200-300;147;5,42435424354244e-01
210020;2009;Autóctone;300-500;81;2,98892988929889e-01
210020;2009;Autóctone;500-10k;19;7,01107011070111e-02
210020;2009;Autóctone;10k-100k;2;7,38007380073801e-03
210020;2010;Autóctone;<200;7;1,04477611940299e-01
210020;2010;Autóctone;200-300;33;4,92537313432836e-01
210020;2010;Autóctone;300-500;18;2,68656716417910e-01
210020;2010;Autóctone;500-10k;8;1,19402985074627e-01
210020;2010;Autóctone;10k-100k;1;1,49253731343284e-02
210020;2011;Autóctone;<200;1;1,35135135135135e-02
210020;2011;Autóctone;200-300;34;4,59459459459459e-01
210020;2011;Autóctone;300-500;23;3,10810810810811e-01
210020;2011;Autóctone;500-10k;14;1,89189189189189e-01
210020;2011;Autóctone;NA;2;2,70270270270270e-02
210020;2011;Importado;200-300;1;1,00000000000000e+00
210020;2012;Autóctone;<200;1;2,85714285714286e-02
210020;2012;Autóctone;200-300;8;2,28571428571429e-01
210020;2012;Autóctone;300-500;18;5,14285714285714e-01
210020;2012;Autóctone;500-10k;8;2,28571428571429e-01
210020;2013;Autóctone;<200;1;2,50000000000000e-01
210020;2013;Autóctone;200-300;2;5,00000000000000e-01
210020;2013;Autóctone;300-500;1;2,50000000000000e-01
210020;2014;Autóctone;<200;4;1,00000000000000e+00
210020;2018;Autóctone;500-10k;1;1,00000000000000e+00
210030;2012;Importado;300-500;1;5,00000000000000e-01
210030;2012;Importado;500-10k;1;5,00000000000000e-01
210030;2018;NA;<200;1;3,33333333333333e-01
210030;2018;NA;500-10k;2;6,66666666666667e-01
210040;2007;Autóctone;<200;1;1,00000000000000e-01
210040;2007;Autóctone;200-300;1;1,00000000000000e-01
210040;2007;Autóctone;500-10k;8;8,00000000000000e-01
210040;2008;Autóctone;500-10k;3;1,00000000000000e+00
210040;2008;Importado;500-10k;1;1,00000000000000e+00
210040;2011;Autóctone;NA;1;1,00000000000000e+00
210040;2015;NA;200-300;1;1,00000000000000e+00
210040;2019;NA;500-10k;1;1,00000000000000e+00
210043;2007;Autóctone;200-300;5;3,33333333333333e-01
210043;2007;Autóctone;300-500;8;5,33333333333333e-01
210043;2007;Autóctone;500-10k;1;6,66666666666667e-02
210043;2007;Autóctone;10k-100k;1;6,66666666666667e-02
210043;2008;Autóctone;<200;1;1,25000000000000e-01
210043;2008;Autóctone;200-300;1;1,25000000000000e-01
210043;2008;Autóctone;300-500;4;5,00000000000000e-01
210043;2008;Autóctone;500-10k;2;2,50000000000000e-01
210043;2009;Autóctone;<200;29;2,56637168141593e-01
210043;2009;Autóctone;200-300;28;2,47787610619469e-01
210043;2009;Autóctone;300-500;36;3,18584070796460e-01
210043;2009;Autóctone;500-10k;14;1,23893805309735e-01
210043;2009;Autóctone;10k-100k;3;2,65486725663717e-02
210043;2009;Autóctone;>100k;3;2,65486725663717e-02
210043;2009;Importado;<200;13;2,20338983050847e-01
210043;2009;Importado;200-300;17;2,88135593220339e-01
210043;2009;Importado;300-500;24;4,06779661016949e-01
210043;2009;Importado;500-10k;3;5,08474576271186e-02
210043;2009;Importado;10k-100k;2;3,38983050847458e-02
210043;2010;Autóctone;<200;17;1,75257731958763e-01
210043;2010;Autóctone;200-300;8;8,24742268041237e-02
210043;2010;Autóctone;300-500;38;3,91752577319588e-01
210043;2010;Autóctone;500-10k;31;3,19587628865979e-01
210043;2010;Autóctone;10k-100k;3;3,09278350515464e-02
210043;2010;Importado;200-300;1;7,14285714285714e-02
210043;2010;Importado;300-500;6;4,28571428571429e-01
210043;2010;Importado;500-10k;7;5,00000000000000e-01
210043;2010;NA;500-10k;2;1,00000000000000e+00
210043;2013;Autóctone;200-300;2;3,33333333333333e-01
210043;2013;Autóctone;300-500;4;6,66666666666667e-01
210043;2014;Autóctone;<200;1;1,00000000000000e+00
210043;2014;NA;<200;1;1,00000000000000e+00
210043;2015;Autóctone;300-500;2;6,66666666666667e-01
210043;2015;Autóctone;500-10k;1;3,33333333333333e-01
210043;2015;Importado;300-500;1;3,33333333333333e-01
210043;2015;Importado;500-10k;2;6,66666666666667e-01
210043;2016;Autóctone;300-500;1;1,00000000000000e+00
210043;2016;Importado;300-500;1;1,00000000000000e+00
210043;2017;Importado;10k-100k;2;1,00000000000000e+00
210043;2018;Autóctone;300-500;1;1,00000000000000e+00
210043;2019;NA;300-500;1;1,00000000000000e+00
210047;2007;Autóctone;<200;19;2,60273972602740e-01
210047;2007;Autóctone;200-300;7;9,58904109589041e-02
210047;2007;Autóctone;300-500;24;3,28767123287671e-01
210047;2007;Autóctone;500-10k;19;2,60273972602740e-01
210047;2007;Autóctone;10k-100k;4;5,47945205479452e-02
210047;2007;Importado;200-300;1;2,00000000000000e-01
210047;2007;Importado;500-10k;2;4,00000000000000e-01
210047;2007;Importado;10k-100k;2;4,00000000000000e-01
210047;2007;NA;200-300;4;1,53846153846154e-01
210047;2007;NA;300-500;12;4,61538461538462e-01
210047;2007;NA;500-10k;9;3,46153846153846e-01
210047;2007;NA;10k-100k;1;3,84615384615385e-02
210047;2008;Autóctone;<200;1;5,00000000000000e-02
210047;2008;Autóctone;200-300;3;1,50000000000000e-01
210047;2008;Autóctone;300-500;13;6,50000000000000e-01
210047;2008;Autóctone;500-10k;2;1,00000000000000e-01
210047;2008;Autóctone;10k-100k;1;5,00000000000000e-02
210047;2008;Importado;300-500;5;7,14285714285714e-01
210047;2008;Importado;500-10k;2;2,85714285714286e-01
210047;2008;NA;<200;1;8,33333333333333e-02
210047;2008;NA;300-500;5;4,16666666666667e-01
210047;2008;NA;500-10k;6;5,00000000000000e-01
210047;2009;Autóctone;300-500;3;6,00000000000000e-01
210047;2009;Autóctone;500-10k;2;4,00000000000000e-01
210047;2009;Importado;200-300;2;3,33333333333333e-01
210047;2009;Importado;300-500;3;5,00000000000000e-01
210047;2009;Importado;500-10k;1;1,66666666666667e-01
210047;2009;NA;<200;1;3,57142857142857e-02
210047;2009;NA;200-300;6;2,14285714285714e-01
210047;2009;NA;300-500;16;5,71428571428571e-01
210047;2009;NA;500-10k;5;1,78571428571429e-01
210047;2010;Autóctone;200-300;1;7,69230769230769e-02
210047;2010;Autóctone;300-500;6;4,61538461538462e-01
210047;2010;Autóctone;500-10k;5;3,84615384615385e-01
210047;2010;Autóctone;10k-100k;1;7,69230769230769e-02
210047;2010;Importado;<200;1;1,25000000000000e-01
210047;2010;Importado;300-500;7;8,75000000000000e-01
210047;2010;NA;<200;4;1,14285714285714e-01
210047;2010;NA;200-300;4;1,14285714285714e-01
210047;2010;NA;300-500;18;5,14285714285714e-01
210047;2010;NA;500-10k;9;2,57142857142857e-01
210047;2011;Autóctone;200-300;1;3,33333333333333e-01
210047;2011;Autóctone;300-500;1;3,33333333333333e-01
210047;2011;Autóctone;500-10k;1;3,33333333333333e-01
210047;2011;Importado;300-500;3;5,00000000000000e-01
210047;2011;Importado;500-10k;3;5,00000000000000e-01
210047;2011;NA;<200;2;7,14285714285714e-02
210047;2011;NA;200-300;2;7,14285714285714e-02
210047;2011;NA;300-500;17;6,07142857142857e-01
210047;2011;NA;500-10k;6;2,14285714285714e-01
210047;2011;NA;10k-100k;1;3,57142857142857e-02
210047;2012;Autóctone;300-500;2;1,00000000000000e+00
210047;2012;Importado;200-300;1;2,00000000000000e-01
210047;2012;Importado;300-500;3;6,00000000000000e-01
210047;2012;Importado;500-10k;1;2,00000000000000e-01
210047;2012;NA;<200;4;1,14285714285714e-01
210047;2012;NA;200-300;9;2,57142857142857e-01
210047;2012;NA;300-500;19;5,42857142857143e-01
210047;2012;NA;500-10k;3;8,57142857142857e-02
210047;2013;Importado;200-300;3;2,14285714285714e-01
210047;2013;Importado;300-500;5;3,57142857142857e-01
210047;2013;Importado;500-10k;6;4,28571428571429e-01
210047;2013;NA;<200;1;3,44827586206897e-02
210047;2013;NA;200-300;2;6,89655172413793e-02
210047;2013;NA;300-500;15;5,17241379310345e-01
210047;2013;NA;500-10k;11;3,79310344827586e-01
210047;2014;Autóctone;<200;2;5,00000000000000e-01
210047;2014;Autóctone;300-500;1;2,50000000000000e-01
210047;2014;Autóctone;500-10k;1;2,50000000000000e-01
210047;2014;Importado;<200;3;3,33333333333333e-01
210047;2014;Importado;200-300;1;1,11111111111111e-01
210047;2014;Importado;300-500;3;3,33333333333333e-01
210047;2014;Importado;500-10k;2;2,22222222222222e-01
210047;2014;NA;<200;1;3,84615384615385e-02
210047;2014;NA;300-500;17;6,53846153846154e-01
210047;2014;NA;500-10k;8;3,07692307692308e-01
210047;2015;Importado;<200;1;1,25000000000000e-01
210047;2015;Importado;300-500;6;7,50000000000000e-01
210047;2015;Importado;500-10k;1;1,25000000000000e-01
210047;2015;NA;<200;2;1,53846153846154e-01
210047;2015;NA;300-500;9;6,92307692307692e-01
210047;2015;NA;500-10k;1;7,69230769230769e-02
210047;2015;NA;NA;1;7,69230769230769e-02
