origem;destino;ano;fluxos
130020;130165;2015;   1
130020;130185;2012;   1
130020;130220;2014;   1
130020;130230;2016;   1
130020;130230;2019;   1
130020;130240;2010;   1
130020;130240;2011;   1
130020;130250;2009;   1
130020;130353;2009;   1
130020;130353;2020;   1
130020;130370;2009;   1
130020;130370;2013;   1
130020;130370;2015;   1
130020;130370;2017;   1
130020;130370;2018;   1
130020;130380;2008;   1
130020;130390;2008;   1
130020;130390;2017;   1
130020;130406;2020;   1
130020;150140;2008;   1
130020;150680;2012;   1
130020;150680;2013;   1
130020;150680;2014;   1
130020;330455;2012;   1
130020;420890;2011;   1
130020;510515;2007;   1
130020;510840;2008;   1
130030;110030;2013;   1
130030;130008;2011;   1
130030;130008;2017;   1
130030;130040;2007;   1
130030;130050;2007;   1
130030;130080;2013;   1
130030;130080;2018;   1
130030;130100;2012;   1
130030;130110;2010;   1
130030;130110;2011;   1
130030;130110;2012;   1
130030;130110;2014;   1
130030;130115;2010;   1
130030;130115;2011;   1
130030;130115;2016;   1
130030;130120;2008;   1
130030;130170;2009;   1
130030;130185;2013;   1
130030;130185;2014;   1
130030;130185;2017;   1
130030;130190;2011;   1
130030;130190;2012;   1
130030;130190;2013;   1
130030;130200;2007;   1
130030;130250;2008;   1
130030;130250;2013;   1
130030;130250;2014;   1
130030;130250;2018;   1
130030;130255;2009;   1
130030;130270;2009;   1
130030;130310;2011;   1
130030;130320;2007;   1
130030;130330;2010;   1
130030;130353;2017;   1
130030;130356;2009;   1
130030;130395;2008;   1
130030;130430;2009;   1
130030;130440;2007;   1
130030;140047;2018;   1
130030;150040;2019;   1
130030;150420;2012;   1
130030;150680;2007;   1
130040;130010;2014;   1
130040;130030;2017;   1
130040;130030;2020;   1
130040;130080;2017;   1
130040;130100;2017;   1
130040;130100;2018;   1
130040;130115;2014;   1
130040;130130;2007;   1
130040;130185;2009;   1
130040;130185;2019;   1
130040;130250;2007;   1
130040;130250;2018;   1
130040;130250;2019;   1
130040;130255;2009;   1
130040;130280;2012;   1
130040;130280;2017;   1
130040;130310;2015;   1
130040;130320;2016;   1
130040;130320;2020;   1
130040;130340;2009;   1
130040;130353;2009;   1
130040;130353;2015;   1
130040;130353;2018;   1
130040;130356;2008;   1
130040;130380;2013;   1
130040;130380;2016;   1
130040;130400;2014;   1
130040;130430;2010;   1
130040;140002;2013;   1
130040;140005;2012;   1
130040;140005;2016;   1
130040;140005;2019;   1
130040;140017;2012;   1
130040;140020;2008;   1
130040;140020;2014;   1
130040;140023;2016;   1
130040;140030;2018;   1
130040;140030;2019;   1
130040;140047;2007;   1
130040;140047;2013;   1
130040;140050;2015;   1
130040;150040;2019;   1
130040;150140;2019;   1
130040;150380;2017;   1
130040;150680;2013;   1
130040;150680;2019;   1
130040;172100;2019;   1
130050;130030;2007;   1
130050;130185;2018;   1
130050;130260;2015;   1
130050;130260;2016;   1
130050;130260;2018;   1
130050;210542;2008;   1
130060;110175;2010;   1
130060;110180;2007;   1
130060;130006;2009;   1
130060;130006;2014;   1
130060;130006;2015;   1
130060;130006;2017;   1
130060;130020;2019;   1
130060;130020;2020;   1
130060;130185;2016;   1
130060;130230;2016;   1
130060;130260;2011;   1
130060;130260;2019;   1
130060;130370;2011;   1
130060;130370;2012;   1
130060;130370;2014;   1
130060;130390;2010;   1
130060;130423;2011;   1
130060;130423;2012;   1
130060;130423;2013;   1
130063;130008;2018;   1
130063;130010;2009;   1
130063;130010;2010;   1
130063;130083;2008;   1
130063;130110;2007;   1
130063;130130;2008;   1
130063;130130;2009;   1
130063;130185;2012;   1
130063;130185;2019;   1
130063;130185;2020;   1
130063;130240;2011;   1
130063;130250;2016;   1
130063;130255;2008;   1
130063;130255;2013;   1
130063;130255;2019;   1
130063;130260;2012;   1
130063;130260;2015;   1
130063;130340;2008;   1
130063;130353;2007;   1
130063;130353;2019;   1
130063;130406;2012;   1
130063;130410;2007;   1
130063;130410;2008;   1
130063;130410;2010;   1
130063;130410;2018;   1
130063;150680;2009;   1
130068;110009;2010;   1
130068;110012;2010;   1
130068;110120;2007;   1
130068;110150;2019;   1
130068;130063;2008;   1
130068;130160;2015;   1
130068;130190;2008;   1
130068;130250;2010;   1
130068;130260;2013;   1
130068;130260;2015;   1
130068;130340;2008;   1
130068;130353;2007;   1
130068;130353;2009;   1
130068;130440;2009;   1
130068;130440;2017;   1
130068;160027;2008;   1
130070;110002;2009;   1
130070;110002;2012;   1
130070;110002;2019;   1
130070;110009;2012;   1
130070;110011;2013;   1
130070;110011;2015;   1
130070;110012;2007;   1
130070;110020;2007;   1
130070;110020;2008;   1
130070;110020;2009;   1
130070;110020;2011;   1
130070;110020;2013;   1
130070;110020;2015;   1
130070;110020;2020;   1
130070;110028;2007;   1
130070;110030;2008;   1
130070;110030;2011;   1
130070;110033;2018;   1
130070;110040;2016;   1
130070;110045;2007;   1
130070;110140;2007;   1
130070;110140;2016;   1
130070;120001;2008;   1
130070;120001;2010;   1
130070;120001;2016;   1
130070;120001;2017;   1
130070;120001;2019;   1
130070;120005;2007;   1
130070;120005;2010;   1
130070;120010;2014;   1
130070;120010;2017;   1
130070;120010;2020;   1
130070;120013;2007;   1
130070;120013;2015;   1
130070;120013;2016;   1
130070;120020;2009;   1
130070;120025;2010;   1
130070;120025;2013;   1
130070;120025;2015;   1
130070;120025;2019;   1
130070;120030;2007;   1
130070;120034;2007;   1
130070;120038;2010;   1
130070;120038;2012;   1
130070;120045;2013;   1
130070;120050;2009;   1
130070;120050;2012;   1
130070;120050;2013;   1
130070;120050;2018;   1
130070;120070;2008;   1
130070;120080;2016;   1
130070;120080;2018;   1
130070;130002;2009;   1
130070;130020;2013;   1
130070;130030;2018;   1
130070;130240;2008;   1
130070;130240;2010;   1
130070;130240;2011;   1
130070;130240;2016;   1
130070;130240;2018;   1
130070;130260;2007;   1
130070;130260;2015;   1
130070;130350;2007;   1
130070;130350;2013;   1
130070;130350;2014;   1
130070;130350;2016;   1
130070;130360;2015;   1
130070;130406;2017;   1
130070;311130;2011;   1
130070;510340;2007;   1
130070;510340;2015;   1
130070;510420;2016;   1
130070;510830;2008;   1
130080;110020;2015;   1
130080;110020;2016;   1
130080;110020;2018;   1
130080;110045;2018;   1
130080;110110;2008;   1
130080;110130;2007;   1
130080;120020;2010;   1
130080;120020;2015;   1
130080;120020;2016;   1
130080;130002;2013;   1
130080;130014;2011;   1
130080;130030;2012;   1
130080;130040;2008;   1
130080;130040;2010;   1
130080;130110;2012;   1
130080;130120;2011;   1
130080;130170;2015;   1
130080;130190;2008;   1
130080;130190;2011;   1
130080;130190;2018;   1
130080;130230;2008;   1
130080;130250;2010;   1
130080;130255;2007;   1
130080;130255;2008;   1
130080;130255;2017;   1
130080;130255;2019;   1
130080;130270;2009;   1
130080;130270;2010;   1
130080;130270;2011;   1
130080;130270;2018;   1
130080;130290;2007;   1
130080;130310;2013;   1
130080;130330;2015;   1
130080;130340;2009;   1
130080;130356;2009;   1
130080;130356;2017;   1
130080;130400;2008;   1
130080;140010;2009;   1
130080;140010;2012;   1
130080;140010;2015;   1
130080;140010;2019;   1
130080;140010;2020;   1
130080;140045;2014;   1
130080;150360;2017;   1
130080;150375;2019;   1
130080;150445;2013;   1
130080;150530;2007;   1
130080;420540;2019;   1
130083;120042;2011;   1
130083;130008;2012;   1
130083;130008;2013;   1
130083;130120;2007;   1
130083;130120;2018;   1
130083;130185;2007;   1
130083;130185;2008;   1
130083;130185;2010;   1
130083;130185;2012;   1
130083;130260;2014;   1
130083;130260;2016;   1
130083;130260;2020;   1
130083;130320;2015;   1
130083;130340;2007;   1
130083;130353;2017;   1
130083;130356;2011;   1
130083;130356;2012;   1
130083;315720;2007;   1
130083;510704;2008;   1
130090;110001;2009;   1
130090;110002;2014;   1
130090;110002;2020;   1
130090;110003;2007;   1
130090;110004;2013;   1
130090;110004;2016;   1
130090;110004;2017;   1
130090;110004;2018;   1
130090;110005;2010;   1
130090;110005;2015;   1
130090;110005;2016;   1
130090;110010;2009;   1
130090;110010;2012;   1
130090;110010;2015;   1
130090;110011;2010;   1
130090;110011;2015;   1
130090;110012;2008;   1
130090;110012;2020;   1
130090;110013;2011;   1
130090;110015;2018;   1
130090;110015;2020;   1
130090;110018;2007;   1
130090;110018;2011;   1
130090;110025;2012;   1
130090;110030;2009;   1
130090;110040;2016;   1
130090;110040;2019;   1
130090;110045;2017;   1
130090;110070;2018;   1
130090;110070;2020;   1
130090;110080;2014;   1
130090;110080;2015;   1
130090;110094;2018;   1
130090;110094;2019;   1
130090;110100;2010;   1
130090;110110;2011;   1
130090;110110;2012;   1
130090;110149;2007;   1
130090;110149;2009;   1
130090;110149;2011;   1
130090;110149;2015;   1
130090;110175;2017;   1
130090;120001;2020;   1
130090;120010;2014;   1
130090;120020;2017;   1
130090;120040;2010;   1
130090;130008;2008;   1
130090;130014;2009;   1
130090;130070;2007;   1
130090;130080;2007;   1
130090;130250;2019;   1
130090;130260;2010;   1
130090;130260;2011;   1
130090;130260;2015;   1
130090;130260;2020;   1
130090;130270;2007;   1
130090;130270;2009;   1
130090;130270;2012;   1
130090;130270;2015;   1
130090;130410;2008;   1
130090;130410;2010;   1
130090;140010;2018;   1
130090;150680;2016;   1
130090;150815;2008;   1
130090;210300;2011;   1
130090;210530;2017;   1
130090;411535;2008;   1
130090;420820;2007;   1
130090;500270;2009;   1
130090;521310;2019;   1
130090;521975;2019;   1
130090;530010;2012;   1
130100;110011;2009;   1
130100;110020;2007;   1
130100;110140;2016;   1
130100;130002;2017;   1
130100;130002;2019;   1
130100;130008;2018;   1
130100;130030;2011;   1
130100;130120;2013;   1
130100;130120;2017;   1
130100;130150;2015;   1
130100;130165;2009;   1
130100;130185;2009;   1
130100;130195;2011;   1
130100;130195;2015;   1
130100;130195;2018;   1
130100;130200;2019;   1
130100;130220;2012;   1
130100;130220;2014;   1
130100;130220;2017;   1
130100;130220;2018;   1
130100;130220;2019;   1
130100;130230;2012;   1
130100;130230;2014;   1
130100;130230;2015;   1
130100;130250;2007;   1
130100;130250;2010;   1
130100;130255;2014;   1
130100;130260;2013;   1
130100;130310;2018;   1
130100;130356;2007;   1
130100;130420;2012;   1
130100;130426;2015;   1
130100;150140;2014;   1
130100;150140;2015;   1
130100;211250;2010;   1
130110;110020;2007;   1
130110;110020;2018;   1
130110;120020;2010;   1
130110;120020;2012;   1
130110;130010;2008;   1
130110;130030;2012;   1
130110;130030;2018;   1
130110;130080;2017;   1
130110;130080;2019;   1
130110;130100;2007;   1
130110;130100;2012;   1
130110;130115;2018;   1
130110;130120;2007;   1
130110;130130;2011;   1
130110;130185;2012;   1
130110;130185;2014;   1
130110;130185;2015;   1
130110;130185;2018;   1
130110;130190;2015;   1
130110;130200;2010;   1
130110;130250;2013;   1
130110;130250;2014;   1
130110;130250;2018;   1
130110;130255;2013;   1
130110;130255;2016;   1
130110;130290;2008;   1
130110;130290;2014;   1
130110;130310;2012;   1
130110;130310;2013;   1
130110;130310;2015;   1
130110;130320;2007;   1
130110;130330;2010;   1
130110;130340;2018;   1
130110;130353;2009;   1
130110;130353;2011;   1
130110;130353;2015;   1
130110;130356;2011;   1
130110;130356;2012;   1
130110;130356;2013;   1
130110;130356;2020;   1
130110;130360;2007;   1
130110;130390;2007;   1
130110;130420;2008;   1
130110;140010;2019;   1
130110;150140;2019;   1
130110;150240;2018;   1
130110;150480;2015;   1
130110;150680;2007;   1
130110;150680;2010;   1
130110;150680;2014;   1
130110;150805;2010;   1
130115;110020;2018;   1
130115;110045;2018;   1
130115;130008;2009;   1
130115;130030;2016;   1
130115;130030;2019;   1
130115;130050;2018;   1
130115;130060;2017;   1
130115;130080;2008;   1
130115;130080;2018;   1
130115;130110;2009;   1
130115;130110;2010;   1
130115;130110;2012;   1
130115;130185;2007;   1
130115;130185;2008;   1
130115;130185;2018;   1
130115;130190;2018;   1
130115;130200;2008;   1
130115;130200;2010;   1
130115;130255;2007;   1
130115;130290;2007;   1
130115;130310;2009;   1
130115;130310;2018;   1
130115;130320;2007;   1
130115;130340;2008;   1
130115;130353;2009;   1
130115;130410;2017;   1
130115;150040;2017;   1
130115;510630;2015;   1
130120;110011;2009;   1
130120;110012;2010;   1
130120;110015;2019;   1
130120;110020;2008;   1
130120;110140;2014;   1
130120;110149;2009;   1
130120;120045;2008;   1
130120;130002;2007;   1
130120;130002;2008;   1
130120;130002;2012;   1
130120;130002;2017;   1
130120;130006;2014;   1
130120;130010;2009;   1
130120;130010;2014;   1
130120;130030;2007;   1
130120;130030;2008;   1
130120;130030;2014;   1
130120;130040;2008;   1
130120;130050;2018;   1
130120;130050;2019;   1
130120;130060;2015;   1
130120;130068;2010;   1
130120;130083;2010;   1
130120;130100;2008;   1
130120;130110;2007;   1
130120;130110;2012;   1
130120;130110;2013;   1
130120;130110;2017;   1
130120;130170;2019;   1
130120;130185;2008;   1
130120;130185;2010;   1
130120;130185;2011;   1
130120;130185;2012;   1
130120;130185;2013;   1
130120;130185;2015;   1
130120;130185;2018;   1
130120;130190;2010;   1
130120;130200;2010;   1
130120;130210;2013;   1
130120;130220;2008;   1
130120;130230;2009;   1
130120;130230;2014;   1
130120;130240;2008;   1
130120;130250;2017;   1
130120;130250;2018;   1
130120;130255;2012;   1
130120;130280;2015;   1
130120;130280;2017;   1
130120;130300;2009;   1
130120;130310;2009;   1
130120;130310;2019;   1
130120;130320;2008;   1
130120;130320;2009;   1
130120;130320;2013;   1
130120;130330;2009;   1
130120;130340;2018;   1
130120;130353;2007;   1
130120;130353;2008;   1
130120;130353;2009;   1
130120;130353;2011;   1
130120;130356;2009;   1
130120;130356;2013;   1
130120;130410;2010;   1
130120;130410;2017;   1
130120;130420;2014;   1
130120;130426;2009;   1
130120;130426;2010;   1
130120;130426;2017;   1
130120;130426;2019;   1
130120;130440;2019;   1
130120;140010;2007;   1
130120;140010;2015;   1
130120;150140;2009;   1
130120;150140;2011;   1
130120;150140;2016;   1
130120;150140;2018;   1
130120;150470;2008;   1
130120;150530;2013;   1
130120;150530;2016;   1
130120;150680;2008;   1
130120;150680;2010;   1
130120;355030;2007;   1
130130;130010;2010;   1
130130;130063;2007;   1
130130;130120;2010;   1
130130;130120;2014;   1
130130;130185;2016;   1
130130;130250;2011;   1
130130;130250;2012;   1
130130;130260;2015;   1
130130;130270;2009;   1
130130;130340;2010;   1
130130;130420;2008;   1
130130;150530;2008;   1
130130;211050;2015;   1
130140;120020;2013;   1
130140;120020;2015;   1
130140;120033;2008;   1
130140;120040;2009;   1
130140;120040;2013;   1
130140;120040;2014;   1
130140;120040;2016;   1
130140;120040;2018;   1
130140;120042;2018;   1
130140;120060;2010;   1
130140;130020;2014;   1
130140;130030;2012;   1
130140;130040;2007;   1
130140;130070;2012;   1
130140;130100;2016;   1
130140;130100;2017;   1
130140;130130;2015;   1
130140;130150;2007;   1
130140;130160;2008;   1
130140;130160;2009;   1
130140;130180;2018;   1
130140;130180;2020;   1
130140;130195;2008;   1
130140;130230;2010;   1
130140;130230;2013;   1
130140;130230;2014;   1
130140;130250;2015;   1
130140;130260;2018;   1
130140;130260;2019;   1
130140;130260;2020;   1
130140;130280;2013;   1
130140;130353;2013;   1
130140;130353;2015;   1
130140;130406;2019;   1
130140;130420;2019;   1
130140;150060;2009;   1
130150;110040;2017;   1
130150;120020;2014;   1
130150;120040;2015;   1
130150;120040;2016;   1
130150;120060;2009;   1
130150;120060;2015;   1
130150;130140;2008;   1
130150;130140;2019;   1
130150;130180;2010;   1
130150;130240;2015;   1
130150;130260;2007;   1
130150;130260;2011;   1
130150;130260;2015;   1
130150;130260;2016;   1
130150;130420;2010;   1
130160;130002;2012;   1
130160;130002;2013;   1
130160;130002;2014;   1
130160;130002;2016;   1
130160;130120;2007;   1
130160;130120;2016;   1
130160;130130;2008;   1
130160;130140;2011;   1
130160;130190;2017;   1
130160;130220;2007;   1
130160;130220;2008;   1
130160;130220;2016;   1
130160;130220;2019;   1
130160;130230;2007;   1
130160;130230;2008;   1
130160;130260;2009;   1
130160;130260;2013;   1
130160;130260;2014;   1
130160;130260;2018;   1
130160;130280;2010;   1
130160;130406;2007;   1
130160;130406;2009;   1
130160;130420;2007;   1
130160;130420;2008;   1
130160;130420;2009;   1
130160;130420;2010;   1
130160;130420;2018;   1
130165;110002;2013;   1
130165;110010;2009;   1
130165;110010;2012;   1
130165;110020;2016;   1
130165;110020;2017;   1
130165;110070;2010;   1
130165;110110;2007;   1
130165;110110;2008;   1
130165;120013;2018;   1
130165;120017;2016;   1
130165;120032;2014;   1
130165;120033;2009;   1
130165;120033;2014;   1
130165;120035;2012;   1
130165;120035;2017;   1
130165;120035;2020;   1
130165;120039;2013;   1
130165;120039;2017;   1
130165;120040;2007;   1
130165;120040;2008;   1
130165;120040;2013;   1
130165;120040;2018;   1
130165;120042;2018;   1
130165;120042;2019;   1
130165;120045;2013;   1
130165;120060;2015;   1
130165;120060;2017;   1
130165;130020;2017;   1
