mun;ano;group;raca;n;p
110010;2013;Autóctone;Parda;113;2,08872458410351e-01
110010;2013;Autóctone;Indígena;410;7,57855822550832e-01
110010;2013;Importado;Branca;3;3,57142857142857e-02
110010;2013;Importado;Preta;4;4,76190476190476e-02
110010;2013;Importado;Amarela;1;1,19047619047619e-02
110010;2013;Importado;Parda;71;8,45238095238095e-01
110010;2013;Importado;Indígena;5;5,95238095238095e-02
110010;2013;NA;Branca;1;4,54545454545455e-02
110010;2013;NA;Parda;21;9,54545454545455e-01
110010;2014;Autóctone;Branca;3;8,24175824175824e-03
110010;2014;Autóctone;Parda;36;9,89010989010989e-02
110010;2014;Autóctone;Indígena;325;8,92857142857143e-01
110010;2014;Importado;Branca;2;5,00000000000000e-02
110010;2014;Importado;Parda;26;6,50000000000000e-01
110010;2014;Importado;Indígena;12;3,00000000000000e-01
110010;2014;NA;Parda;9;1,00000000000000e+00
110010;2015;Autóctone;Branca;8;1,40350877192982e-02
110010;2015;Autóctone;Parda;57;1,00000000000000e-01
110010;2015;Autóctone;Indígena;505;8,85964912280702e-01
110010;2015;Importado;Parda;23;2,98701298701299e-01
110010;2015;Importado;Indígena;54;7,01298701298701e-01
110010;2015;NA;Parda;9;1,00000000000000e+00
110010;2016;Autóctone;Branca;6;1,76470588235294e-02
110010;2016;Autóctone;Preta;1;2,94117647058824e-03
110010;2016;Autóctone;Parda;148;4,35294117647059e-01
110010;2016;Autóctone;Indígena;185;5,44117647058823e-01
110010;2016;Importado;Branca;3;3,26086956521739e-02
110010;2016;Importado;Parda;36;3,91304347826087e-01
110010;2016;Importado;Indígena;53;5,76086956521739e-01
110010;2016;NA;Preta;1;1,25000000000000e-01
110010;2016;NA;Parda;7;8,75000000000000e-01
110010;2017;Autóctone;Branca;2;5,60224089635854e-03
110010;2017;Autóctone;Preta;1;2,80112044817927e-03
110010;2017;Autóctone;Parda;18;5,04201680672269e-02
110010;2017;Autóctone;Indígena;336;9,41176470588235e-01
110010;2017;Importado;Branca;2;8,69565217391304e-02
110010;2017;Importado;Preta;1;4,34782608695652e-02
110010;2017;Importado;Parda;10;4,34782608695652e-01
110010;2017;Importado;Indígena;10;4,34782608695652e-01
110010;2017;NA;Branca;1;1,00000000000000e-01
110010;2017;NA;Parda;9;9,00000000000000e-01
110010;2018;Autóctone;Branca;6;1,73410404624277e-02
110010;2018;Autóctone;Preta;5;1,44508670520231e-02
110010;2018;Autóctone;Amarela;1;2,89017341040462e-03
110010;2018;Autóctone;Parda;77;2,22543352601156e-01
110010;2018;Autóctone;Indígena;257;7,42774566473988e-01
110010;2018;Importado;Branca;4;2,87769784172662e-02
110010;2018;Importado;Amarela;1;7,19424460431655e-03
110010;2018;Importado;Parda;22;1,58273381294964e-01
110010;2018;Importado;Indígena;112;8,05755395683453e-01
110010;2018;NA;Parda;8;1,00000000000000e+00
110010;2019;Autóctone;Branca;11;2,01465201465201e-02
110010;2019;Autóctone;Preta;1;1,83150183150183e-03
110010;2019;Autóctone;Parda;46;8,42490842490843e-02
110010;2019;Autóctone;Indígena;488;8,93772893772894e-01
110010;2019;Importado;Branca;3;3,57142857142857e-02
110010;2019;Importado;Preta;1;1,19047619047619e-02
110010;2019;Importado;Parda;28;3,33333333333333e-01
110010;2019;Importado;Indígena;52;6,19047619047619e-01
110010;2019;NA;Parda;5;1,00000000000000e+00
110010;2020;Autóctone;Branca;3;9,64630225080386e-03
110010;2020;Autóctone;Parda;28;9,00321543408360e-02
110010;2020;Autóctone;Indígena;280;9,00321543408360e-01
110010;2020;Importado;Branca;1;8,33333333333333e-02
110010;2020;Importado;Parda;8;6,66666666666667e-01
110010;2020;Importado;Indígena;3;2,50000000000000e-01
110010;2020;NA;Parda;3;1,00000000000000e+00
110011;2007;Autóctone;Ignorado;70;1,00000000000000e+00
110011;2007;Importado;Ignorado;1111;1,00000000000000e+00
110011;2007;NA;Ignorado;1;1,00000000000000e+00
110011;2008;Autóctone;Ignorado;46;1,00000000000000e+00
110011;2008;Importado;Ignorado;611;1,00000000000000e+00
110011;2009;Autóctone;Ignorado;23;1,00000000000000e+00
110011;2009;Importado;Ignorado;509;1,00000000000000e+00
110011;2010;Autóctone;Ignorado;13;1,00000000000000e+00
110011;2010;Importado;Parda;1;1,85185185185185e-03
110011;2010;Importado;Ignorado;539;9,98148148148148e-01
110011;2010;NA;Ignorado;3;1,00000000000000e+00
110011;2011;Autóctone;Branca;1;1,42857142857143e-01
110011;2011;Autóctone;Parda;3;4,28571428571429e-01
110011;2011;Autóctone;Indígena;1;1,42857142857143e-01
110011;2011;Autóctone;Ignorado;2;2,85714285714286e-01
110011;2011;Importado;Branca;64;2,06451612903226e-01
110011;2011;Importado;Preta;21;6,77419354838710e-02
110011;2011;Importado;Amarela;1;3,22580645161290e-03
110011;2011;Importado;Parda;173;5,58064516129032e-01
110011;2011;Importado;Indígena;6;1,93548387096774e-02
110011;2011;Importado;Ignorado;45;1,45161290322581e-01
110011;2011;NA;Parda;1;1,00000000000000e+00
110011;2012;Autóctone;Parda;2;1,00000000000000e+00
110011;2012;Importado;Branca;28;1,55555555555556e-01
110011;2012;Importado;Preta;10;5,55555555555556e-02
110011;2012;Importado;Amarela;4;2,22222222222222e-02
110011;2012;Importado;Parda;138;7,66666666666667e-01
110011;2012;NA;Parda;1;1,00000000000000e+00
110011;2013;Importado;Branca;57;4,31818181818182e-01
110011;2013;Importado;Preta;6;4,54545454545455e-02
110011;2013;Importado;Parda;68;5,15151515151515e-01
110011;2013;Importado;Indígena;1;7,57575757575758e-03
110011;2013;NA;Parda;1;1,00000000000000e+00
110011;2014;Autóctone;Parda;1;1,00000000000000e+00
110011;2014;Importado;Branca;20;3,44827586206897e-01
110011;2014;Importado;Preta;8;1,37931034482759e-01
110011;2014;Importado;Amarela;3;5,17241379310345e-02
110011;2014;Importado;Parda;27;4,65517241379310e-01
110011;2015;Autóctone;Branca;1;5,00000000000000e-01
110011;2015;Autóctone;Parda;1;5,00000000000000e-01
110011;2015;Importado;Branca;58;4,46153846153846e-01
110011;2015;Importado;Preta;16;1,23076923076923e-01
110011;2015;Importado;Amarela;2;1,53846153846154e-02
110011;2015;Importado;Parda;54;4,15384615384615e-01
110011;2015;NA;Branca;1;1,00000000000000e+00
110011;2016;Autóctone;Branca;1;1,00000000000000e+00
110011;2016;Importado;Branca;42;3,52941176470588e-01
110011;2016;Importado;Preta;13;1,09243697478992e-01
110011;2016;Importado;Parda;62;5,21008403361345e-01
110011;2016;Importado;Indígena;2;1,68067226890756e-02
110011;2017;Autóctone;Parda;1;1,00000000000000e+00
110011;2017;Importado;Branca;21;2,91666666666667e-01
110011;2017;Importado;Preta;5;6,94444444444444e-02
110011;2017;Importado;Amarela;1;1,38888888888889e-02
110011;2017;Importado;Parda;37;5,13888888888889e-01
110011;2017;Importado;Indígena;8;1,11111111111111e-01
110011;2018;Importado;Branca;23;2,34693877551020e-01
110011;2018;Importado;Preta;11;1,12244897959184e-01
110011;2018;Importado;Amarela;1;1,02040816326531e-02
110011;2018;Importado;Parda;42;4,28571428571429e-01
110011;2018;Importado;Indígena;21;2,14285714285714e-01
110011;2019;Autóctone;Parda;1;1,00000000000000e+00
110011;2019;Importado;Branca;31;2,48000000000000e-01
110011;2019;Importado;Preta;19;1,52000000000000e-01
110011;2019;Importado;Parda;71;5,68000000000000e-01
110011;2019;Importado;Indígena;4;3,20000000000000e-02
110011;2020;Importado;Branca;15;3,26086956521739e-01
110011;2020;Importado;Preta;1;2,17391304347826e-02
110011;2020;Importado;Parda;30;6,52173913043478e-01
110012;2007;Autóctone;Ignorado;40;1,00000000000000e+00
110012;2007;Importado;Ignorado;1613;1,00000000000000e+00
110012;2007;NA;Ignorado;2;1,00000000000000e+00
110012;2008;Autóctone;Ignorado;20;1,00000000000000e+00
110012;2008;Importado;Ignorado;769;1,00000000000000e+00
110012;2008;NA;Ignorado;3;1,00000000000000e+00
110012;2009;Autóctone;Ignorado;12;1,00000000000000e+00
110012;2009;Importado;Ignorado;503;1,00000000000000e+00
110012;2009;NA;Ignorado;2;1,00000000000000e+00
110012;2010;Autóctone;Ignorado;29;1,00000000000000e+00
110012;2010;Importado;Ignorado;477;1,00000000000000e+00
110012;2010;NA;Ignorado;7;1,00000000000000e+00
110012;2011;Autóctone;Branca;6;2,40000000000000e-01
110012;2011;Autóctone;Preta;1;4,00000000000000e-02
110012;2011;Autóctone;Parda;7;2,80000000000000e-01
110012;2011;Autóctone;Indígena;7;2,80000000000000e-01
110012;2011;Autóctone;Ignorado;4;1,60000000000000e-01
110012;2011;Importado;Branca;52;1,19815668202765e-01
110012;2011;Importado;Preta;12;2,76497695852535e-02
110012;2011;Importado;Amarela;2;4,60829493087558e-03
110012;2011;Importado;Parda;275;6,33640552995392e-01
110012;2011;Importado;Indígena;5;1,15207373271889e-02
110012;2011;Importado;Ignorado;88;2,02764976958525e-01
110012;2011;NA;Branca;1;3,33333333333333e-01
110012;2011;NA;Parda;2;6,66666666666667e-01
110012;2012;Autóctone;Branca;1;1,00000000000000e-01
110012;2012;Autóctone;Preta;1;1,00000000000000e-01
110012;2012;Autóctone;Parda;8;8,00000000000000e-01
110012;2012;Importado;Branca;23;8,58208955223881e-02
110012;2012;Importado;Preta;7;2,61194029850746e-02
110012;2012;Importado;Amarela;2;7,46268656716418e-03
110012;2012;Importado;Parda;232;8,65671641791045e-01
110012;2012;Importado;Indígena;4;1,49253731343284e-02
110012;2012;NA;Parda;1;1,00000000000000e+00
110012;2013;Autóctone;Parda;1;5,00000000000000e-01
110012;2013;Autóctone;Indígena;1;5,00000000000000e-01
110012;2013;Importado;Branca;50;1,93798449612403e-01
110012;2013;Importado;Preta;4;1,55038759689922e-02
110012;2013;Importado;Parda;204;7,90697674418605e-01
110012;2013;NA;Parda;4;1,00000000000000e+00
110012;2014;Autóctone;Branca;1;5,00000000000000e-01
110012;2014;Autóctone;Parda;1;5,00000000000000e-01
110012;2014;Importado;Branca;14;1,28440366972477e-01
110012;2014;Importado;Preta;3;2,75229357798165e-02
110012;2014;Importado;Amarela;1;9,17431192660551e-03
110012;2014;Importado;Parda;91;8,34862385321101e-01
110012;2014;NA;Branca;1;2,50000000000000e-01
110012;2014;NA;Preta;1;2,50000000000000e-01
110012;2014;NA;Parda;2;5,00000000000000e-01
110012;2015;Autóctone;Parda;2;1,00000000000000e+00
110012;2015;Importado;Branca;32;2,93577981651376e-01
110012;2015;Importado;Preta;6;5,50458715596330e-02
110012;2015;Importado;Amarela;3;2,75229357798165e-02
110012;2015;Importado;Parda;67;6,14678899082569e-01
110012;2015;Importado;Indígena;1;9,17431192660551e-03
110012;2015;NA;Parda;3;1,00000000000000e+00
110012;2016;Autóctone;Parda;2;1,00000000000000e+00
110012;2016;Importado;Branca;25;2,47524752475248e-01
110012;2016;Importado;Preta;5;4,95049504950495e-02
110012;2016;Importado;Amarela;1;9,90099009900990e-03
110012;2016;Importado;Parda;70;6,93069306930693e-01
110012;2016;NA;Branca;1;1,66666666666667e-01
110012;2016;NA;Parda;5;8,33333333333333e-01
110012;2017;Autóctone;Parda;1;1,00000000000000e+00
110012;2017;Importado;Branca;12;1,37931034482759e-01
110012;2017;Importado;Preta;1;1,14942528735632e-02
110012;2017;Importado;Parda;73;8,39080459770115e-01
110012;2017;Importado;Indígena;1;1,14942528735632e-02
110012;2017;NA;Parda;1;1,00000000000000e+00
110012;2018;Autóctone;Parda;3;1,00000000000000e+00
110012;2018;Importado;Branca;12;1,23711340206186e-01
110012;2018;Importado;Amarela;4;4,12371134020619e-02
110012;2018;Importado;Parda;81;8,35051546391753e-01
110012;2018;NA;Parda;1;1,00000000000000e+00
110012;2019;Autóctone;Parda;8;1,00000000000000e+00
110012;2019;Importado;Branca;12;1,17647058823529e-01
110012;2019;Importado;Amarela;4;3,92156862745098e-02
110012;2019;Importado;Parda;86;8,43137254901961e-01
110012;2019;NA;Parda;1;1,00000000000000e+00
110012;2020;Autóctone;Indígena;1;1,00000000000000e+00
110012;2020;Importado;Branca;5;1,11111111111111e-01
110012;2020;Importado;Amarela;3;6,66666666666667e-02
110012;2020;Importado;Parda;37;8,22222222222222e-01
110013;2007;Autóctone;Ignorado;6076;1,00000000000000e+00
110013;2007;Importado;Ignorado;1025;1,00000000000000e+00
110013;2007;NA;Ignorado;2;1,00000000000000e+00
110013;2008;Autóctone;Ignorado;3319;1,00000000000000e+00
110013;2008;Importado;Ignorado;428;1,00000000000000e+00
110013;2008;NA;Ignorado;4;1,00000000000000e+00
110013;2009;Autóctone;Ignorado;3336;1,00000000000000e+00
110013;2009;Importado;Ignorado;402;1,00000000000000e+00
110013;2009;NA;Ignorado;2;1,00000000000000e+00
110013;2010;Autóctone;Ignorado;3159;1,00000000000000e+00
110013;2010;Importado;Ignorado;336;1,00000000000000e+00
110013;2010;NA;Ignorado;2;1,00000000000000e+00
110013;2011;Autóctone;Branca;547;2,28297161936561e-01
110013;2011;Autóctone;Preta;513;2,14106844741235e-01
110013;2011;Autóctone;Amarela;90;3,75626043405676e-02
110013;2011;Autóctone;Parda;899;3,75208681135225e-01
110013;2011;Autóctone;Indígena;21;8,76460767946578e-03
110013;2011;Autóctone;Ignorado;326;1,36060100166945e-01
110013;2011;Importado;Branca;43;1,85344827586207e-01
110013;2011;Importado;Preta;64;2,75862068965517e-01
110013;2011;Importado;Amarela;4;1,72413793103448e-02
110013;2011;Importado;Parda;77;3,31896551724138e-01
110013;2011;Importado;Indígena;3;1,29310344827586e-02
110013;2011;Importado;Ignorado;41;1,76724137931034e-01
110013;2011;NA;Ignorado;1;1,00000000000000e+00
110013;2012;Autóctone;Branca;257;1,90936106983655e-01
110013;2012;Autóctone;Preta;255;1,89450222882615e-01
110013;2012;Autóctone;Amarela;64;4,75482912332838e-02
110013;2012;Autóctone;Parda;763;5,66864784546805e-01
110013;2012;Autóctone;Indígena;7;5,20059435364042e-03
110013;2012;Importado;Branca;39;2,19101123595506e-01
110013;2012;Importado;Preta;43;2,41573033707865e-01
110013;2012;Importado;Amarela;10;5,61797752808989e-02
110013;2012;Importado;Parda;84;4,71910112359551e-01
110013;2012;Importado;Indígena;2;1,12359550561798e-02
110013;2013;Autóctone;Branca;152;2,28571428571429e-01
110013;2013;Autóctone;Preta;90;1,35338345864662e-01
110013;2013;Autóctone;Amarela;48;7,21804511278196e-02
110013;2013;Autóctone;Parda;374;5,62406015037594e-01
110013;2013;Autóctone;Indígena;1;1,50375939849624e-03
110013;2013;Importado;Branca;67;2,73469387755102e-01
110013;2013;Importado;Preta;31;1,26530612244898e-01
110013;2013;Importado;Amarela;20;8,16326530612245e-02
110013;2013;Importado;Parda;127;5,18367346938776e-01
110013;2014;Autóctone;Branca;47;1,42424242424242e-01
110013;2014;Autóctone;Preta;24;7,27272727272727e-02
110013;2014;Autóctone;Amarela;19;5,75757575757576e-02
110013;2014;Autóctone;Parda;239;7,24242424242424e-01
110013;2014;Autóctone;Indígena;1;3,03030303030303e-03
110013;2014;Importado;Branca;45;1,95652173913043e-01
110013;2014;Importado;Preta;15;6,52173913043478e-02
110013;2014;Importado;Amarela;15;6,52173913043478e-02
110013;2014;Importado;Parda;155;6,73913043478261e-01
110013;2015;Autóctone;Branca;134;1,99701937406855e-01
110013;2015;Autóctone;Preta;69;1,02831594634873e-01
110013;2015;Autóctone;Amarela;6;8,94187779433681e-03
110013;2015;Autóctone;Parda;461;6,87034277198212e-01
110013;2015;Autóctone;Indígena;1;1,49031296572280e-03
110013;2015;Importado;Branca;41;1,72268907563025e-01
110013;2015;Importado;Preta;13;5,46218487394958e-02
110013;2015;Importado;Amarela;8;3,36134453781513e-02
110013;2015;Importado;Parda;176;7,39495798319328e-01
110013;2015;NA;Branca;1;1,00000000000000e+00
110013;2016;Autóctone;Branca;349;2,54373177842566e-01
110013;2016;Autóctone;Preta;146;1,06413994169096e-01
110013;2016;Autóctone;Amarela;5;3,64431486880466e-03
110013;2016;Autóctone;Parda;872;6,35568513119534e-01
110013;2016;Importado;Branca;26;1,98473282442748e-01
110013;2016;Importado;Preta;13;9,92366412213740e-02
110013;2016;Importado;Parda;92;7,02290076335878e-01
110013;2017;Autóctone;Branca;195;2,40147783251232e-01
110013;2017;Autóctone;Preta;86;1,05911330049261e-01
110013;2017;Autóctone;Amarela;6;7,38916256157635e-03
110013;2017;Autóctone;Parda;524;6,45320197044335e-01
110013;2017;Autóctone;Indígena;1;1,23152709359606e-03
110013;2017;Importado;Branca;42;3,25581395348837e-01
110013;2017;Importado;Preta;10;7,75193798449612e-02
110013;2017;Importado;Amarela;2;1,55038759689922e-02
110013;2017;Importado;Parda;75;5,81395348837209e-01
110013;2018;Autóctone;Branca;83;2,63492063492063e-01
110013;2018;Autóctone;Preta;37;1,17460317460317e-01
110013;2018;Autóctone;Amarela;1;3,17460317460317e-03
110013;2018;Autóctone;Parda;193;6,12698412698413e-01
110013;2018;Autóctone;Indígena;1;3,17460317460317e-03
110013;2018;Importado;Branca;72;3,69230769230769e-01
110013;2018;Importado;Preta;21;1,07692307692308e-01
110013;2018;Importado;Amarela;1;5,12820512820513e-03
110013;2018;Importado;Parda;101;5,17948717948718e-01
110013;2019;Autóctone;Branca;119;2,83333333333333e-01
110013;2019;Autóctone;Preta;63;1,50000000000000e-01
110013;2019;Autóctone;Amarela;11;2,61904761904762e-02
110013;2019;Autóctone;Parda;226;5,38095238095238e-01
110013;2019;Autóctone;Indígena;1;2,38095238095238e-03
110013;2019;Importado;Branca;172;3,43313373253493e-01
110013;2019;Importado;Preta;59;1,17764471057884e-01
110013;2019;Importado;Amarela;12;2,39520958083832e-02
110013;2019;Importado;Parda;257;5,12974051896208e-01
110013;2019;Importado;Indígena;1;1,99600798403194e-03
110013;2020;Autóctone;Branca;43;2,88590604026846e-01
110013;2020;Autóctone;Preta;17;1,14093959731544e-01
110013;2020;Autóctone;Amarela;5;3,35570469798658e-02
110013;2020;Autóctone;Parda;83;5,57046979865772e-01
110013;2020;Autóctone;Indígena;1;6,71140939597315e-03
110013;2020;Importado;Branca;27;2,43243243243243e-01
110013;2020;Importado;Preta;15;1,35135135135135e-01
110013;2020;Importado;Parda;68;6,12612612612613e-01
110013;2020;Importado;Indígena;1;9,00900900900901e-03
110014;2007;Autóctone;Ignorado;56;1,00000000000000e+00
110014;2007;Importado;Ignorado;139;1,00000000000000e+00
110014;2008;Autóctone;Ignorado;14;1,00000000000000e+00
110014;2008;Importado;Ignorado;69;1,00000000000000e+00
110014;2009;Autóctone;Ignorado;25;1,00000000000000e+00
110014;2009;Importado;Ignorado;68;1,00000000000000e+00
110014;2010;Autóctone;Ignorado;33;1,00000000000000e+00
110014;2010;Importado;Ignorado;37;1,00000000000000e+00
110014;2011;Autóctone;Branca;3;3,33333333333333e-01
110014;2011;Autóctone;Parda;2;2,22222222222222e-01
110014;2011;Autóctone;Ignorado;4;4,44444444444444e-01
110014;2011;Importado;Branca;10;4,16666666666667e-01
110014;2011;Importado;Preta;1;4,16666666666667e-02
110014;2011;Importado;Parda;6;2,50000000000000e-01
110014;2011;Importado;Ignorado;7;2,91666666666667e-01
110014;2012;Importado;Branca;6;2,72727272727273e-01
110014;2012;Importado;Parda;16;7,27272727272727e-01
110014;2013;Importado;Branca;11;7,33333333333333e-01
110014;2013;Importado;Parda;4;2,66666666666667e-01
110014;2014;Importado;Branca;8;8,00000000000000e-01
110014;2014;Importado;Parda;2;2,00000000000000e-01
110014;2015;Importado;Branca;1;1,00000000000000e+00
110014;2016;Autóctone;Parda;2;1,00000000000000e+00
110014;2016;Importado;Parda;7;1,00000000000000e+00
110014;2017;Autóctone;Parda;3;1,00000000000000e+00
110014;2017;Importado;Parda;6;1,00000000000000e+00
110014;2018;Importado;Parda;3;1,00000000000000e+00
110014;2019;Importado;Branca;4;1,90476190476190e-01
110014;2019;Importado;Preta;1;4,76190476190476e-02
110014;2019;Importado;Parda;16;7,61904761904762e-01
110014;2020;Importado;Branca;7;5,00000000000000e-01
110014;2020;Importado;Preta;1;7,14285714285714e-02
110014;2020;Importado;Parda;6;4,28571428571429e-01
110015;2007;Autóctone;Ignorado;8;1,00000000000000e+00
110015;2007;Importado;Ignorado;493;1,00000000000000e+00
110015;2008;Autóctone;Ignorado;11;1,00000000000000e+00
110015;2008;Importado;Ignorado;279;1,00000000000000e+00
110015;2008;NA;Ignorado;1;1,00000000000000e+00
