mun;ano;mes;group;n;p
211285;2007;set;NA;1;1,000000000000000000
211285;2007;out;Autóctone;1;1,000000000000000000
211285;2007;dez;NA;1;1,000000000000000000
211285;2008;jan;Autóctone;1;1,000000000000000000
211285;2008;abr;Autóctone;1;1,000000000000000000
211285;2008;nov;Autóctone;1;0,166666666666666657
211285;2008;nov;Importado;5;0,833333333333333370
211285;2008;dez;Importado;1;1,000000000000000000
211285;2009;jan;Importado;6;1,000000000000000000
211285;2009;mar;Importado;2;1,000000000000000000
211285;2009;ago;Autóctone;1;0,500000000000000000
211285;2009;ago;NA;1;0,500000000000000000
211285;2009;out;Importado;1;1,000000000000000000
211285;2009;nov;Importado;1;1,000000000000000000
211285;2009;dez;Importado;1;1,000000000000000000
211285;2010;jan;Importado;4;0,666666666666666630
211285;2010;jan;NA;2;0,333333333333333315
211285;2010;fev;NA;1;1,000000000000000000
211285;2010;abr;Autóctone;1;0,333333333333333315
211285;2010;abr;Importado;2;0,666666666666666630
211285;2010;mai;Autóctone;11;1,000000000000000000
211285;2010;jun;Autóctone;1;1,000000000000000000
211285;2010;jul;Importado;1;1,000000000000000000
211285;2010;out;Importado;4;1,000000000000000000
211285;2010;dez;Importado;1;1,000000000000000000
211285;2011;jan;Importado;1;1,000000000000000000
211285;2011;fev;Importado;3;1,000000000000000000
211285;2012;jan;Importado;2;1,000000000000000000
211285;2012;fev;Importado;1;1,000000000000000000
211285;2012;out;NA;1;1,000000000000000000
211290;2007;jan;Importado;1;1,000000000000000000
211290;2007;fev;Autóctone;1;1,000000000000000000
211290;2007;abr;Autóctone;1;1,000000000000000000
211290;2007;jul;Autóctone;1;0,500000000000000000
211290;2007;jul;Importado;1;0,500000000000000000
211290;2007;nov;Importado;2;0,666666666666666630
211290;2007;nov;NA;1;0,333333333333333315
211290;2009;fev;Importado;1;1,000000000000000000
211290;2009;mar;Importado;1;1,000000000000000000
211290;2010;mar;Autóctone;1;1,000000000000000000
211290;2010;abr;Importado;2;1,000000000000000000
211290;2010;jul;Importado;2;1,000000000000000000
211290;2010;ago;Autóctone;1;0,500000000000000000
211290;2010;ago;Importado;1;0,500000000000000000
211290;2010;out;Importado;4;1,000000000000000000
211290;2010;nov;Importado;8;1,000000000000000000
211290;2010;dez;Importado;2;1,000000000000000000
211290;2011;jan;Importado;1;1,000000000000000000
211290;2011;fev;Importado;3;1,000000000000000000
211290;2011;mar;Autóctone;1;1,000000000000000000
211290;2011;ago;Autóctone;4;0,800000000000000044
211290;2011;ago;Importado;1;0,200000000000000011
211290;2011;set;Autóctone;17;1,000000000000000000
211290;2011;out;Autóctone;5;1,000000000000000000
211290;2011;nov;Autóctone;1;1,000000000000000000
211290;2011;dez;Autóctone;1;1,000000000000000000
211290;2012;jan;Importado;1;1,000000000000000000
211290;2012;dez;Importado;1;1,000000000000000000
211290;2017;fev;NA;1;1,000000000000000000
211290;2017;jun;Importado;1;1,000000000000000000
211290;2019;out;Importado;1;1,000000000000000000
211300;2007;jan;Importado;1;0,250000000000000000
211300;2007;jan;NA;3;0,750000000000000000
211300;2007;fev;Autóctone;1;1,000000000000000000
211300;2007;mar;Autóctone;1;1,000000000000000000
211300;2007;abr;Autóctone;1;0,200000000000000011
211300;2007;abr;Importado;1;0,200000000000000011
211300;2007;abr;NA;3;0,599999999999999978
211300;2007;mai;Importado;1;0,250000000000000000
211300;2007;mai;NA;3;0,750000000000000000
211300;2007;jun;Autóctone;4;0,800000000000000044
211300;2007;jun;NA;1;0,200000000000000011
211300;2007;jul;Importado;4;0,800000000000000044
211300;2007;jul;NA;1;0,200000000000000011
211300;2007;ago;Importado;2;0,666666666666666630
211300;2007;ago;NA;1;0,333333333333333315
211300;2007;set;Importado;4;1,000000000000000000
211300;2007;out;Importado;2;0,500000000000000000
211300;2007;out;NA;2;0,500000000000000000
211300;2007;nov;Importado;2;0,333333333333333315
211300;2007;nov;NA;4;0,666666666666666630
211300;2007;dez;NA;2;1,000000000000000000
211300;2008;jan;Importado;1;0,333333333333333315
211300;2008;jan;NA;2;0,666666666666666630
211300;2008;fev;NA;2;1,000000000000000000
211300;2008;mar;Importado;1;0,250000000000000000
211300;2008;mar;NA;3;0,750000000000000000
211300;2008;abr;NA;1;1,000000000000000000
211300;2008;mai;Importado;1;1,000000000000000000
211300;2008;jul;NA;1;1,000000000000000000
211300;2008;ago;Importado;1;1,000000000000000000
211300;2008;set;NA;2;1,000000000000000000
211300;2008;out;NA;3;1,000000000000000000
211300;2008;nov;NA;2;1,000000000000000000
211300;2008;dez;Importado;2;0,500000000000000000
211300;2008;dez;NA;2;0,500000000000000000
211300;2009;jan;Importado;2;0,333333333333333315
211300;2009;jan;NA;4;0,666666666666666630
211300;2009;mar;Importado;1;1,000000000000000000
211300;2009;abr;Importado;1;0,333333333333333315
211300;2009;abr;NA;2;0,666666666666666630
211300;2009;mai;Importado;1;0,500000000000000000
211300;2009;mai;NA;1;0,500000000000000000
211300;2009;jun;Importado;1;0,250000000000000000
211300;2009;jun;NA;3;0,750000000000000000
211300;2009;jul;Importado;1;0,333333333333333315
211300;2009;jul;NA;2;0,666666666666666630
211300;2009;ago;Importado;1;0,500000000000000000
211300;2009;ago;NA;1;0,500000000000000000
211300;2009;set;NA;1;1,000000000000000000
211300;2009;out;Autóctone;1;1,000000000000000000
211300;2009;nov;NA;1;1,000000000000000000
211300;2009;dez;Importado;1;0,500000000000000000
211300;2009;dez;NA;1;0,500000000000000000
211300;2010;jan;Importado;1;0,333333333333333315
211300;2010;jan;NA;2;0,666666666666666630
211300;2010;fev;NA;3;1,000000000000000000
211300;2010;mar;NA;1;1,000000000000000000
211300;2010;abr;NA;2;1,000000000000000000
211300;2010;mai;NA;2;1,000000000000000000
211300;2010;jun;NA;2;1,000000000000000000
211300;2010;jul;Importado;1;0,250000000000000000
211300;2010;jul;NA;3;0,750000000000000000
211300;2010;ago;Importado;2;0,333333333333333315
211300;2010;ago;NA;4;0,666666666666666630
211300;2010;set;Autóctone;1;0,111111111111111105
211300;2010;set;Importado;5;0,555555555555555580
211300;2010;set;NA;3;0,333333333333333315
211300;2010;out;Importado;3;0,500000000000000000
211300;2010;out;NA;3;0,500000000000000000
211300;2010;nov;Importado;2;0,666666666666666630
211300;2010;nov;NA;1;0,333333333333333315
211300;2010;dez;NA;3;1,000000000000000000
211300;2011;jan;NA;1;1,000000000000000000
211300;2011;fev;Autóctone;1;0,500000000000000000
211300;2011;fev;Importado;1;0,500000000000000000
211300;2011;mar;Importado;2;0,500000000000000000
211300;2011;mar;NA;2;0,500000000000000000
211300;2011;mai;NA;1;1,000000000000000000
211300;2011;jun;NA;1;1,000000000000000000
211300;2011;jul;NA;3;1,000000000000000000
211300;2011;set;NA;1;1,000000000000000000
211300;2011;out;Importado;1;1,000000000000000000
211300;2012;jan;Autóctone;1;0,090909090909090912
211300;2012;jan;Importado;8;0,727272727272727293
211300;2012;jan;NA;2;0,181818181818181823
211300;2012;fev;NA;1;1,000000000000000000
211300;2012;mar;Importado;2;1,000000000000000000
211300;2012;abr;Importado;4;0,571428571428571397
211300;2012;abr;NA;3;0,428571428571428548
211300;2012;mai;Importado;1;1,000000000000000000
211300;2012;jun;Importado;1;0,500000000000000000
211300;2012;jun;NA;1;0,500000000000000000
211300;2012;jul;Importado;1;0,500000000000000000
211300;2012;jul;NA;1;0,500000000000000000
211300;2012;ago;Importado;1;0,500000000000000000
211300;2012;ago;NA;1;0,500000000000000000
211300;2012;set;Importado;1;0,333333333333333315
211300;2012;set;NA;2;0,666666666666666630
211300;2012;out;NA;2;1,000000000000000000
211300;2012;nov;Autóctone;1;0,333333333333333315
211300;2012;nov;NA;2;0,666666666666666630
211300;2012;dez;NA;1;1,000000000000000000
211300;2013;jan;NA;1;1,000000000000000000
211300;2013;fev;Importado;1;1,000000000000000000
211300;2013;mar;Importado;1;0,333333333333333315
211300;2013;mar;NA;2;0,666666666666666630
211300;2013;abr;NA;1;1,000000000000000000
211300;2013;mai;NA;1;1,000000000000000000
211300;2013;ago;Importado;1;0,333333333333333315
211300;2013;ago;NA;2;0,666666666666666630
211300;2013;set;NA;1;1,000000000000000000
211300;2013;dez;NA;1;1,000000000000000000
211300;2014;jan;NA;1;1,000000000000000000
211300;2014;fev;Autóctone;1;0,333333333333333315
211300;2014;fev;NA;2;0,666666666666666630
211300;2014;mar;NA;1;1,000000000000000000
211300;2014;mai;NA;2;1,000000000000000000
211300;2014;jun;NA;3;1,000000000000000000
211300;2014;ago;Autóctone;1;1,000000000000000000
211300;2014;set;Importado;1;0,500000000000000000
211300;2014;set;NA;1;0,500000000000000000
211300;2014;out;NA;2;1,000000000000000000
211300;2014;nov;Importado;1;1,000000000000000000
211300;2014;dez;Importado;1;1,000000000000000000
211300;2015;ago;NA;1;1,000000000000000000
211300;2015;set;NA;1;1,000000000000000000
211300;2015;out;NA;1;1,000000000000000000
211300;2015;dez;NA;1;1,000000000000000000
211300;2017;jan;NA;1;1,000000000000000000
211300;2017;fev;NA;2;1,000000000000000000
211300;2017;mar;Importado;1;0,500000000000000000
211300;2017;mar;NA;1;0,500000000000000000
211300;2017;abr;NA;4;1,000000000000000000
211300;2017;mai;NA;2;1,000000000000000000
211300;2017;jul;NA;1;1,000000000000000000
211300;2017;ago;NA;2;1,000000000000000000
211300;2018;jan;NA;1;1,000000000000000000
211300;2018;fev;NA;1;1,000000000000000000
211300;2018;mar;NA;1;1,000000000000000000
211300;2018;abr;NA;1;1,000000000000000000
211300;2018;jun;NA;1;1,000000000000000000
211300;2018;out;NA;1;1,000000000000000000
211300;2019;fev;Importado;1;1,000000000000000000
211300;2019;mar;NA;3;1,000000000000000000
211300;2019;abr;Importado;1;0,333333333333333315
211300;2019;abr;NA;2;0,666666666666666630
211300;2019;mai;Importado;2;1,000000000000000000
211300;2019;jun;NA;2;1,000000000000000000
211300;2019;dez;Autóctone;1;1,000000000000000000
211300;2020;abr;NA;1;1,000000000000000000
211300;2020;mai;Importado;2;1,000000000000000000
211400;2007;jan;Importado;2;0,095238095238095233
211400;2007;jan;NA;19;0,904761904761904767
211400;2007;fev;Importado;3;0,272727272727272707
211400;2007;fev;NA;8;0,727272727272727293
211400;2007;mar;Importado;4;0,571428571428571397
211400;2007;mar;NA;3;0,428571428571428548
211400;2007;abr;Importado;1;0,083333333333333329
211400;2007;abr;NA;11;0,916666666666666630
211400;2007;mai;Autóctone;5;0,227272727272727265
211400;2007;mai;Importado;7;0,318181818181818177
211400;2007;mai;NA;10;0,454545454545454530
211400;2007;jun;Autóctone;3;0,214285714285714274
211400;2007;jun;Importado;5;0,357142857142857151
211400;2007;jun;NA;6;0,428571428571428548
211400;2007;jul;Autóctone;6;0,315789473684210509
211400;2007;jul;Importado;3;0,157894736842105254
211400;2007;jul;NA;10;0,526315789473684181
211400;2007;ago;Autóctone;2;0,222222222222222210
211400;2007;ago;Importado;3;0,333333333333333315
211400;2007;ago;NA;4;0,444444444444444420
211400;2007;set;Importado;4;0,266666666666666663
211400;2007;set;NA;11;0,733333333333333282
211400;2007;out;Importado;2;0,222222222222222210
211400;2007;out;NA;7;0,777777777777777790
211400;2007;nov;Importado;1;0,200000000000000011
211400;2007;nov;NA;4;0,800000000000000044
211400;2007;dez;Importado;1;0,200000000000000011
211400;2007;dez;NA;4;0,800000000000000044
211400;2008;jan;Importado;3;0,272727272727272707
211400;2008;jan;NA;8;0,727272727272727293
211400;2008;fev;Autóctone;1;0,166666666666666657
211400;2008;fev;NA;5;0,833333333333333370
211400;2008;mar;Importado;1;0,142857142857142849
211400;2008;mar;NA;6;0,857142857142857095
211400;2008;abr;Importado;1;0,125000000000000000
211400;2008;abr;NA;7;0,875000000000000000
211400;2008;mai;Autóctone;1;0,333333333333333315
211400;2008;mai;NA;2;0,666666666666666630
211400;2008;jun;NA;6;1,000000000000000000
211400;2008;jul;Importado;1;0,500000000000000000
211400;2008;jul;NA;1;0,500000000000000000
211400;2008;ago;NA;7;1,000000000000000000
211400;2008;set;Importado;3;0,599999999999999978
211400;2008;set;NA;2;0,400000000000000022
211400;2008;out;Importado;4;0,666666666666666630
211400;2008;out;NA;2;0,333333333333333315
211400;2008;nov;Importado;1;0,111111111111111105
211400;2008;nov;NA;8;0,888888888888888840
211400;2008;dez;Importado;1;0,071428571428571425
211400;2008;dez;NA;13;0,928571428571428603
211400;2009;jan;Importado;1;0,083333333333333329
211400;2009;jan;NA;11;0,916666666666666630
211400;2009;fev;Importado;2;0,142857142857142849
211400;2009;fev;NA;12;0,857142857142857095
211400;2009;mar;Autóctone;1;0,125000000000000000
211400;2009;mar;Importado;1;0,125000000000000000
211400;2009;mar;NA;6;0,750000000000000000
211400;2009;abr;Autóctone;1;0,111111111111111105
211400;2009;abr;NA;8;0,888888888888888840
211400;2009;mai;NA;10;1,000000000000000000
211400;2009;jun;Importado;1;0,250000000000000000
211400;2009;jun;NA;3;0,750000000000000000
211400;2009;jul;NA;7;1,000000000000000000
211400;2009;ago;Autóctone;4;0,666666666666666630
211400;2009;ago;Importado;2;0,333333333333333315
211400;2009;set;Autóctone;7;0,411764705882352922
211400;2009;set;Importado;3;0,176470588235294129
211400;2009;set;NA;7;0,411764705882352922
211400;2009;out;Autóctone;3;0,230769230769230782
211400;2009;out;Importado;4;0,307692307692307709
211400;2009;out;NA;6;0,461538461538461564
211400;2009;nov;Autóctone;1;0,142857142857142849
211400;2009;nov;NA;6;0,857142857142857095
211400;2009;dez;Importado;1;0,142857142857142849
211400;2009;dez;NA;6;0,857142857142857095
211400;2010;jan;Autóctone;1;0,090909090909090912
211400;2010;jan;Importado;1;0,090909090909090912
211400;2010;jan;NA;9;0,818181818181818232
211400;2010;fev;Autóctone;3;0,333333333333333315
211400;2010;fev;Importado;1;0,111111111111111105
211400;2010;fev;NA;5;0,555555555555555580
211400;2010;mar;Autóctone;25;0,735294117647058876
211400;2010;mar;Importado;1;0,029411764705882353
211400;2010;mar;NA;8;0,235294117647058820
211400;2010;abr;Autóctone;13;0,565217391304347783
211400;2010;abr;Importado;3;0,130434782608695649
211400;2010;abr;NA;7;0,304347826086956541
211400;2010;mai;Autóctone;12;0,705882352941176516
211400;2010;mai;Importado;1;0,058823529411764705
211400;2010;mai;NA;4;0,235294117647058820
211400;2010;jun;Autóctone;38;0,844444444444444442
211400;2010;jun;Importado;1;0,022222222222222223
211400;2010;jun;NA;6;0,133333333333333331
211400;2010;jul;Autóctone;76;0,873563218390804641
211400;2010;jul;NA;11;0,126436781609195414
211400;2010;ago;Autóctone;43;0,934782608695652217
211400;2010;ago;NA;3;0,065217391304347824
211400;2010;set;Autóctone;19;0,826086956521739135
211400;2010;set;NA;4;0,173913043478260865
211400;2010;out;Autóctone;19;0,826086956521739135
211400;2010;out;Importado;1;0,043478260869565216
211400;2010;out;NA;3;0,130434782608695649
211400;2010;nov;Autóctone;25;0,833333333333333370
211400;2010;nov;Importado;2;0,066666666666666666
211400;2010;nov;NA;3;0,100000000000000006
211400;2010;dez;Autóctone;10;0,714285714285714302
211400;2010;dez;Importado;3;0,214285714285714274
211400;2010;dez;NA;1;0,071428571428571425
211400;2011;jan;Autóctone;7;0,583333333333333370
211400;2011;jan;NA;5;0,416666666666666685
211400;2011;fev;Autóctone;12;0,800000000000000044
211400;2011;fev;Importado;1;0,066666666666666666
211400;2011;fev;NA;2;0,133333333333333331
211400;2011;mar;Autóctone;27;0,750000000000000000
211400;2011;mar;Importado;1;0,027777777777777776
211400;2011;mar;NA;8;0,222222222222222210
211400;2011;abr;Autóctone;4;0,571428571428571397
211400;2011;abr;NA;3;0,428571428571428548
211400;2011;mai;Autóctone;4;0,500000000000000000
211400;2011;mai;NA;4;0,500000000000000000
211400;2011;jun;Autóctone;2;0,400000000000000022
211400;2011;jun;Importado;3;0,599999999999999978
211400;2011;jul;Autóctone;4;0,400000000000000022
211400;2011;jul;Importado;5;0,500000000000000000
211400;2011;jul;NA;1;0,100000000000000006
211400;2011;ago;Autóctone;5;0,555555555555555580
211400;2011;ago;Importado;4;0,444444444444444420
211400;2011;set;Autóctone;6;0,400000000000000022
211400;2011;set;Importado;6;0,400000000000000022
211400;2011;set;NA;3;0,200000000000000011
211400;2011;out;Autóctone;7;0,466666666666666674
211400;2011;out;Importado;2;0,133333333333333331
211400;2011;out;NA;6;0,400000000000000022
211400;2011;nov;Autóctone;4;1,000000000000000000
211400;2011;dez;Autóctone;2;0,250000000000000000
211400;2011;dez;NA;6;0,750000000000000000
211400;2012;jan;Autóctone;3;0,250000000000000000
211400;2012;jan;Importado;1;0,083333333333333329
211400;2012;jan;NA;8;0,666666666666666630
211400;2012;fev;Autóctone;5;0,416666666666666685
211400;2012;fev;Importado;1;0,083333333333333329
211400;2012;fev;NA;6;0,500000000000000000
211400;2012;mar;Autóctone;1;0,200000000000000011
211400;2012;mar;NA;4;0,800000000000000044
211400;2012;abr;Autóctone;1;0,200000000000000011
211400;2012;abr;NA;4;0,800000000000000044
211400;2012;mai;Autóctone;1;0,200000000000000011
211400;2012;mai;NA;4;0,800000000000000044
211400;2012;jun;Autóctone;2;0,200000000000000011
211400;2012;jun;NA;8;0,800000000000000044
211400;2012;jul;NA;3;1,000000000000000000
211400;2012;ago;NA;4;1,000000000000000000
211400;2012;set;Importado;1;0,200000000000000011
211400;2012;set;NA;4;0,800000000000000044
211400;2012;out;NA;4;1,000000000000000000
211400;2012;nov;NA;5;1,000000000000000000
211400;2012;dez;NA;6;1,000000000000000000
211400;2013;jan;NA;10;1,000000000000000000
211400;2013;fev;NA;7;1,000000000000000000
211400;2013;mar;Autóctone;1;0,142857142857142849
211400;2013;mar;NA;6;0,857142857142857095
211400;2013;abr;NA;3;1,000000000000000000
211400;2013;mai;Autóctone;1;0,200000000000000011
211400;2013;mai;Importado;1;0,200000000000000011
211400;2013;mai;NA;3;0,599999999999999978
211400;2013;jun;NA;5;1,000000000000000000
211400;2013;jul;NA;4;1,000000000000000000
211400;2013;ago;Importado;1;0,166666666666666657
211400;2013;ago;NA;5;0,833333333333333370
211400;2013;set;NA;4;1,000000000000000000
211400;2013;out;NA;4;1,000000000000000000
211400;2013;nov;NA;6;1,000000000000000000
211400;2013;dez;NA;6;1,000000000000000000
211400;2014;jan;Importado;1;0,166666666666666657
211400;2014;jan;NA;5;0,833333333333333370
211400;2014;fev;NA;4;1,000000000000000000
211400;2014;mar;NA;4;1,000000000000000000
211400;2014;abr;Autóctone;1;0,200000000000000011
211400;2014;abr;Importado;1;0,200000000000000011
211400;2014;abr;NA;3;0,599999999999999978
211400;2014;mai;NA;1;1,000000000000000000
211400;2014;jun;NA;2;1,000000000000000000
211400;2014;jul;NA;3;1,000000000000000000
211400;2014;ago;NA;1;1,000000000000000000
211400;2014;set;NA;5;1,000000000000000000
211400;2014;out;Autóctone;1;0,500000000000000000
211400;2014;out;NA;1;0,500000000000000000
211400;2014;nov;Autóctone;1;1,000000000000000000
211400;2014;dez;Autóctone;2;1,000000000000000000
211400;2015;fev;NA;1;1,000000000000000000
211400;2015;mar;Autóctone;1;1,000000000000000000
211400;2015;mai;Importado;1;0,333333333333333315
211400;2015;mai;NA;2;0,666666666666666630
211400;2015;jul;Importado;3;0,750000000000000000
211400;2015;jul;NA;1;0,250000000000000000
211400;2015;out;NA;1;1,000000000000000000
211400;2015;nov;NA;5;1,000000000000000000
211400;2015;dez;NA;1;1,000000000000000000
211400;2016;jan;NA;2;1,000000000000000000
211400;2016;fev;Importado;1;0,250000000000000000
211400;2016;fev;NA;3;0,750000000000000000
211400;2016;mar;Importado;1;0,200000000000000011
211400;2016;mar;NA;4;0,800000000000000044
211400;2016;abr;NA;1;1,000000000000000000
211400;2016;mai;Importado;1;0,500000000000000000
211400;2016;mai;NA;1;0,500000000000000000
211400;2016;jul;NA;2;1,000000000000000000
211400;2016;set;NA;1;1,000000000000000000
211400;2016;nov;NA;1;1,000000000000000000
211400;2016;dez;Importado;1;0,500000000000000000
211400;2016;dez;NA;1;0,500000000000000000
211400;2017;jan;NA;1;1,000000000000000000
211400;2017;fev;NA;2;1,000000000000000000
211400;2017;mar;NA;2;1,000000000000000000
211400;2017;mai;Autóctone;4;0,800000000000000044
211400;2017;mai;Importado;1;0,200000000000000011
211400;2017;jun;Autóctone;8;0,888888888888888840
211400;2017;jun;NA;1;0,111111111111111105
211400;2017;jul;Autóctone;25;0,862068965517241326
211400;2017;jul;Importado;3;0,103448275862068964
211400;2017;jul;NA;1;0,034482758620689655
211400;2017;ago;Autóctone;29;0,935483870967741882
211400;2017;ago;Importado;2;0,064516129032258063
211400;2017;set;Autóctone;7;0,777777777777777790
211400;2017;set;Importado;2;0,222222222222222210
211400;2017;out;Autóctone;8;0,888888888888888840
211400;2017;out;NA;1;0,111111111111111105
211400;2017;nov;Autóctone;13;0,866666666666666696
211400;2017;nov;Importado;1;0,066666666666666666
211400;2017;nov;NA;1;0,066666666666666666
211400;2017;dez;Autóctone;7;0,875000000000000000
211400;2017;dez;Importado;1;0,125000000000000000
211400;2018;jan;Autóctone;16;0,842105263157894690
211400;2018;jan;Importado;1;0,052631578947368418
211400;2018;jan;NA;2;0,105263157894736836
211400;2018;fev;Autóctone;21;0,875000000000000000
211400;2018;fev;Importado;3;0,125000000000000000
211400;2018;mar;Autóctone;5;0,714285714285714302
211400;2018;mar;Importado;1;0,142857142857142849
211400;2018;mar;NA;1;0,142857142857142849
211400;2018;abr;Autóctone;6;0,857142857142857095
211400;2018;abr;Importado;1;0,142857142857142849
211400;2018;mai;Autóctone;4;0,500000000000000000
211400;2018;mai;Importado;3;0,375000000000000000
211400;2018;mai;NA;1;0,125000000000000000
211400;2018;jun;Autóctone;6;0,857142857142857095
211400;2018;jun;Importado;1;0,142857142857142849
211400;2018;jul;Autóctone;1;0,333333333333333315
211400;2018;jul;Importado;1;0,333333333333333315
211400;2018;jul;NA;1;0,333333333333333315
211400;2018;ago;Autóctone;1;0,500000000000000000
211400;2018;ago;Importado;1;0,500000000000000000
211400;2018;set;Autóctone;3;0,750000000000000000
211400;2018;set;Importado;1;0,250000000000000000
211400;2018;nov;Importado;1;1,000000000000000000
211400;2018;dez;Autóctone;1;1,000000000000000000
211400;2019;jan;NA;1;1,000000000000000000
211400;2019;mar;Autóctone;1;1,000000000000000000
211400;2019;abr;Autóctone;1;0,500000000000000000
211400;2019;abr;Importado;1;0,500000000000000000
211400;2019;mai;Importado;1;0,500000000000000000
211400;2019;mai;NA;1;0,500000000000000000
211400;2019;jun;NA;3;1,000000000000000000
211400;2019;jul;NA;2;1,000000000000000000
211400;2019;ago;Autóctone;1;1,000000000000000000
211400;2019;set;Importado;1;0,250000000000000000
211400;2019;set;NA;3;0,750000000000000000
211400;2019;out;Importado;1;1,000000000000000000
211400;2019;nov;NA;1;1,000000000000000000
211400;2019;dez;Autóctone;1;0,200000000000000011
211400;2019;dez;Importado;2;0,400000000000000022
211400;2019;dez;NA;2;0,400000000000000022
211400;2020;jan;Importado;4;1,000000000000000000
211400;2020;fev;Importado;3;0,750000000000000000
211400;2020;fev;NA;1;0,250000000000000000
211400;2020;mar;Importado;3;0,599999999999999978
211400;2020;mar;NA;2;0,400000000000000022
211400;2020;abr;Importado;4;0,800000000000000044
211400;2020;abr;NA;1;0,200000000000000011
211400;2020;jun;Importado;1;1,000000000000000000
510020;2007;jan;Importado;1;1,000000000000000000
510020;2008;jul;Importado;1;1,000000000000000000
510020;2008;ago;Importado;1;1,000000000000000000
510020;2008;out;Importado;1;1,000000000000000000
510020;2009;mar;Importado;2;1,000000000000000000
510020;2009;abr;Importado;2;1,000000000000000000
510020;2010;jan;Importado;1;1,000000000000000000
510020;2010;fev;Autóctone;1;0,500000000000000000
510020;2010;fev;Importado;1;0,500000000000000000
510020;2010;mai;Importado;1;1,000000000000000000
510020;2010;jun;Autóctone;1;0,333333333333333315
510020;2010;jun;Importado;2;0,666666666666666630
510020;2010;out;Importado;1;1,000000000000000000
510020;2010;nov;Autóctone;3;1,000000000000000000
510020;2010;dez;Autóctone;25;0,892857142857142905
510020;2010;dez;Importado;3;0,107142857142857137
510020;2011;jan;Autóctone;1;1,000000000000000000
510020;2011;fev;Autóctone;21;1,000000000000000000
510020;2011;abr;Autóctone;2;1,000000000000000000
510020;2013;jun;Autóctone;1;1,000000000000000000
510020;2014;set;Autóctone;1;1,000000000000000000
510020;2014;out;Autóctone;1;1,000000000000000000
510020;2018;mar;Importado;1;1,000000000000000000
510020;2019;jan;Importado;1;1,000000000000000000
510020;2019;fev;Importado;1;1,000000000000000000
510020;2019;ago;Importado;1;1,000000000000000000
510020;2019;dez;Importado;1;1,000000000000000000
510025;2007;jan;Importado;19;1,000000000000000000
510025;2007;fev;Importado;7;1,000000000000000000
510025;2007;mar;Importado;7;1,000000000000000000
510025;2007;abr;Importado;4;1,000000000000000000
510025;2007;mai;Importado;2;1,000000000000000000
510025;2007;jun;Importado;7;1,000000000000000000
510025;2007;jul;Importado;2;1,000000000000000000
510025;2007;ago;Importado;6;1,000000000000000000
510025;2007;set;Importado;7;1,000000000000000000
510025;2007;out;Importado;11;1,000000000000000000
510025;2007;nov;Importado;7;1,000000000000000000
510025;2007;dez;Importado;6;1,000000000000000000
510025;2008;jan;Importado;7;0,875000000000000000
510025;2008;jan;NA;1;0,125000000000000000
510025;2008;fev;Importado;6;1,000000000000000000
510025;2008;mar;Importado;3;1,000000000000000000
510025;2008;abr;Importado;6;1,000000000000000000
510025;2008;mai;Importado;1;1,000000000000000000
510025;2008;jun;Importado;2;1,000000000000000000
510025;2008;jul;Importado;8;1,000000000000000000
510025;2008;ago;Importado;6;1,000000000000000000
510025;2008;set;Importado;8;0,888888888888888840
510025;2008;set;NA;1;0,111111111111111105
510025;2008;out;Importado;3;1,000000000000000000
510025;2008;nov;Importado;10;1,000000000000000000
510025;2008;dez;Importado;6;1,000000000000000000
510025;2009;jan;Importado;1;0,500000000000000000
510025;2009;jan;NA;1;0,500000000000000000
510025;2009;fev;Importado;9;0,900000000000000022
510025;2009;fev;NA;1;0,100000000000000006
510025;2009;mar;Importado;2;1,000000000000000000
510025;2009;abr;Importado;4;1,000000000000000000
510025;2009;mai;Importado;5;0,833333333333333370
510025;2009;mai;NA;1;0,166666666666666657
510025;2009;jun;Importado;3;1,000000000000000000
510025;2009;jul;Importado;4;1,000000000000000000
510025;2009;ago;Importado;5;1,000000000000000000
510025;2009;set;Importado;3;1,000000000000000000
510025;2009;out;Importado;4;1,000000000000000000
510025;2009;nov;Importado;4;1,000000000000000000
510025;2009;dez;Importado;4;1,000000000000000000
510025;2010;jan;Importado;3;0,750000000000000000
510025;2010;jan;NA;1;0,250000000000000000
510025;2010;fev;Importado;1;1,000000000000000000
510025;2010;mar;Importado;4;1,000000000000000000
510025;2010;abr;Importado;2;1,000000000000000000
510025;2010;mai;Importado;2;1,000000000000000000
510025;2010;jul;Autóctone;1;0,250000000000000000
510025;2010;jul;Importado;3;0,750000000000000000
510025;2010;ago;Importado;3;0,750000000000000000
510025;2010;ago;NA;1;0,250000000000000000
510025;2010;set;Importado;3;1,000000000000000000
510025;2010;out;Autóctone;2;0,400000000000000022
510025;2010;out;Importado;2;0,400000000000000022
510025;2010;out;NA;1;0,200000000000000011
510025;2010;nov;Importado;2;0,666666666666666630
510025;2010;nov;NA;1;0,333333333333333315
510025;2010;dez;Autóctone;1;0,142857142857142849
510025;2010;dez;Importado;6;0,857142857142857095
510025;2011;jan;Autóctone;2;0,105263157894736836
510025;2011;jan;Importado;16;0,842105263157894690
510025;2011;jan;NA;1;0,052631578947368418
510025;2011;fev;Importado;7;0,875000000000000000
510025;2011;fev;NA;1;0,125000000000000000
510025;2011;mar;Autóctone;1;0,142857142857142849
510025;2011;mar;Importado;5;0,714285714285714302
510025;2011;mar;NA;1;0,142857142857142849
