"uf" "MUN_INFE" "municipio" "year_notif" "Pop" "count" "txinc"
"Maranhão" 210542 "Itinga do MaranhaÞo" 2012 25125 2 0.0796019900497512
"Maranhão" 210542 "Itinga do MaranhaÞo" 2015 25440 4 0.157232704402516
"Maranhão" 210542 "Itinga do MaranhaÞo" 2016 25518 2 0.0783760482796457
"Maranhão" 210542 "Itinga do MaranhaÞo" 2017 25589 2 0.0781585837664621
"Maranhão" 210545 "Jatobá" 2010 8526 2 0.234576589256392
"Maranhão" 210547 "Jenipapo dos Vieiras" 2008 15270 1 0.0654878847413228
"Maranhão" 210547 "Jenipapo dos Vieiras" 2015 16124 2 0.124038700074423
"Maranhão" 210547 "Jenipapo dos Vieiras" 2017 16321 26 1.59303964217879
"Maranhão" 210547 "Jenipapo dos Vieiras" 2018 16432 140 8.51996105160662
"Maranhão" 210547 "Jenipapo dos Vieiras" 2019 16515 40 2.42204056917953
"Maranhão" 210550 "JoaÞo Lisboa" 2007 19928 1 0.0501806503412284
"Maranhão" 210550 "JoaÞo Lisboa" 2008 20482 1 0.0488233570940338
"Maranhão" 210550 "JoaÞo Lisboa" 2009 20395 2 0.0980632507967639
"Maranhão" 210550 "JoaÞo Lisboa" 2010 20381 1 0.0490653059221824
"Maranhão" 210560 "Joselândia" 2007 15583 9 0.577552461015209
"Maranhão" 210560 "Joselândia" 2008 16054 2 0.124579544038869
"Maranhão" 210560 "Joselândia" 2009 16188 2 0.123548307388189
"Maranhão" 210560 "Joselândia" 2010 15433 4 0.259184863603966
"Maranhão" 210560 "Joselândia" 2011 15626 6 0.383975425572763
"Maranhão" 210560 "Joselândia" 2012 15688 3 0.19122896481387
"Maranhão" 210560 "Joselândia" 2013 15755 3 0.190415741034592
"Maranhão" 210560 "Joselândia" 2014 15792 8 0.506585612968592
"Maranhão" 210560 "Joselândia" 2015 15827 6 0.379099008024262
"Maranhão" 210565 "Junco do MaranhaÞo" 2007 4014 11 2.74040857000498
"Maranhão" 210565 "Junco do MaranhaÞo" 2008 4101 15 3.65764447695684
"Maranhão" 210565 "Junco do MaranhaÞo" 2009 3950 94 23.7974683544304
"Maranhão" 210565 "Junco do MaranhaÞo" 2010 4020 13 3.23383084577114
"Maranhão" 210565 "Junco do MaranhaÞo" 2011 3904 12 3.07377049180328
"Maranhão" 210565 "Junco do MaranhaÞo" 2012 3792 1 0.263713080168776
"Maranhão" 210565 "Junco do MaranhaÞo" 2013 3653 1 0.273747604708459
"Maranhão" 210570 "Lago da Pedra" 2007 42666 1 0.0234378662166596
"Maranhão" 210570 "Lago da Pedra" 2008 43947 3 0.0682640453273261
"Maranhão" 210570 "Lago da Pedra" 2009 44272 2 0.0451752800867365
"Maranhão" 210570 "Lago da Pedra" 2010 46083 14 0.303799665820368
"Maranhão" 210570 "Lago da Pedra" 2011 46701 4 0.0856512708507313
"Maranhão" 210570 "Lago da Pedra" 2012 47298 5 0.105712715125375
"Maranhão" 210570 "Lago da Pedra" 2014 48511 12 0.247366576652718
"Maranhão" 210570 "Lago da Pedra" 2015 48992 2 0.0408229915088178
"Maranhão" 210570 "Lago da Pedra" 2016 49440 10 0.202265372168285
"Maranhão" 210570 "Lago da Pedra" 2017 49856 10 0.200577663671374
"Maranhão" 210580 "Lago do Junco" 2007 9616 1 0.103993344425957
"Maranhão" 210590 "Lago Verde" 2007 14580 61 4.1838134430727
"Maranhão" 210590 "Lago Verde" 2008 15014 1 0.0666045024643666
"Maranhão" 210590 "Lago Verde" 2010 15412 5 0.324422527900337
"Maranhão" 210594 "Lago dos Rodrigues" 2008 7993 1 0.125109470786939
"Maranhão" 210596 "Lagoa Grande do MaranhaÞo" 2010 10517 17 1.61643054102881
"Maranhão" 210596 "Lagoa Grande do MaranhaÞo" 2011 12879 2 0.155291559903719
"Maranhão" 210596 "Lagoa Grande do MaranhaÞo" 2013 12687 1 0.0788208402301569
"Maranhão" 210596 "Lagoa Grande do MaranhaÞo" 2018 11320 5 0.441696113074205
"Maranhão" 210598 "Lajeado Novo" 2013 7211 1 0.138677021217584
"Maranhão" 210600 "Lima Campos" 2007 11365 2 0.175978882534096
"Maranhão" 210600 "Lima Campos" 2014 11612 2 0.17223561832587
"Maranhão" 210600 "Lima Campos" 2016 11670 2 0.171379605826907
"Maranhão" 210620 "Luís Domingues" 2007 6672 10 1.49880095923261
"Maranhão" 210620 "Luís Domingues" 2009 6997 19 2.71544947834786
"Maranhão" 210620 "Luís Domingues" 2010 6510 29 4.45468509984639
"Maranhão" 210620 "Luís Domingues" 2015 6788 2 0.294637595757219
"Maranhão" 210632 "Maracaçumé" 2007 17537 163 9.29463420197297
"Maranhão" 210632 "Maracaçumé" 2008 18098 59 3.26002873245663
"Maranhão" 210632 "Maracaçumé" 2009 18414 89 4.83327902682741
"Maranhão" 210632 "Maracaçumé" 2010 19155 47 2.45366744975202
"Maranhão" 210632 "Maracaçumé" 2011 19566 22 1.12439946846571
"Maranhão" 210632 "Maracaçumé" 2012 19887 9 0.452556946749133
"Maranhão" 210632 "Maracaçumé" 2013 20268 18 0.88809946714032
"Maranhão" 210632 "Maracaçumé" 2014 20549 20 0.973283371453599
"Maranhão" 210632 "Maracaçumé" 2015 20815 50 2.40211386019697
"Maranhão" 210632 "Maracaçumé" 2016 21063 24 1.13943882637801
"Maranhão" 210632 "Maracaçumé" 2017 21293 18 0.845348236509651
"Maranhão" 210632 "Maracaçumé" 2018 21201 4 0.188670345738409
"Maranhão" 210632 "Maracaçumé" 2019 21395 1 0.0467398924982473
"Maranhão" 210635 "Marajá do Sena" 2007 6790 3 0.441826215022091
"Maranhão" 210635 "Marajá do Sena" 2009 6954 1 0.143802128271498
"Maranhão" 210635 "Marajá do Sena" 2010 8051 3 0.37262451869333
"Maranhão" 210635 "Marajá do Sena" 2013 7721 1 0.129516901955705
"Maranhão" 210635 "Marajá do Sena" 2014 7689 8 1.04044739237872
"Maranhão" 210635 "Marajá do Sena" 2016 7630 12 1.57273918741809
"Maranhão" 210635 "Marajá do Sena" 2018 7810 9 1.15236875800256
"Maranhão" 210637 "MaranhaÞozinho" 2007 11887 19 1.59838479010684
"Maranhão" 210637 "MaranhaÞozinho" 2008 12299 4 0.325229693471014
"Maranhão" 210637 "MaranhaÞozinho" 2009 12684 6 0.473036896877956
"Maranhão" 210637 "MaranhaÞozinho" 2010 14065 11 0.782083185211518
"Maranhão" 210637 "MaranhaÞozinho" 2011 14118 7 0.495820937809888
"Maranhão" 210637 "MaranhaÞozinho" 2012 14524 2 0.137703112090333
"Maranhão" 210637 "MaranhaÞozinho" 2013 15011 2 0.133235627206715
"Maranhão" 210637 "MaranhaÞozinho" 2016 16062 2 0.124517494708006
"Maranhão" 210637 "MaranhaÞozinho" 2017 16366 2 0.122204570450935
"Maranhão" 210637 "MaranhaÞozinho" 2018 16013 1 0.0624492599762693
"Maranhão" 210640 "Mata Roma" 2011 15408 1 0.0649013499480789
"Maranhão" 210640 "Mata Roma" 2014 16169 2 0.123693487537881
"Maranhão" 210650 "Matinha" 2007 20422 1 0.0489668005092547
"Maranhão" 210650 "Matinha" 2008 21037 5 0.237676474782526
"Maranhão" 210650 "Matinha" 2010 21885 1 0.0456933973040896
"Maranhão" 210650 "Matinha" 2011 22089 2 0.0905428041106433
"Maranhão" 210650 "Matinha" 2012 22286 1 0.0448712195997487
"Maranhão" 210660 "MatoÞes" 2009 29386 1 0.0340298101136596
"Maranhão" 210660 "MatoÞes" 2011 31307 1 0.0319417382693966
"Maranhão" 210660 "MatoÞes" 2016 33188 4 0.120525491141376
"Maranhão" 210663 "MatoÞes do Norte" 2007 10576 47 4.44402420574887
"Maranhão" 210663 "MatoÞes do Norte" 2009 11295 15 1.32802124833997
"Maranhão" 210663 "MatoÞes do Norte" 2010 13794 1 0.0724952878062926
"Maranhão" 210667 "Milagres do MaranhaÞo" 2009 7854 1 0.127323656735421
"Maranhão" 210675 "Miranda do Norte" 2007 17742 2 0.112726862811408
"Maranhão" 210675 "Miranda do Norte" 2008 18288 1 0.0546806649168854
"Maranhão" 210680 "Mirinzal" 2007 13786 4 0.290149426954882
"Maranhão" 210680 "Mirinzal" 2011 14312 4 0.279485746226942
"Maranhão" 210680 "Mirinzal" 2012 14402 1 0.0694348007221219
"Maranhão" 210680 "Mirinzal" 2013 14504 1 0.0689464975179261
"Maranhão" 210680 "Mirinzal" 2014 14570 2 0.137268359643102
"Maranhão" 210690 "MonçaÞo" 2007 27558 599 21.7359750344727
"Maranhão" 210690 "MonçaÞo" 2008 28386 8 0.281829070668639
"Maranhão" 210690 "MonçaÞo" 2009 28602 6 0.209775540172016
"Maranhão" 210690 "MonçaÞo" 2010 31738 47 1.48087466128931
"Maranhão" 210690 "MonçaÞo" 2011 32157 1 0.0310974282426843
"Maranhão" 210690 "MonçaÞo" 2013 32180 1 0.0310752019888129
"Maranhão" 210710 "Morros" 2007 17077 3 0.175674884347368
"Maranhão" 210710 "Morros" 2008 17620 2 0.113507377979569
"Maranhão" 210710 "Morros" 2009 17916 8 0.446528242911364
"Maranhão" 210710 "Morros" 2010 17783 3 0.168700444244503
"Maranhão" 210710 "Morros" 2011 18028 1 0.0554692700244065
"Maranhão" 210720 "Nina Rodrigues" 2007 10003 1 0.0999700089973008
"Maranhão" 210735 "Nova Olinda do MaranhaÞo" 2007 17121 69 4.03013842649378
"Maranhão" 210735 "Nova Olinda do MaranhaÞo" 2008 17646 31 1.75677207299105
"Maranhão" 210735 "Nova Olinda do MaranhaÞo" 2009 17835 30 1.68208578637511
"Maranhão" 210735 "Nova Olinda do MaranhaÞo" 2010 19134 19 0.992996759694784
"Maranhão" 210735 "Nova Olinda do MaranhaÞo" 2011 19401 7 0.360806144013195
"Maranhão" 210735 "Nova Olinda do MaranhaÞo" 2012 19659 3 0.152601861742713
"Maranhão" 210735 "Nova Olinda do MaranhaÞo" 2013 19963 2 0.100185342884336
"Maranhão" 210735 "Nova Olinda do MaranhaÞo" 2014 20184 38 1.88267934998018
"Maranhão" 210735 "Nova Olinda do MaranhaÞo" 2015 20393 18 0.882655813269259
"Maranhão" 210735 "Nova Olinda do MaranhaÞo" 2016 20588 2 0.097143967359627
"Maranhão" 210735 "Nova Olinda do MaranhaÞo" 2018 20774 3 0.144411283334938
"Maranhão" 210740 "Olho dÁgua das CunhaÞs" 2007 17361 2 0.115200737284719
"Maranhão" 210740 "Olho dÁgua das CunhaÞs" 2010 18601 1 0.0537605505080372
"Maranhão" 210740 "Olho dÁgua das CunhaÞs" 2011 18711 2 0.106888995777885
"Maranhão" 210740 "Olho dÁgua das CunhaÞs" 2012 18816 6 0.318877551020408
"Maranhão" 210740 "Olho dÁgua das CunhaÞs" 2013 18934 4 0.211260166895532
"Maranhão" 210740 "Olho dÁgua das CunhaÞs" 2014 19009 2 0.105213320006313
"Maranhão" 210740 "Olho dÁgua das CunhaÞs" 2015 19080 2 0.10482180293501
"Maranhão" 210745 "Olinda Nova do MaranhaÞo" 2007 12068 4 0.331455087835598
"Maranhão" 210745 "Olinda Nova do MaranhaÞo" 2008 12456 1 0.0802825947334618
"Maranhão" 210745 "Olinda Nova do MaranhaÞo" 2010 13181 2 0.151733555875882
"Maranhão" 210745 "Olinda Nova do MaranhaÞo" 2011 13416 3 0.223613595706619
"Maranhão" 210745 "Olinda Nova do MaranhaÞo" 2012 13643 1 0.0732976618045884
"Maranhão" 210745 "Olinda Nova do MaranhaÞo" 2013 13911 2 0.143771116382719
"Maranhão" 210750 "Paço do Lumiar" 2007 98175 40 0.407435701553349
"Maranhão" 210750 "Paço do Lumiar" 2008 101452 5 0.049284390647794
"Maranhão" 210750 "Paço do Lumiar" 2010 105121 1 0.00951284710000856
"Maranhão" 210750 "Paço do Lumiar" 2011 107764 2 0.0185590735310493
"Maranhão" 210750 "Paço do Lumiar" 2013 113378 1 0.00882005327312177
"Maranhão" 210750 "Paço do Lumiar" 2016 119915 2 0.0166784805904182
"Maranhão" 210750 "Paço do Lumiar" 2017 122420 2 0.0163371998039536
"Maranhão" 210760 "Palmeirândia" 2008 18646 1 0.0536308055346991
"Maranhão" 210760 "Palmeirândia" 2009 18772 1 0.0532708288940976
"Maranhão" 210760 "Palmeirândia" 2012 19007 1 0.0526121955069185
"Maranhão" 210760 "Palmeirândia" 2013 19133 3 0.156797156744891
"Maranhão" 210770 "Paraibano" 2009 20255 3 0.148111577388299
"Maranhão" 210770 "Paraibano" 2010 20103 2 0.0994876386608964
"Maranhão" 210770 "Paraibano" 2011 20276 3 0.147958177155257
"Maranhão" 210770 "Paraibano" 2012 20443 1 0.0489164995352933
"Maranhão" 210770 "Paraibano" 2015 20892 2 0.0957304231284702
"Maranhão" 210770 "Paraibano" 2016 21008 4 0.19040365575019
"Maranhão" 210770 "Paraibano" 2017 21116 2 0.0947149081265391
"Maranhão" 210780 "Parnarama" 2009 36300 14 0.385674931129477
"Maranhão" 210780 "Parnarama" 2010 34586 64 1.85045972358758
"Maranhão" 210780 "Parnarama" 2011 34791 2 0.0574861314707827
"Maranhão" 210780 "Parnarama" 2013 33883 1 0.0295133252663578
"Maranhão" 210800 "Pastos Bons" 2010 18067 2 0.110699064592904
"Maranhão" 210800 "Pastos Bons" 2011 18268 2 0.109481059776659
"Maranhão" 210800 "Pastos Bons" 2012 18461 3 0.162504739721575
"Maranhão" 210810 "Paulo Ramos" 2007 16129 6 0.372000744001488
"Maranhão" 210810 "Paulo Ramos" 2008 16534 4 0.241925728801258
"Maranhão" 210810 "Paulo Ramos" 2009 16236 6 0.369549150036955
"Maranhão" 210810 "Paulo Ramos" 2010 20079 1 0.0498032770556303
"Maranhão" 210810 "Paulo Ramos" 2012 20454 2 0.0977803852547179
"Maranhão" 210810 "Paulo Ramos" 2013 20514 3 0.146241591108511
"Maranhão" 210810 "Paulo Ramos" 2014 20539 6 0.292127172695847
"Maranhão" 210810 "Paulo Ramos" 2017 20657 2 0.096819480079392
"Maranhão" 210810 "Paulo Ramos" 2018 21015 1 0.0475850582916964
"Maranhão" 210820 "Pedreiras" 2007 37984 1 0.0263268744734625
"Maranhão" 210820 "Pedreiras" 2008 39049 1 0.0256088504187047
"Maranhão" 210820 "Pedreiras" 2010 39448 3 0.0760494828635165
"Maranhão" 210820 "Pedreiras" 2012 39391 1 0.0253865096087939
"Maranhão" 210825 "Pedro do Rosário" 2007 21714 110 5.06585612968592
"Maranhão" 210825 "Pedro do Rosário" 2008 22417 38 1.69514207967168
"Maranhão" 210825 "Pedro do Rosário" 2009 22856 70 3.06265313265663
"Maranhão" 210825 "Pedro do Rosário" 2010 22732 8 0.351926799225761
"Maranhão" 210825 "Pedro do Rosário" 2011 23099 10 0.432919173990216
"Maranhão" 210825 "Pedro do Rosário" 2012 23454 4 0.170546601858958
"Maranhão" 210825 "Pedro do Rosário" 2013 23874 9 0.37697914048756
"Maranhão" 210825 "Pedro do Rosário" 2014 24183 18 0.744324525493115
"Maranhão" 210825 "Pedro do Rosário" 2015 24475 50 2.04290091930541
"Maranhão" 210825 "Pedro do Rosário" 2016 24748 2 0.0808146112817197
"Maranhão" 210830 "Penalva" 2007 33473 50 1.49374122427031
"Maranhão" 210830 "Penalva" 2008 34505 9 0.260831763512534
"Maranhão" 210830 "Penalva" 2009 34907 1 0.0286475492021658
"Maranhão" 210840 "Peri Mirim" 2011 13844 3 0.216700375613984
"Maranhão" 210845 "Peritoró" 2007 19017 6 0.315507177788295
"Maranhão" 210845 "Peritoró" 2009 19817 18 0.908311046071555
"Maranhão" 210845 "Peritoró" 2010 21201 41 1.93387104381869
"Maranhão" 210845 "Peritoró" 2011 21498 2 0.0930319099451112
"Maranhão" 210845 "Peritoró" 2012 21785 2 0.0918062887307781
"Maranhão" 210845 "Peritoró" 2014 22369 2 0.0894094505789262
"Maranhão" 210845 "Peritoró" 2015 22602 2 0.088487744447394
"Maranhão" 210845 "Peritoró" 2016 22818 8 0.350600403190464
"Maranhão" 210845 "Peritoró" 2018 23025 1 0.0434310532030402
"Maranhão" 210850 "Pindaré-Mirim" 2007 30927 190 6.14349920781194
"Maranhão" 210850 "Pindaré-Mirim" 2008 31879 15 0.470529188493993
"Maranhão" 210850 "Pindaré-Mirim" 2009 32236 9 0.279190966621169
"Maranhão" 210850 "Pindaré-Mirim" 2010 31152 1 0.032100667693888
"Maranhão" 210850 "Pindaré-Mirim" 2012 31609 2 0.0632731184156411
"Maranhão" 210850 "Pindaré-Mirim" 2013 31866 1 0.0313814096529216
"Maranhão" 210850 "Pindaré-Mirim" 2018 32815 4 0.121895474630504
"Maranhão" 210850 "Pindaré-Mirim" 2019 32941 1 0.0303573054855651
"Maranhão" 210860 "Pinheiro" 2007 74123 8 0.107928713085007
"Maranhão" 210860 "Pinheiro" 2008 76391 13 0.170177115105183
"Maranhão" 210860 "Pinheiro" 2009 77182 10 0.12956388795315
"Maranhão" 210860 "Pinheiro" 2010 78162 7 0.0895575855274942
"Maranhão" 210860 "Pinheiro" 2011 78876 42 0.53248136315229
"Maranhão" 210860 "Pinheiro" 2012 79566 17 0.213659100620868
"Maranhão" 210860 "Pinheiro" 2013 80365 1 0.0124432277732844
"Maranhão" 210860 "Pinheiro" 2014 80917 2 0.024716684998208
"Maranhão" 210870 "Pio XII" 2007 21821 3 0.137482241877091
"Maranhão" 210870 "Pio XII" 2009 22220 1 0.045004500450045
"Maranhão" 210870 "Pio XII" 2010 22016 2 0.0908430232558139
"Maranhão" 210870 "Pio XII" 2011 21860 1 0.0457456541628545
"Maranhão" 210880 "Pirapemas" 2007 15043 94 6.24875357309047
"Maranhão" 210880 "Pirapemas" 2008 15477 13 0.839956063836661
"Maranhão" 210880 "Pirapemas" 2009 15500 31 2
"Maranhão" 210880 "Pirapemas" 2010 17381 5 0.287670444738508
"Maranhão" 210880 "Pirapemas" 2011 17555 1 0.0569638279692395
"Maranhão" 210880 "Pirapemas" 2013 17917 1 0.0558129151085561
"Maranhão" 210890 "PoçaÞo de Pedras" 2007 15853 3 0.189238629912319
"Maranhão" 210890 "PoçaÞo de Pedras" 2010 19708 1 0.0507408159123199
"Maranhão" 210890 "PoçaÞo de Pedras" 2011 19592 1 0.051041241322989
"Maranhão" 210890 "PoçaÞo de Pedras" 2012 19165 1 0.0521784503000261
"Maranhão" 210890 "PoçaÞo de Pedras" 2015 17773 2 0.112530242502673
"Maranhão" 210900 "Porto Franco" 2008 19271 1 0.0518914431010326
"Maranhão" 210900 "Porto Franco" 2009 19503 1 0.0512741629492899
"Maranhão" 210900 "Porto Franco" 2013 22651 6 0.264888967374509
"Maranhão" 210905 "Porto Rico do MaranhaÞo" 2009 7179 8 1.11436133166179
"Maranhão" 210905 "Porto Rico do MaranhaÞo" 2010 6030 6 0.99502487562189
"Maranhão" 210910 "Presidente Dutra" 2007 40004 13 0.324967503249675
"Maranhão" 210910 "Presidente Dutra" 2008 41173 9 0.218589852573288
"Maranhão" 210910 "Presidente Dutra" 2010 44731 1 0.0223558605888534
"Maranhão" 210910 "Presidente Dutra" 2011 45155 4 0.0885837670246927
"Maranhão" 210910 "Presidente Dutra" 2012 45564 1 0.0219471512597665
"Maranhão" 210910 "Presidente Dutra" 2017 47239 2 0.042337898770084
"Maranhão" 210910 "Presidente Dutra" 2018 47567 2 0.0420459562301596
"Maranhão" 210910 "Presidente Dutra" 2019 47804 1 0.0209187515689064
"Maranhão" 210920 "Presidente Juscelino" 2007 11705 24 2.05040580948313
"Maranhão" 210920 "Presidente Juscelino" 2008 12094 25 2.06714073094096
"Maranhão" 210920 "Presidente Juscelino" 2009 12382 102 8.23776449685027
"Maranhão" 210920 "Presidente Juscelino" 2010 11541 39 3.37925656355602
"Maranhão" 210920 "Presidente Juscelino" 2011 11722 3 0.255929022351135
"Maranhão" 210920 "Presidente Juscelino" 2012 11897 1 0.0840548037320333
"Maranhão" 210923 "Presidente Médici" 2007 6058 25 4.12677451304061
"Maranhão" 210923 "Presidente Médici" 2008 6252 37 5.91810620601408
"Maranhão" 210923 "Presidente Médici" 2009 6363 46 7.22929435800723
"Maranhão" 210923 "Presidente Médici" 2010 6374 49 7.68748038908064
"Maranhão" 210923 "Presidente Médici" 2011 6471 13 2.00896306598671
"Maranhão" 210923 "Presidente Médici" 2012 6564 1 0.152346130408288
"Maranhão" 210923 "Presidente Médici" 2013 6674 5 0.749175906502847
"Maranhão" 210923 "Presidente Médici" 2015 6831 2 0.292782901478554
"Maranhão" 210923 "Presidente Médici" 2016 6902 6 0.869313242538395
"Maranhão" 210923 "Presidente Médici" 2018 6959 4 0.574795229199598
"Maranhão" 210927 "Presidente Sarney" 2007 15606 145 9.29129821863386
"Maranhão" 210927 "Presidente Sarney" 2008 16095 978 60.7642124883504
"Maranhão" 210927 "Presidente Sarney" 2009 16325 186 11.3935681470138
"Maranhão" 210927 "Presidente Sarney" 2010 17165 35 2.03903291581707
"Maranhão" 210927 "Presidente Sarney" 2011 17430 242 13.8841078600115
"Maranhão" 210927 "Presidente Sarney" 2012 17686 54 3.05326246748841
"Maranhão" 210927 "Presidente Sarney" 2013 17988 133 7.39381810095619
"Maranhão" 210927 "Presidente Sarney" 2014 18210 50 2.74574409665019
"Maranhão" 210930 "Presidente Vargas" 2007 9798 8 0.816493161869769
"Maranhão" 210930 "Presidente Vargas" 2008 10096 2 0.198098256735341
"Maranhão" 210930 "Presidente Vargas" 2009 10191 2 0.196251594544206
"Maranhão" 210930 "Presidente Vargas" 2010 10717 1 0.0933096948772977
"Maranhão" 210930 "Presidente Vargas" 2011 10843 1 0.0922253988748501
"Maranhão" 210930 "Presidente Vargas" 2013 11105 8 0.720396217919856
"Maranhão" 210930 "Presidente Vargas" 2014 11206 2 0.178475816526861
"Maranhão" 210940 "Primeira Cruz" 2009 12493 3 0.240134475306171
"Maranhão" 210945 "Raposa" 2007 24201 55 2.27263336225776
"Maranhão" 210945 "Raposa" 2008 25042 75 2.99496845299896
"Maranhão" 210945 "Raposa" 2009 25837 11 0.425746023145102
"Maranhão" 210945 "Raposa" 2010 26327 3 0.113951456679455
"Maranhão" 210945 "Raposa" 2011 27037 2 0.0739727040721974
"Maranhão" 210955 "Ribamar Fiquene" 2011 7382 1 0.135464643727987
"Maranhão" 210955 "Ribamar Fiquene" 2013 7514 2 0.266169816342827
"Maranhão" 210960 "Rosário" 2007 37920 9 0.237341772151899
"Maranhão" 210960 "Rosário" 2008 39103 17 0.434749251975552
"Maranhão" 210960 "Rosário" 2009 39627 31 0.782294899941959
"Maranhão" 210960 "Rosário" 2010 39576 15 0.37901758641601
"Maranhão" 210960 "Rosário" 2011 40030 2 0.0499625281039221
"Maranhão" 210960 "Rosário" 2012 40469 2 0.0494205441201908
"Maranhão" 210975 "Santa Filomena do MaranhaÞo" 2007 5526 1 0.180962721679334
"Maranhão" 210975 "Santa Filomena do MaranhaÞo" 2010 7061 1 0.141622999575131
"Maranhão" 210975 "Santa Filomena do MaranhaÞo" 2011 7155 1 0.139762403913347
"Maranhão" 210975 "Santa Filomena do MaranhaÞo" 2012 7246 1 0.138007176373171
"Maranhão" 210975 "Santa Filomena do MaranhaÞo" 2017 7708 4 0.518941359626362
"Maranhão" 210980 "Santa Helena" 2007 34022 162 4.76162483099171
"Maranhão" 210980 "Santa Helena" 2008 35070 376 10.7214143142287
"Maranhão" 210980 "Santa Helena" 2009 35472 142 4.00315741993685
"Maranhão" 210980 "Santa Helena" 2010 39110 59 1.50856558424955
"Maranhão" 210980 "Santa Helena" 2011 39744 426 10.7185990338164
"Maranhão" 210980 "Santa Helena" 2012 40356 177 4.3859649122807
"Maranhão" 210980 "Santa Helena" 2013 41081 49 1.19276551203719
"Maranhão" 210980 "Santa Helena" 2014 40518 98 2.41867811836715
"Maranhão" 210980 "Santa Helena" 2015 41009 10 0.243848911214611
"Maranhão" 210980 "Santa Helena" 2016 41466 4 0.0964645733854242
"Maranhão" 210980 "Santa Helena" 2017 41891 60 1.43228855840157
"Maranhão" 210980 "Santa Helena" 2019 42130 3 0.0712081652029433
"Maranhão" 210990 "Santa Inês" 2007 82026 25 0.304781410772194
"Maranhão" 210990 "Santa Inês" 2008 84582 24 0.283748315244378
"Maranhão" 210990 "Santa Inês" 2009 85701 24 0.280043406728043
"Maranhão" 210990 "Santa Inês" 2010 77282 33 0.427007582619497
"Maranhão" 210990 "Santa Inês" 2011 78020 16 0.205075621635478
"Maranhão" 210990 "Santa Inês" 2012 78733 3 0.0381034636048417
"Maranhão" 210990 "Santa Inês" 2013 82106 1 0.012179377877378
"Maranhão" 210990 "Santa Inês" 2014 82680 4 0.0483792936623125
"Maranhão" 211000 "Santa Luzia" 2007 69306 84 1.21201627564713
"Maranhão" 211000 "Santa Luzia" 2008 71314 74 1.03766441371961
"Maranhão" 211000 "Santa Luzia" 2009 71455 47 0.657756630046883
"Maranhão" 211000 "Santa Luzia" 2010 74043 52 0.702294612589981
"Maranhão" 211000 "Santa Luzia" 2011 74501 8 0.107381108978403
"Maranhão" 211000 "Santa Luzia" 2012 74943 9 0.120091269364717
"Maranhão" 211000 "Santa Luzia" 2013 75444 4 0.0530194581411378
"Maranhão" 211000 "Santa Luzia" 2014 75762 50 0.659961458250838
"Maranhão" 211000 "Santa Luzia" 2016 71329 2 0.0280390864865623
"Maranhão" 211000 "Santa Luzia" 2017 71576 16 0.223538616295965
"Maranhão" 211003 "Santa Luzia do Paruá" 2007 19633 48 2.44486324046249
"Maranhão" 211003 "Santa Luzia do Paruá" 2008 20194 47 2.32742398732297
"Maranhão" 211003 "Santa Luzia do Paruá" 2009 20190 65 3.21941555225359
"Maranhão" 211003 "Santa Luzia do Paruá" 2010 22644 85 3.75375375375375
"Maranhão" 211003 "Santa Luzia do Paruá" 2011 22843 52 2.27640852777656
"Maranhão" 211003 "Santa Luzia do Paruá" 2012 23035 5 0.217060994139353
"Maranhão" 211003 "Santa Luzia do Paruá" 2013 23256 5 0.21499828001376
"Maranhão" 211003 "Santa Luzia do Paruá" 2015 24663 2 0.0810931354660828
"Maranhão" 211003 "Santa Luzia do Paruá" 2016 24810 10 0.403063280935107
"Maranhão" 211003 "Santa Luzia do Paruá" 2018 25134 1 0.0397867430572133
"Maranhão" 211010 "Santa Quitéria do MaranhaÞo" 2007 28341 1 0.0352845700575138
"Maranhão" 211010 "Santa Quitéria do MaranhaÞo" 2008 29215 1 0.0342289919561869
"Maranhão" 211010 "Santa Quitéria do MaranhaÞo" 2015 25041 2 0.0798690148157022
"Maranhão" 211020 "Santa Rita" 2009 32872 1 0.030421027013872
"Maranhão" 211020 "Santa Rita" 2016 36556 2 0.0547105810263705
"Maranhão" 211023 "Santana do MaranhaÞo" 2017 13395 6 0.447928331466965
"Maranhão" 211023 "Santana do MaranhaÞo" 2018 13223 3 0.226877410572487
"Maranhão" 211027 "Santo Amaro do MaranhaÞo" 2008 11509 1 0.0868885220262403
"Maranhão" 211030 "Santo Antônio dos Lopes" 2009 14663 1 0.0681988678987929
"Maranhão" 211030 "Santo Antônio dos Lopes" 2010 14288 1 0.0699888017917133
"Maranhão" 211030 "Santo Antônio dos Lopes" 2011 14291 1 0.0699741095794556
"Maranhão" 211030 "Santo Antônio dos Lopes" 2012 14294 1 0.0699594235343501
"Maranhão" 211030 "Santo Antônio dos Lopes" 2014 14270 2 0.140154169586545
"Maranhão" 211030 "Santo Antônio dos Lopes" 2016 14237 4 0.280958067008499
"Maranhão" 211040 "SaÞo Benedito do Rio Preto" 2009 17818 2 0.112246043326973
"Maranhão" 211050 "SaÞo Bento" 2007 37449 23 0.614168602632914
"Maranhão" 211050 "SaÞo Bento" 2008 38645 17 0.439901669038685
"Maranhão" 211050 "SaÞo Bento" 2009 39312 53 1.34818884818885
"Maranhão" 211050 "SaÞo Bento" 2010 40736 37 0.908287509819324
"Maranhão" 211070 "SaÞo Domingos do MaranhaÞo" 2007 32557 7 0.215007525263384
